grade_id,run_id,grade_level,moisture_content,inspector_employee_id
4876,4876,B,12.28,925
4877,4877,B,11.08,902
4878,4878,C,16.73,1055
4879,4879,C,12.45,1013
4880,4880,B,8.38,1129
4881,4881,A,8.01,962
4882,4882,B,10.44,963
4883,4883,A,17.26,1163
4884,4884,A,8.33,1093
4885,4885,B,13.14,989
4886,4886,B,15.62,1101
4887,4887,B,14.37,1115
4888,4888,B,14.14,1165
4889,4889,A,11.01,1165
4890,4890,B,15.4,1068
4891,4891,C,14.06,1000
4892,4892,reject,10.92,1081
4893,4893,B,9.58,942
4894,4894,B,16.7,1187
4895,4895,B,11.56,1183
4896,4896,reject,17.23,1156
4897,4897,B,14.22,1072
4898,4898,reject,8.47,1127
4899,4899,A,11.5,1033
4900,4900,reject,17.05,1194
4901,4901,B,8.56,1114
4902,4902,B,10.52,1112
4903,4903,A,15.39,1184
4904,4904,reject,12.22,999
4905,4905,C,13.72,975
4906,4906,A,13.53,993
4907,4907,A,15.24,1147
4908,4908,B,14.75,1090
4909,4909,C,16.85,1122
4910,4910,A,11.49,969
4911,4911,A,8.83,919
4912,4912,B,13.66,1026
4913,4913,C,9.46,1061
4914,4914,A,10.36,1004
4915,4915,B,13.18,1133
4916,4916,C,17.78,907
4917,4917,A,16.0,1018
4918,4918,A,11.21,934
4919,4919,B,8.93,960
4920,4920,A,13.31,918
4921,4921,B,14.71,1055
4922,4922,A,13.49,999
4923,4923,C,9.38,1038
4924,4924,A,16.49,1178
4925,4925,A,10.63,951
4926,4926,C,8.1,949
4927,4927,C,9.82,1196
4928,4928,A,12.79,1052
4929,4929,A,13.93,1144
4930,4930,C,11.63,947
4931,4931,B,12.81,1141
4932,4932,B,12.26,1047
4933,4933,A,15.24,1030
4934,4934,A,12.18,965
4935,4935,B,16.95,949
4936,4936,A,17.54,1136
4937,4937,B,9.77,1102
4938,4938,A,17.91,1143
4939,4939,A,9.87,1134
4940,4940,reject,14.89,1181
4941,4941,A,8.33,1080
4942,4942,A,8.48,1135
4943,4943,C,8.53,988
4944,4944,A,9.48,1134
4945,4945,B,13.96,1091
4946,4946,B,14.49,1057
4947,4947,C,17.38,901
4948,4948,C,9.71,917
4949,4949,B,9.45,1083
4950,4950,A,14.59,919
4951,4951,B,10.73,903
4952,4952,C,16.82,915
4953,4953,B,8.94,1186
4954,4954,A,15.29,1089
4955,4955,B,9.7,1169
4956,4956,C,12.45,1003
4957,4957,A,13.94,1156
4958,4958,A,11.23,1169
4959,4959,A,9.21,1049
4960,4960,A,8.44,1096
4961,4961,A,14.61,1127
4962,4962,A,8.89,993
4963,4963,A,13.47,1109
4964,4964,A,9.93,906
4965,4965,B,13.9,955
4966,4966,C,9.83,980
4967,4967,A,17.41,1010
4968,4968,C,13.03,1089
4969,4969,B,8.77,1042
4970,4970,B,11.36,1191
4971,4971,A,15.03,1189
4972,4972,B,10.76,1094
4973,4973,A,12.78,1144
4974,4974,A,15.8,1000
4975,4975,B,17.64,1018
4976,4976,B,16.32,1179
4977,4977,C,8.05,1121
4978,4978,C,8.36,981
4979,4979,C,14.16,912
4980,4980,A,17.5,1125
4981,4981,C,11.53,1005
4982,4982,C,10.69,962
4983,4983,B,12.94,1169
4984,4984,B,10.08,1196
4985,4985,A,12.87,1079
4986,4986,A,13.19,1187
4987,4987,A,9.74,1137
4988,4988,A,10.42,975
4989,4989,B,13.8,1015
4990,4990,A,17.17,911
4991,4991,A,13.16,1005
4992,4992,A,11.96,1013
4993,4993,reject,17.98,1079
4994,4994,A,16.49,1118
4995,4995,C,12.4,1184
4996,4996,C,8.96,1198
4997,4997,A,13.13,965
4998,4998,B,10.01,970
4999,4999,C,17.96,933
5000,5000,A,10.15,950
5001,5001,B,9.43,1054
5002,5002,B,10.01,925
5003,5003,B,17.73,1063
5004,5004,B,12.16,936
5005,5005,A,17.08,1177
5006,5006,C,10.71,906
5007,5007,C,17.48,1053
5008,5008,B,11.06,1070
5009,5009,A,17.86,1182
5010,5010,B,14.63,1007
5011,5011,A,8.07,1157
5012,5012,C,13.05,1199
5013,5013,B,17.15,1080
5014,5014,A,17.65,1036
5015,5015,B,11.03,1079
5016,5016,B,15.51,927
5017,5017,A,9.7,981
5018,5018,C,10.89,945
5019,5019,B,15.46,905
5020,5020,A,16.23,1138
5021,5021,B,15.19,1118
5022,5022,A,17.18,1176
5023,5023,reject,13.96,1088
5024,5024,A,14.73,1061
5025,5025,A,12.09,954
5026,5026,A,13.33,1064
5027,5027,B,10.53,1065
5028,5028,A,9.76,1091
5029,5029,A,13.12,1077
5030,5030,C,11.42,1176
5031,5031,C,16.15,1170
5032,5032,B,17.65,1062
5033,5033,A,12.41,994
5034,5034,A,13.29,1077
5035,5035,B,12.08,1122
5036,5036,A,12.48,1192
5037,5037,A,13.9,1014
5038,5038,C,15.57,1056
5039,5039,B,16.55,1107
5040,5040,A,13.64,1109
5041,5041,B,8.24,1146
5042,5042,B,15.95,1134
5043,5043,C,14.27,927
5044,5044,B,17.25,1128
5045,5045,B,13.34,1105
5046,5046,B,14.48,1010
5047,5047,C,9.67,1192
5048,5048,A,10.85,1033
5049,5049,A,15.81,957
5050,5050,A,8.99,903
5051,5051,A,11.95,1113
5052,5052,A,9.56,969
5053,5053,A,14.63,907
5054,5054,B,8.47,1159
5055,5055,A,13.41,962
5056,5056,A,17.62,904
5057,5057,A,15.61,1080
5058,5058,B,10.33,1089
5059,5059,A,17.81,1001
5060,5060,B,12.88,1061
5061,5061,A,10.57,996
5062,5062,A,13.21,953
5063,5063,B,17.37,1160
5064,5064,B,10.01,997
5065,5065,B,11.27,927
5066,5066,B,12.48,1145
5067,5067,A,13.36,1052
5068,5068,C,9.99,1012
5069,5069,B,10.41,1010
5070,5070,A,11.71,1100
5071,5071,B,13.08,1111
5072,5072,A,8.34,1002
5073,5073,B,8.52,1079
5074,5074,A,17.21,1140
5075,5075,B,13.38,903
5076,5076,C,14.55,970
5077,5077,A,16.17,1184
5078,5078,reject,16.69,1053
5079,5079,A,14.83,1129
5080,5080,B,16.4,1136
5081,5081,A,12.7,1025
5082,5082,C,13.64,1143
5083,5083,A,10.97,1139
5084,5084,A,12.38,1168
5085,5085,reject,8.87,1042
5086,5086,A,9.72,1143
5087,5087,C,15.26,982
5088,5088,reject,10.18,1179
5089,5089,reject,17.92,1056
5090,5090,A,13.2,1156
5091,5091,A,11.47,1041
5092,5092,B,12.08,1032
5093,5093,A,16.12,957
5094,5094,A,12.53,974
5095,5095,C,11.53,904
5096,5096,B,17.38,1066
5097,5097,C,8.44,1097
5098,5098,B,9.08,1001
5099,5099,A,16.83,1031
5100,5100,B,17.31,1072
5101,5101,B,9.39,1127
5102,5102,B,9.63,1006
5103,5103,B,10.87,1040
5104,5104,A,14.31,1097
5105,5105,A,13.05,955
5106,5106,A,14.25,1112
5107,5107,reject,17.84,1096
5108,5108,A,14.55,963
5109,5109,A,16.16,1117
5110,5110,A,12.95,1141
5111,5111,B,14.67,1034
5112,5112,C,12.33,1004
5113,5113,C,15.89,1018
5114,5114,A,17.6,956
5115,5115,C,17.39,949
5116,5116,B,15.3,1133
5117,5117,A,13.23,1164
5118,5118,A,14.06,914
5119,5119,A,14.51,1088
5120,5120,B,8.06,1140
5121,5121,A,11.97,1148
5122,5122,B,17.27,1188
5123,5123,A,12.58,988
5124,5124,B,13.14,935
5125,5125,reject,8.21,1152
5126,5126,A,11.71,1175
5127,5127,A,14.64,903
5128,5128,B,17.49,1043
5129,5129,C,12.67,936
5130,5130,B,14.23,1127
5131,5131,A,16.23,935
5132,5132,A,17.61,1019
5133,5133,B,16.88,953
5134,5134,A,9.24,1191
5135,5135,A,12.32,938
5136,5136,C,8.97,1138
5137,5137,A,17.88,1000
5138,5138,B,10.17,993
5139,5139,C,13.53,1151
5140,5140,A,12.25,1129
5141,5141,C,12.64,915
5142,5142,B,9.6,947
5143,5143,A,14.91,983
5144,5144,A,11.53,945
5145,5145,B,14.66,956
5146,5146,B,8.39,1149
5147,5147,C,15.93,1084
5148,5148,A,16.78,1105
5149,5149,C,10.81,1070
5150,5150,A,17.98,1111
5151,5151,C,15.16,992
5152,5152,A,13.98,1153
5153,5153,A,13.49,1130
5154,5154,A,15.28,938
5155,5155,B,8.05,1010
5156,5156,A,11.86,1037
5157,5157,A,17.16,916
5158,5158,B,17.87,901
5159,5159,B,16.45,911
5160,5160,A,9.67,1166
5161,5161,B,12.57,1105
5162,5162,B,9.14,1036
5163,5163,B,16.7,907
5164,5164,A,14.17,951
5165,5165,A,14.31,1097
5166,5166,B,17.53,1025
5167,5167,C,10.44,1042
5168,5168,B,8.55,1132
5169,5169,B,15.99,905
5170,5170,A,9.89,970
5171,5171,A,14.04,1109
5172,5172,C,17.96,1140
5173,5173,B,14.46,966
5174,5174,A,16.77,1067
5175,5175,B,9.64,1158
5176,5176,A,10.45,937
5177,5177,C,11.75,962
5178,5178,A,12.59,1170
5179,5179,A,11.18,1062
5180,5180,A,17.44,972
5181,5181,A,14.46,1027
5182,5182,B,15.6,1102
5183,5183,C,10.09,910
5184,5184,A,17.87,1051
5185,5185,C,10.26,918
5186,5186,B,12.22,1167
5187,5187,A,17.74,936
5188,5188,C,16.07,1019
5189,5189,B,8.8,982
5190,5190,B,15.12,1096
5191,5191,B,12.99,1075
5192,5192,C,12.35,1192
5193,5193,B,14.26,1151
5194,5194,A,10.52,996
5195,5195,A,17.85,969
5196,5196,A,15.99,1183
5197,5197,A,12.22,1016
5198,5198,C,17.31,1123
5199,5199,A,12.62,947
5200,5200,B,17.56,998
5201,5201,A,13.96,1081
5202,5202,B,13.79,968
5203,5203,reject,13.48,1018
5204,5204,A,17.85,1023
5205,5205,B,16.94,1123
5206,5206,A,16.28,1067
5207,5207,A,17.48,962
5208,5208,B,9.61,1175
5209,5209,B,15.86,938
5210,5210,A,8.82,990
5211,5211,A,11.58,957
5212,5212,A,12.47,1156
5213,5213,C,11.69,1032
5214,5214,A,9.57,1198
5215,5215,B,12.07,1039
5216,5216,B,11.66,1171
5217,5217,B,12.46,1176
5218,5218,B,11.03,1148
5219,5219,C,11.33,1175
5220,5220,B,17.04,918
5221,5221,C,10.42,954
5222,5222,B,11.48,968
5223,5223,A,17.35,995
5224,5224,A,8.05,1181
5225,5225,B,8.07,1120
5226,5226,A,10.77,1146
5227,5227,C,10.24,909
5228,5228,A,9.17,939
5229,5229,A,14.36,913
5230,5230,A,12.38,948
5231,5231,C,16.05,942
5232,5232,A,17.25,907
5233,5233,B,13.45,1176
5234,5234,A,10.38,1186
5235,5235,A,10.27,1025
5236,5236,B,12.54,1099
5237,5237,A,10.94,1172
5238,5238,B,16.86,1184
5239,5239,B,14.33,1007
5240,5240,A,9.71,1182
5241,5241,C,10.47,1109
5242,5242,A,13.73,1029
5243,5243,B,8.04,1132
5244,5244,B,14.18,1195
5245,5245,C,9.93,920
5246,5246,A,14.73,929
