location_id,site_name,site_type,address,city,country_code,latitude,longitude
900,Accra Farm Site 900,farm,80584 Cooley Via,Accra,GH,7.323213,13.436315
901,Uyo Farm Site 901,farm,60915 Johnson Pass Suite 634,Uyo,NG,9.035519,-3.205594
902,Benin City Farm Site 902,farm,470 Young Field Apt. 012,Benin City,NG,11.930273,-0.183298
903,Abuja Farm Site 903,farm,42186 Eric Hill,Abuja,NG,5.711459,19.30104
904,Uyo Farm Site 904,farm,19817 Amber Mount Suite 160,Uyo,NG,4.193048,33.207516
905,Port Harcourt Farm Site 905,farm,208 Jimenez Curve Apt. 821,Port Harcourt,NG,9.400664,35.074475
906,Nakuru Farm Site 906,farm,843 Margaret Burg Apt. 164,Nakuru,KE,12.824901,28.469113
907,Port Harcourt Farm Site 907,farm,567 Amanda Island Apt. 720,Port Harcourt,NG,6.053235,24.952198
908,Kano Farm Site 908,farm,157 Andrew Bridge,Kano,NG,6.569335,17.768868
909,Uyo Farm Site 909,farm,3605 Howell Loop Suite 276,Uyo,NG,11.270069,9.992821
910,Port Harcourt Farm Site 910,farm,31343 Rhodes Trace,Port Harcourt,NG,12.447411,-3.181536
911,Kumasi Farm Site 911,farm,4810 Gillespie Pines,Kumasi,GH,6.274742,27.950787
912,Tamale Farm Site 912,farm,784 Smith Port,Tamale,GH,6.412694,37.965881
913,Abuja Farm Site 913,farm,3600 David Trace,Abuja,NG,9.010579,7.062078
914,Port Harcourt Farm Site 914,farm,6047 Joseph Mount Apt. 714,Port Harcourt,NG,13.2581,20.441435
915,Enugu Farm Site 915,farm,21204 Richardson Green,Enugu,NG,12.646379,12.450486
916,Kano Farm Site 916,farm,66330 Silva Garden Suite 259,Kano,NG,6.785393,16.166897
917,Benin City Farm Site 917,farm,803 Smith Fall Apt. 922,Benin City,NG,5.048678,28.642916
918,Ibadan Farm Site 918,farm,3720 Benjamin Gateway,Ibadan,NG,4.36612,29.391851
919,Accra Farm Site 919,farm,6073 Johnson Isle,Accra,GH,5.402551,21.50522
920,Abuja Farm Site 920,farm,4207 Cindy Cove Suite 586,Abuja,NG,12.64889,27.808592
921,Abuja Farm Site 921,farm,49255 Williams Canyon,Abuja,NG,5.517215,24.399768
922,Port Harcourt Farm Site 922,farm,723 Jarvis Course Suite 978,Port Harcourt,NG,7.197519,16.492547
923,Kano Farm Site 923,farm,611 Nathan Ferry,Kano,NG,4.173812,36.941332
924,Tamale Farm Site 924,farm,994 Derrick Forest Apt. 991,Tamale,GH,7.042076,23.599946
925,Ibadan Farm Site 925,farm,2575 Phillips Hill Apt. 339,Ibadan,NG,11.478697,22.366513
926,Lagos Farm Site 926,farm,3656 Warren Islands Suite 258,Lagos,NG,8.022973,23.874801
927,Lagos Farm Site 927,farm,82241 Mary Lane,Lagos,NG,11.510985,9.72918
928,Enugu Farm Site 928,farm,47735 Phillip Roads Suite 737,Enugu,NG,9.74799,13.981675
929,Kano Farm Site 929,farm,37370 Shawn Valley,Kano,NG,8.0351,17.924323
930,Abuja Farm Site 930,farm,0136 Nathan Keys,Abuja,NG,7.061634,-0.678241
931,Lagos Farm Site 931,farm,5043 Nicholas Dam Suite 163,Lagos,NG,4.287469,11.105014
932,Abuja Farm Site 932,farm,391 Anderson Freeway,Abuja,NG,9.176487,9.634845
933,Mombasa Farm Site 933,farm,388 Daniel Terrace Suite 533,Mombasa,KE,8.732199,-3.022021
934,Lagos Farm Site 934,farm,95193 Michele Mall Suite 661,Lagos,NG,8.812366,4.779876
935,Ibadan Farm Site 935,farm,7723 Lopez Square,Ibadan,NG,11.803747,2.912807
936,Ibadan Farm Site 936,farm,8403 Horne Fields Suite 456,Ibadan,NG,8.1995,38.222007
937,Port Harcourt Farm Site 937,farm,56293 Novak Centers,Port Harcourt,NG,4.821003,10.843839
938,Ibadan Farm Site 938,farm,908 Susan Cliffs,Ibadan,NG,7.532615,1.901666
939,Accra Farm Site 939,farm,5098 Kimberly Place,Accra,GH,4.344455,0.552466
940,Kano Farm Site 940,farm,2137 Ashlee Spring Apt. 682,Kano,NG,6.428876,19.724772
941,Accra Farm Site 941,farm,6163 Hardy Mountains Apt. 579,Accra,GH,5.817514,4.202728
942,Abuja Farm Site 942,farm,090 Stacy Mountain,Abuja,NG,11.455231,14.509497
943,Enugu Farm Site 943,farm,66335 Kenneth Cape Apt. 692,Enugu,NG,7.995976,11.749444
944,Enugu Farm Site 944,farm,794 Diaz Road Apt. 757,Enugu,NG,6.064024,13.143023
945,Ibadan Farm Site 945,farm,0459 Williams Rapid,Ibadan,NG,9.916666,29.367004
946,Nakuru Farm Site 946,farm,972 Cantu Creek Apt. 137,Nakuru,KE,12.607675,17.721677
947,Kumasi Farm Site 947,farm,071 Carr Parkways,Kumasi,GH,4.789665,2.217934
948,Ibadan Farm Site 948,farm,4354 Miller Fords Suite 654,Ibadan,NG,12.366401,30.133156
949,Port Harcourt Farm Site 949,farm,1648 Whitney Skyway Suite 037,Port Harcourt,NG,6.963563,18.126259
950,Uyo Farm Site 950,farm,34630 James Drives,Uyo,NG,5.008798,9.710051
951,Benin City Farm Site 951,farm,258 Murillo Turnpike Apt. 391,Benin City,NG,8.040852,28.020088
952,Takoradi Farm Site 952,farm,0215 John Camp,Takoradi,GH,12.941001,27.01451
953,Kumasi Farm Site 953,farm,7173 Lopez Lock Suite 604,Kumasi,GH,12.706182,24.181453
954,Benin City Farm Site 954,farm,277 Gallagher Glens Apt. 927,Benin City,NG,9.343641,1.082736
955,Abuja Farm Site 955,farm,066 Peterson Pines,Abuja,NG,8.838097,6.226651
956,Abuja Farm Site 956,farm,379 Melissa Ranch,Abuja,NG,9.828946,0.6609
957,Lagos Farm Site 957,farm,6447 Norton Plains Apt. 880,Lagos,NG,5.875672,22.447687
958,Ibadan Farm Site 958,farm,53497 Spence Crest Apt. 975,Ibadan,NG,5.236354,3.522553
959,Kisumu Farm Site 959,farm,18429 James Oval,Kisumu,KE,6.145256,15.442892
960,Tamale Farm Site 960,farm,401 Woodard Ridge Suite 037,Tamale,GH,9.56108,25.81787
961,Ibadan Farm Site 961,farm,7485 Rivera Point,Ibadan,NG,5.87358,1.57174
962,Nakuru Farm Site 962,farm,46570 Jones Extensions,Nakuru,KE,13.096233,10.281862
963,Kano Farm Site 963,farm,83474 Chad Terrace Suite 218,Kano,NG,11.849169,30.299102
964,Lagos Farm Site 964,farm,1445 Gonzalez Mission Suite 624,Lagos,NG,9.023098,10.182121
965,Benin City Farm Site 965,farm,33475 James Summit Apt. 192,Benin City,NG,9.649275,11.102184
966,Lagos Farm Site 966,farm,4457 Danielle Vista,Lagos,NG,5.54156,7.575332
967,Port Harcourt Farm Site 967,farm,69059 Campbell Ville Suite 699,Port Harcourt,NG,9.978004,27.753135
968,Abuja Farm Site 968,farm,61840 Daniel Lake,Abuja,NG,8.466618,16.143097
969,Abuja Farm Site 969,farm,852 Ramos Junctions Apt. 967,Abuja,NG,4.139908,17.085593
970,Abuja Farm Site 970,farm,14541 Bryant Haven,Abuja,NG,8.879046,26.816265
971,Uyo Farm Site 971,farm,074 Strickland Drive,Uyo,NG,4.677449,-0.294405
972,Enugu Farm Site 972,farm,66040 Holder Terrace Apt. 774,Enugu,NG,8.48597,28.872652
973,Tamale Farm Site 973,farm,212 Tammy Summit Suite 186,Tamale,GH,4.174596,-0.976371
974,Accra Farm Site 974,farm,737 Dean Wells,Accra,GH,9.626166,21.617531
975,Benin City Farm Site 975,farm,47579 Ball Lakes,Benin City,NG,5.338268,-0.833515
976,Enugu Farm Site 976,farm,2893 Frederick Spring,Enugu,NG,10.027007,24.424878
977,Kano Farm Site 977,farm,3844 Shelley Coves Apt. 574,Kano,NG,6.831084,30.071139
978,Enugu Farm Site 978,farm,0972 Johnson Mount,Enugu,NG,11.209724,14.337715
979,Uyo Farm Site 979,farm,35407 Cannon Prairie Suite 649,Uyo,NG,9.569235,12.714484
980,Mombasa Farm Site 980,farm,5389 Hayden Causeway Suite 891,Mombasa,KE,12.622106,7.64065
981,Takoradi Farm Site 981,farm,9073 Lawrence Inlet,Takoradi,GH,13.216955,-2.565758
982,Enugu Farm Site 982,farm,2342 Brady Greens,Enugu,NG,7.801509,1.33331
983,Port Harcourt Farm Site 983,farm,2008 Joshua Island,Port Harcourt,NG,8.467359,35.079725
984,Lagos Farm Site 984,farm,0235 Eric Harbor Suite 124,Lagos,NG,7.02486,27.796557
985,Uyo Farm Site 985,farm,9611 Herring Cliff,Uyo,NG,12.087409,3.182781
986,Ibadan Farm Site 986,farm,99980 David Lodge,Ibadan,NG,5.500474,24.272151
987,Uyo Farm Site 987,farm,0391 Davis Underpass Suite 623,Uyo,NG,5.163352,25.354882
988,Uyo Farm Site 988,farm,6844 King Meadows,Uyo,NG,13.112946,20.342266
989,Accra Farm Site 989,farm,10556 Higgins Falls,Accra,GH,8.746344,24.088944
990,Ibadan Farm Site 990,farm,97166 Gomez Course,Ibadan,NG,10.682434,-1.954465
991,Uyo Farm Site 991,farm,414 Buchanan Parkways,Uyo,NG,5.07182,-1.310574
992,Uyo Farm Site 992,farm,48874 Blake Bridge,Uyo,NG,5.08037,7.084635
993,Lagos Farm Site 993,farm,21508 Henry Branch Apt. 633,Lagos,NG,11.821903,0.606241
994,Ibadan Farm Site 994,farm,98992 Reynolds Field Apt. 769,Ibadan,NG,6.383957,12.819393
995,Benin City Farm Site 995,farm,390 Larson Coves,Benin City,NG,8.769474,20.01383
996,Benin City Farm Site 996,farm,29304 Bell Spring Apt. 587,Benin City,NG,8.044055,24.649892
997,Kano Farm Site 997,farm,67817 Shawn Dam Apt. 057,Kano,NG,11.635258,0.643933
998,Takoradi Farm Site 998,farm,660 Smith Courts Suite 080,Takoradi,GH,11.362599,20.402218
999,Benin City Farm Site 999,farm,354 Steven Stravenue Suite 628,Benin City,NG,5.691414,29.600825
1000,Lagos Farm Site 1000,farm,0731 Schmidt Bypass Suite 488,Lagos,NG,7.251907,15.06512
1001,Port Harcourt Farm Site 1001,farm,401 Hobbs Turnpike,Port Harcourt,NG,7.891036,28.035735
1002,Port Harcourt Farm Site 1002,farm,4798 Liu Walk Apt. 973,Port Harcourt,NG,6.772168,11.841544
1003,Tamale Farm Site 1003,farm,699 Jeffrey Lodge,Tamale,GH,6.608445,1.902562
1004,Lagos Farm Site 1004,farm,111 Nash Motorway,Lagos,NG,13.336772,13.990575
1005,Ibadan Farm Site 1005,farm,34962 Jones Prairie,Ibadan,NG,10.780155,32.609957
1006,Uyo Farm Site 1006,farm,4546 Black Oval,Uyo,NG,11.792081,3.819159
1007,Tamale Farm Site 1007,farm,168 Nancy Branch,Tamale,GH,8.794128,23.521792
1008,Port Harcourt Farm Site 1008,farm,6337 Kevin Stream,Port Harcourt,NG,9.010582,35.416218
1009,Nakuru Farm Site 1009,farm,7950 Julie Throughway,Nakuru,KE,5.436466,24.5732
1010,Enugu Farm Site 1010,farm,73540 Kristi Hills Suite 490,Enugu,NG,11.787036,39.036805
1011,Port Harcourt Farm Site 1011,farm,3536 Jennifer Brook Apt. 197,Port Harcourt,NG,10.953089,3.754836
1012,Uyo Farm Site 1012,farm,91525 Zachary Fort,Uyo,NG,4.117639,14.43428
1013,Port Harcourt Farm Site 1013,farm,63258 Victor Ramp Suite 243,Port Harcourt,NG,12.148544,20.50587
1014,Port Harcourt Farm Site 1014,farm,9377 Martinez Wells,Port Harcourt,NG,12.317167,7.134888
1015,Ibadan Farm Site 1015,farm,729 Jeremiah Station Suite 305,Ibadan,NG,6.883732,11.986425
1016,Kumasi Farm Site 1016,farm,0860 Gill Ports Apt. 392,Kumasi,GH,5.440723,36.990939
1017,Enugu Farm Site 1017,farm,84539 Chase Camp,Enugu,NG,5.818544,10.280054
1018,Port Harcourt Farm Site 1018,farm,1102 Andrew Shoal Apt. 531,Port Harcourt,NG,8.846269,-1.578442
1019,Accra Farm Site 1019,farm,2410 Gilbert Drive Apt. 630,Accra,GH,6.739051,32.783557
1020,Accra Farm Site 1020,farm,0032 Karen Cove Suite 830,Accra,GH,9.069313,-2.319151
1021,Abuja Farm Site 1021,farm,6175 Maynard Shoals,Abuja,NG,12.182839,4.902281
1022,Accra Farm Site 1022,farm,97972 Carter Mountains Apt. 930,Accra,GH,11.272882,35.348912
1023,Accra Farm Site 1023,farm,658 Chris Ways Apt. 015,Accra,GH,5.70142,19.654568
1024,Lagos Farm Site 1024,farm,9384 Delgado Light,Lagos,NG,13.156423,16.431389
1025,Port Harcourt Farm Site 1025,farm,931 Mahoney Lane,Port Harcourt,NG,6.839133,0.276632
1026,Tamale Farm Site 1026,farm,79696 Mcclain Lane,Tamale,GH,5.568543,7.560449
1027,Kumasi Farm Site 1027,farm,11712 Kenneth Forges,Kumasi,GH,12.996095,37.376514
1028,Ibadan Farm Site 1028,farm,1789 Bruce Spur,Ibadan,NG,4.30606,20.523477
1029,Accra Farm Site 1029,farm,9139 Proctor Course,Accra,GH,7.966976,26.741881
1030,Port Harcourt Farm Site 1030,farm,1027 Nguyen Fork,Port Harcourt,NG,12.128274,23.161875
1031,Ibadan Farm Site 1031,farm,806 Baker Stream,Ibadan,NG,5.190905,5.020691
1032,Kano Farm Site 1032,farm,22506 Sergio Fort,Kano,NG,9.824567,24.275873
1033,Uyo Farm Site 1033,farm,2307 Bethany Knolls Suite 556,Uyo,NG,12.525099,-1.575531
1034,Kumasi Farm Site 1034,farm,08122 King Land,Kumasi,GH,9.530319,26.259718
1035,Lagos Farm Site 1035,farm,035 Dalton Mountains Apt. 227,Lagos,NG,10.994587,18.88462
1036,Abuja Farm Site 1036,farm,2310 Michael Squares Suite 908,Abuja,NG,11.14407,12.92178
1037,Kano Farm Site 1037,farm,28114 Tiffany Plaza,Kano,NG,12.970014,9.261001
1038,Kano Farm Site 1038,farm,28438 Mueller Point,Kano,NG,12.051305,23.723991
1039,Uyo Farm Site 1039,farm,423 Garza Coves Apt. 069,Uyo,NG,6.907311,0.71753
1040,Kano Farm Site 1040,farm,920 Jennifer Lodge,Kano,NG,8.861404,17.373077
1041,Port Harcourt Farm Site 1041,farm,13571 David Vista,Port Harcourt,NG,9.707311,0.49337
1042,Abuja Farm Site 1042,farm,3848 Atkinson Squares,Abuja,NG,6.194082,26.276973
1043,Benin City Farm Site 1043,farm,3276 Martinez Land,Benin City,NG,6.193716,19.338918
1044,Kano Farm Site 1044,farm,236 Mccormick Wall Apt. 443,Kano,NG,7.301578,23.152315
1045,Uyo Farm Site 1045,farm,76545 Brennan Keys,Uyo,NG,6.410612,-2.220561
1046,Kano Farm Site 1046,farm,513 Terry Flats,Kano,NG,12.719939,4.91836
1047,Tamale Farm Site 1047,farm,270 Johnson Mountain,Tamale,GH,6.705223,12.864239
1048,Port Harcourt Farm Site 1048,farm,627 Annette Meadow,Port Harcourt,NG,6.559776,16.10946
1049,Accra Farm Site 1049,farm,407 Jane Greens,Accra,GH,12.824625,6.535274
1050,Mombasa Farm Site 1050,farm,355 Duncan Bypass,Mombasa,KE,5.381076,20.429822
1051,Enugu Farm Site 1051,farm,30719 Floyd Turnpike,Enugu,NG,5.342733,16.509196
1052,Tamale Farm Site 1052,farm,06186 Christina Station,Tamale,GH,6.496884,7.892638
1053,Accra Farm Site 1053,farm,985 Allen Greens,Accra,GH,11.409738,35.326701
1054,Tamale Farm Site 1054,farm,259 Williams Gardens,Tamale,GH,8.452734,5.960384
1055,Benin City Farm Site 1055,farm,13249 Buchanan Mission,Benin City,NG,11.868448,-2.278307
1056,Kano Farm Site 1056,farm,66272 Monica Walk,Kano,NG,9.49855,6.898582
1057,Benin City Farm Site 1057,farm,741 Jared Field,Benin City,NG,10.251124,28.49844
1058,Nakuru Farm Site 1058,farm,191 Jerry Squares Apt. 762,Nakuru,KE,8.584944,9.917897
1059,Benin City Farm Site 1059,farm,71144 Williams Forges,Benin City,NG,11.938011,17.784785
1060,Takoradi Farm Site 1060,farm,6544 Morton Cliff,Takoradi,GH,9.386046,12.552083
1061,Tamale Farm Site 1061,farm,7733 Rebekah Valley Suite 263,Tamale,GH,6.573853,4.381611
1062,Mombasa Farm Site 1062,farm,51615 Jessica River,Mombasa,KE,9.898387,18.101181
1063,Uyo Farm Site 1063,farm,069 Martin Crescent Suite 517,Uyo,NG,6.167433,-1.003542
1064,Lagos Farm Site 1064,farm,8271 Jacobs Shoal,Lagos,NG,4.048057,1.117512
1065,Takoradi Farm Site 1065,farm,376 Gregory Pine,Takoradi,GH,11.004188,36.073562
1066,Nairobi Farm Site 1066,farm,10215 Kennedy Turnpike Suite 116,Nairobi,KE,4.713942,35.157529
1067,Ibadan Farm Site 1067,farm,1183 Ward Divide,Ibadan,NG,11.699715,22.501575
1068,Abuja Farm Site 1068,farm,18129 Walker Turnpike Apt. 197,Abuja,NG,6.045429,9.207425
1069,Ibadan Farm Site 1069,farm,491 Robert Spurs,Ibadan,NG,6.129858,4.822596
1070,Accra Farm Site 1070,farm,718 Michael Pine Apt. 502,Accra,GH,7.156418,4.503932
1071,Benin City Farm Site 1071,farm,8903 Reynolds Ridge Apt. 118,Benin City,NG,11.805363,13.136232
1072,Enugu Farm Site 1072,farm,514 Brandon Spur Suite 113,Enugu,NG,11.102826,15.701865
1073,Nairobi Farm Site 1073,farm,6792 Laurie Ville Apt. 979,Nairobi,KE,10.189408,4.966329
1074,Uyo Farm Site 1074,farm,574 Shane Crest Apt. 489,Uyo,NG,7.69129,33.140357
1075,Kano Farm Site 1075,farm,763 Tara Summit,Kano,NG,11.196203,6.686037
1076,Tamale Farm Site 1076,farm,20933 Carol Shore,Tamale,GH,9.974187,35.707736
1077,Abuja Farm Site 1077,farm,5003 Kevin Square,Abuja,NG,12.889382,17.822465
1078,Benin City Farm Site 1078,farm,397 Danielle Dam,Benin City,NG,8.509684,24.413486
1079,Port Harcourt Farm Site 1079,farm,5331 Michael Skyway,Port Harcourt,NG,9.76083,39.238271
1080,Port Harcourt Farm Site 1080,farm,21093 Christine Park Suite 774,Port Harcourt,NG,10.695803,38.489411
1081,Kano Farm Site 1081,farm,764 Kenneth Flats Apt. 469,Kano,NG,8.440832,6.011174
1082,Benin City Farm Site 1082,farm,9236 Trujillo Rapids Suite 122,Benin City,NG,6.697431,2.620342
1083,Uyo Farm Site 1083,farm,1740 Michele Key,Uyo,NG,5.843967,31.556445
1084,Accra Farm Site 1084,farm,0848 Shawn Valleys Apt. 920,Accra,GH,13.328664,-1.017855
1085,Nakuru Farm Site 1085,farm,26596 Vasquez Mountain Suite 951,Nakuru,KE,11.156507,21.691279
1086,Lagos Farm Site 1086,farm,96196 Ashley Gardens Suite 610,Lagos,NG,6.658884,17.201625
1087,Ibadan Farm Site 1087,farm,69953 Howard Extension,Ibadan,NG,6.352605,3.523788
1088,Ibadan Farm Site 1088,farm,0055 Monica Plaza,Ibadan,NG,11.930866,40.684906
1089,Takoradi Farm Site 1089,farm,15557 Gray Extensions,Takoradi,GH,11.443728,27.114983
1090,Kisumu Farm Site 1090,farm,81018 Clark Fork Apt. 046,Kisumu,KE,10.9461,31.575629
1091,Abuja Farm Site 1091,farm,0923 James Place Apt. 716,Abuja,NG,9.271369,14.713028
1092,Lagos Farm Site 1092,farm,677 Moses Drive,Lagos,NG,10.015372,22.256537
1093,Enugu Farm Site 1093,farm,3319 Coleman Ville Suite 557,Enugu,NG,4.807646,35.487161
1094,Benin City Farm Site 1094,farm,56722 Keith Camp,Benin City,NG,6.846895,31.270099
1095,Mombasa Farm Site 1095,farm,63935 James Ways,Mombasa,KE,9.036267,11.013853
1096,Accra Farm Site 1096,farm,99936 Mann Keys,Accra,GH,4.415937,9.788227
1097,Lagos Farm Site 1097,farm,8160 Osborn Glen Apt. 716,Lagos,NG,9.472142,31.563319
1098,Abuja Farm Site 1098,farm,0314 Smith Plaza Apt. 993,Abuja,NG,6.964021,8.932566
1099,Kano Farm Site 1099,farm,456 Devon Mountains,Kano,NG,8.690298,5.32393
1100,Benin City Farm Site 1100,farm,56059 Amber Freeway Apt. 497,Benin City,NG,11.701265,13.234255
1101,Abuja Farm Site 1101,farm,5689 Cynthia Ports,Abuja,NG,13.447392,27.396369
1102,Accra Farm Site 1102,farm,187 Veronica Way Suite 057,Accra,GH,8.071278,5.545002
1103,Abuja Farm Site 1103,farm,6402 Adam Roads Suite 553,Abuja,NG,6.174416,34.353239
1104,Kano Farm Site 1104,farm,3716 Lester Route Apt. 331,Kano,NG,7.655665,-2.065881
1105,Abuja Farm Site 1105,farm,5605 Moreno Spurs Apt. 370,Abuja,NG,6.3195,9.302279
1106,Enugu Farm Site 1106,farm,844 Amanda Station Suite 364,Enugu,NG,12.394799,40.128392
1107,Takoradi Farm Site 1107,farm,03781 Bridget Fork,Takoradi,GH,8.246903,33.621266
1108,Abuja Farm Site 1108,farm,9972 Mark Plains Apt. 164,Abuja,NG,12.28727,3.766366
1109,Ibadan Farm Site 1109,farm,5928 Fox Roads Apt. 976,Ibadan,NG,8.40557,6.675121
1110,Accra Farm Site 1110,farm,40980 Chapman Bypass Suite 946,Accra,GH,13.488076,0.379354
1111,Kumasi Farm Site 1111,farm,4705 Lori Circles,Kumasi,GH,6.563848,24.737412
1112,Uyo Farm Site 1112,farm,418 Johnson Brooks,Uyo,NG,10.482168,29.920641
1113,Nakuru Farm Site 1113,farm,6475 Melissa Villages Suite 640,Nakuru,KE,8.727565,28.457027
1114,Ibadan Farm Site 1114,farm,435 Parks Road Apt. 427,Ibadan,NG,11.110781,37.966809
1115,Lagos Farm Site 1115,farm,952 Harris Throughway Suite 416,Lagos,NG,4.232458,10.658394
1116,Abuja Farm Site 1116,farm,76171 Thomas Meadows Suite 189,Abuja,NG,11.455201,17.589424
1117,Abuja Farm Site 1117,farm,49296 Reyes Corner Suite 988,Abuja,NG,7.181407,30.209559
1118,Kumasi Farm Site 1118,farm,557 Perry River,Kumasi,GH,5.932339,10.252855
1119,Enugu Farm Site 1119,farm,81625 Reynolds Key Suite 578,Enugu,NG,10.924323,6.10513
1120,Uyo Farm Site 1120,farm,81412 Ward Lodge Suite 684,Uyo,NG,11.672036,7.514573
1121,Uyo Farm Site 1121,farm,83525 Wilson Square,Uyo,NG,12.748441,40.98815
1122,Benin City Farm Site 1122,farm,48455 Crane Springs,Benin City,NG,10.51004,19.803499
1123,Nairobi Farm Site 1123,farm,39796 Tran Cliff,Nairobi,KE,6.811904,7.666531
1124,Enugu Farm Site 1124,farm,52992 Lynn Course,Enugu,NG,9.000191,32.560325
1125,Kisumu Farm Site 1125,farm,3493 Ramirez Glen Apt. 637,Kisumu,KE,12.866874,6.599323
1126,Benin City Farm Site 1126,farm,879 Williamson Hills,Benin City,NG,8.816646,12.375146
1127,Accra Farm Site 1127,farm,0099 Linda Square,Accra,GH,4.788946,20.291883
1128,Lagos Farm Site 1128,farm,80443 Bryan Lights,Lagos,NG,7.338696,38.527759
1129,Kisumu Farm Site 1129,farm,6460 Angela Court Suite 031,Kisumu,KE,4.966461,0.59864
1130,Enugu Farm Site 1130,farm,9435 Joseph Corners,Enugu,NG,13.36174,10.434298
1131,Ibadan Farm Site 1131,farm,91214 Brandy View,Ibadan,NG,12.532398,16.049873
1132,Port Harcourt Farm Site 1132,farm,702 Cole Village,Port Harcourt,NG,5.067479,18.771067
1133,Mombasa Farm Site 1133,farm,9617 Gallagher Springs Suite 402,Mombasa,KE,5.943727,12.680657
1134,Ibadan Farm Site 1134,farm,03521 Kevin Village,Ibadan,NG,9.93696,14.750587
1135,Port Harcourt Farm Site 1135,farm,779 Mariah Court Suite 512,Port Harcourt,NG,12.45875,24.913314
1136,Port Harcourt Farm Site 1136,farm,602 Kevin Forges,Port Harcourt,NG,5.341954,13.994913
1137,Mombasa Farm Site 1137,farm,1660 Burch Springs Apt. 309,Mombasa,KE,8.988807,15.222717
1138,Kano Farm Site 1138,farm,677 Roberts Walk Suite 790,Kano,NG,8.509248,30.757048
1139,Uyo Farm Site 1139,farm,548 Gonzales Squares Apt. 222,Uyo,NG,5.531806,22.293946
1140,Port Harcourt Farm Site 1140,farm,648 Mary Coves,Port Harcourt,NG,11.485315,12.150068
1141,Port Harcourt Farm Site 1141,farm,71185 Jones Ford,Port Harcourt,NG,9.524793,22.134937
1142,Takoradi Farm Site 1142,farm,721 Fox River,Takoradi,GH,11.819051,-1.571059
1143,Benin City Farm Site 1143,farm,5914 Jonathan Pass,Benin City,NG,8.70446,-2.122778
1144,Benin City Farm Site 1144,farm,80105 Mcintyre Square Apt. 504,Benin City,NG,8.092172,14.511713
1145,Enugu Farm Site 1145,farm,61081 Thornton Divide,Enugu,NG,10.622751,37.20082
1146,Kano Farm Site 1146,farm,8864 Taylor Road,Kano,NG,7.146643,0.869363
1147,Lagos Farm Site 1147,farm,16918 Santiago Hill,Lagos,NG,9.095943,32.861746
1148,Tamale Farm Site 1148,farm,05547 Mendoza Green Apt. 513,Tamale,GH,7.526267,40.657667
1149,Enugu Farm Site 1149,farm,936 Yolanda Isle Suite 402,Enugu,NG,11.116124,0.849315
