loyalty_id,customer_id,store_format,tier,points_balance,enrolment_date
5561,10885,standard,bronze,45805,2019-02-08
5562,10886,flagship,platinum,1185,2025-08-11
5563,10887,standard,gold,47569,2021-12-13
5564,10888,flagship,silver,12193,2020-01-24
5565,10890,flagship,bronze,984,2025-02-28
5566,10896,online,bronze,13282,2025-05-27
5567,10896,standard,bronze,11267,2021-07-21
5568,10897,online,platinum,44947,2019-11-25
5569,10902,flagship,bronze,23068,2021-06-24
5570,10902,online,bronze,43243,2020-04-16
5571,10903,express,bronze,23594,2025-01-06
5572,10903,flagship,silver,45105,2020-03-21
5573,10904,express,gold,26374,2021-08-20
5574,10908,flagship,silver,14644,2024-06-17
5575,10909,online,bronze,10637,2021-02-03
5576,10910,flagship,bronze,49386,2019-04-19
5577,10913,online,bronze,22183,2020-05-22
5578,10914,standard,gold,3035,2025-01-23
5579,10915,standard,bronze,41222,2023-04-03
5580,10915,flagship,bronze,5414,2025-03-07
5581,10916,standard,platinum,30842,2023-11-20
5582,10918,express,bronze,17213,2020-05-20
5583,10921,online,bronze,27642,2023-06-16
5584,10926,standard,silver,35769,2024-05-24
5585,10927,online,silver,31483,2021-02-07
5586,10930,express,bronze,22177,2019-07-21
5587,10932,express,silver,39527,2023-08-25
5588,10937,online,bronze,26074,2025-08-11
5589,10940,online,bronze,14173,2023-01-17
5590,10941,express,bronze,13857,2019-04-11
5591,10942,flagship,bronze,21680,2023-04-03
5592,10942,express,silver,6581,2019-06-10
5593,10945,express,bronze,33467,2019-05-11
5594,10950,online,bronze,46704,2019-12-28
5595,10953,flagship,bronze,2689,2026-06-01
5596,10955,flagship,silver,18115,2020-08-11
5597,10955,online,silver,28703,2026-03-12
5598,10956,flagship,bronze,30330,2023-02-19
5599,10959,online,bronze,28115,2023-10-10
5600,10964,online,bronze,12268,2023-04-29
5601,10967,flagship,bronze,37215,2024-12-26
5602,10973,flagship,bronze,33042,2024-04-28
5603,10974,standard,silver,41260,2020-08-09
5604,10976,online,bronze,46479,2023-10-28
5605,10977,express,bronze,34000,2021-04-25
5606,10981,standard,gold,40680,2025-09-30
5607,10984,online,silver,48110,2021-06-03
5608,10989,flagship,bronze,24542,2023-12-27
5609,10992,flagship,bronze,31986,2022-07-13
5610,10993,online,platinum,49665,2026-03-19
5611,10994,online,silver,16131,2022-12-04
5612,10996,express,bronze,27331,2021-09-08
5613,10999,standard,silver,10279,2021-07-08
5614,11000,standard,bronze,575,2022-01-24
5615,11003,flagship,bronze,31388,2022-06-07
5616,11005,flagship,bronze,43590,2020-08-10
5617,11007,standard,gold,31223,2022-05-02
5618,11008,flagship,gold,49544,2024-02-12
5619,11009,standard,bronze,37194,2020-09-20
5620,11014,standard,platinum,1306,2021-06-17
5621,11015,online,bronze,4933,2021-08-15
5622,11019,express,bronze,14325,2022-12-04
5623,11021,standard,silver,7415,2021-08-14
5624,11023,standard,bronze,21829,2023-11-08
5625,11026,flagship,silver,1859,2021-09-13
5626,11028,express,bronze,38182,2019-09-15
5627,11030,standard,gold,32195,2020-01-25
5628,11031,express,silver,29081,2024-11-30
5629,11032,flagship,bronze,11206,2022-01-06
5630,11033,online,bronze,24187,2021-06-20
5631,11034,online,gold,46958,2022-09-27
5632,11035,online,bronze,27672,2019-08-15
5633,11036,standard,silver,32876,2024-09-03
5634,11036,flagship,bronze,1296,2021-02-20
5635,11037,express,bronze,47511,2020-06-27
5636,11045,standard,bronze,41674,2020-08-27
5637,11046,online,bronze,45760,2025-10-22
5638,11050,express,bronze,19308,2020-10-03
5639,11052,express,bronze,30473,2019-01-14
5640,11054,express,gold,28173,2020-04-02
5641,11056,standard,bronze,37033,2019-09-29
5642,11059,standard,silver,36434,2024-06-06
5643,11059,online,bronze,38778,2026-05-10
5644,11060,flagship,bronze,10983,2023-12-09
5645,11061,online,silver,27016,2019-04-28
5646,11065,online,bronze,14514,2025-04-11
5647,11066,standard,silver,46214,2023-05-03
5648,11068,express,bronze,46328,2023-07-07
5649,11076,express,gold,44325,2024-01-14
5650,11080,flagship,silver,25166,2024-01-13
5651,11080,express,bronze,49459,2021-02-24
5652,11083,flagship,bronze,25648,2019-04-07
5653,11084,standard,bronze,36071,2021-11-14
5654,11086,flagship,bronze,31935,2025-04-27
5655,11087,express,bronze,8671,2024-02-21
5656,11088,online,silver,11860,2023-08-04
5657,11088,flagship,bronze,35907,2023-10-02
5658,11089,express,bronze,14203,2024-10-06
5659,11090,express,silver,8329,2025-12-28
5660,11094,standard,bronze,42776,2020-11-28
5661,11095,flagship,bronze,32709,2021-08-17
5662,11105,express,silver,25922,2025-12-14
5663,11108,online,bronze,20258,2019-01-22
5664,11113,flagship,bronze,32112,2020-01-27
5665,11118,express,silver,27260,2022-02-12
5666,11120,standard,silver,15011,2020-01-21
5667,11122,express,bronze,26598,2023-08-28
5668,11122,flagship,silver,10843,2023-01-28
5669,11125,online,bronze,41916,2021-09-11
5670,11130,express,bronze,35780,2021-02-25
5671,11132,flagship,bronze,37444,2019-06-16
5672,11132,standard,silver,9235,2025-11-28
5673,11133,standard,bronze,48619,2022-12-29
5674,11135,standard,bronze,22319,2019-12-17
5675,11136,standard,bronze,14221,2025-04-11
5676,11142,standard,bronze,4150,2021-07-31
5677,11143,online,bronze,15012,2023-04-05
5678,11144,flagship,bronze,16103,2026-01-08
5679,11147,flagship,silver,12458,2021-09-25
5680,11148,flagship,bronze,24514,2026-05-30
5681,11149,flagship,bronze,49047,2026-03-14
5682,11152,standard,bronze,37738,2024-01-24
5683,11155,online,gold,22644,2019-04-10
5684,11156,flagship,platinum,328,2022-05-11
5685,11157,express,bronze,49135,2022-11-23
5686,11160,online,bronze,23320,2021-03-26
5687,11160,standard,bronze,19110,2025-02-26
5688,11161,online,bronze,4641,2025-03-27
5689,11164,flagship,bronze,24043,2022-12-11
5690,11165,online,bronze,8137,2026-06-09
5691,11165,express,gold,45653,2026-03-13
5692,11166,online,bronze,43333,2020-06-08
5693,11170,online,silver,47447,2021-01-25
5694,11172,standard,bronze,45204,2019-06-14
5695,11172,flagship,bronze,3309,2024-05-02
5696,11186,express,bronze,7724,2025-06-17
5697,11189,online,gold,1999,2024-05-02
5698,11192,express,bronze,10680,2022-06-07
5699,11193,express,bronze,18969,2025-12-20
5700,11198,express,silver,46100,2022-02-27
5701,11206,flagship,bronze,26648,2021-05-14
5702,11206,online,bronze,29477,2020-10-16
5703,11208,standard,bronze,909,2025-02-28
5704,11210,online,platinum,17425,2026-03-06
5705,11212,online,bronze,10954,2023-06-16
5706,11214,express,bronze,16913,2019-03-02
5707,11216,express,gold,28649,2024-08-23
5708,11216,online,silver,17718,2026-01-31
5709,11225,flagship,bronze,10748,2022-10-30
5710,11226,flagship,bronze,21761,2026-05-25
5711,11228,standard,bronze,18998,2026-05-08
5712,11232,online,bronze,16881,2023-11-21
5713,11233,standard,silver,2694,2025-05-29
5714,11235,express,gold,3596,2019-10-19
5715,11235,standard,bronze,40627,2024-02-13
5716,11236,online,bronze,5138,2021-10-17
5717,11241,flagship,bronze,11253,2022-03-24
5718,11245,standard,bronze,34055,2025-08-08
5719,11245,express,bronze,43904,2025-05-17
5720,11247,express,bronze,14459,2020-10-02
5721,11250,online,bronze,13919,2021-03-27
5722,11251,standard,bronze,7756,2022-02-08
5723,11257,standard,silver,26876,2022-03-07
5724,11258,express,bronze,12687,2020-12-29
5725,11261,online,bronze,15753,2022-12-08
5726,11265,express,silver,47730,2024-07-13
5727,11266,online,silver,6645,2023-08-29
5728,11267,online,bronze,130,2022-11-08
5729,11268,flagship,silver,40175,2025-09-02
5730,11272,express,bronze,33278,2023-09-27
5731,11273,online,gold,48851,2022-05-07
5732,11273,flagship,gold,46359,2023-06-21
5733,11274,online,bronze,27224,2020-05-21
5734,11274,flagship,bronze,1388,2024-11-13
5735,11278,online,bronze,38932,2023-09-12
5736,11283,online,silver,22851,2025-02-04
5737,11285,standard,silver,21844,2024-06-26
5738,11286,express,bronze,554,2021-08-23
5739,11288,express,bronze,46935,2019-11-27
5740,11289,flagship,bronze,19583,2026-05-04
5741,11290,online,bronze,44081,2021-07-10
5742,11293,standard,silver,115,2019-06-12
5743,11297,flagship,silver,14924,2024-04-08
5744,11299,online,bronze,17549,2023-05-10
5745,11300,online,bronze,40129,2025-08-23
5746,11301,online,bronze,45962,2021-04-02
5747,11302,flagship,bronze,36124,2023-08-15
5748,11304,express,bronze,43069,2025-07-03
5749,11305,online,bronze,34775,2022-07-08
5750,11305,express,bronze,16235,2019-06-12
5751,11306,standard,gold,17894,2025-01-31
5752,11307,express,platinum,35566,2023-12-05
5753,11310,online,silver,8846,2022-08-10
5754,11311,online,silver,45158,2024-03-08
5755,11312,standard,bronze,294,2025-08-25
5756,11313,online,bronze,38983,2020-08-26
5757,11314,flagship,silver,27874,2024-03-28
5758,11321,express,bronze,17814,2019-05-18
5759,11322,online,bronze,36579,2024-01-29
5760,11323,online,gold,32381,2019-10-30
5761,11325,online,silver,25465,2019-09-22
5762,11325,flagship,gold,7247,2021-12-08
5763,11329,flagship,silver,41472,2020-05-09
5764,11330,standard,bronze,10015,2025-07-15
5765,11331,express,bronze,44451,2019-05-15
5766,11336,flagship,bronze,28268,2025-01-03
5767,11337,express,bronze,42765,2020-06-03
5768,11339,flagship,bronze,20385,2022-02-08
5769,11340,express,silver,25048,2022-03-20
5770,11340,online,bronze,25154,2025-02-15
5771,11341,express,bronze,49693,2021-05-25
5772,11344,online,bronze,49828,2024-11-20
5773,11346,standard,bronze,44183,2019-06-07
5774,11349,express,bronze,49726,2020-12-06
5775,11349,flagship,bronze,46057,2022-05-03
5776,11350,flagship,bronze,3798,2023-01-10
5777,11350,express,silver,9974,2022-06-29
5778,11351,standard,silver,22805,2024-03-13
5779,11351,online,bronze,25434,2024-04-09
5780,11352,standard,bronze,40268,2019-09-28
5781,11352,express,bronze,36498,2021-03-11
5782,11353,flagship,silver,45440,2019-12-26
5783,11354,flagship,silver,6628,2024-06-07
5784,11355,flagship,bronze,34757,2025-01-31
5785,11363,standard,silver,18018,2023-02-27
5786,11364,express,bronze,19039,2025-07-05
5787,11365,online,silver,22737,2019-07-01
5788,11369,standard,bronze,48700,2026-04-09
5789,11370,flagship,gold,26230,2023-09-23
5790,11373,online,platinum,26713,2019-10-29
5791,11376,express,silver,29438,2022-04-27
5792,11380,standard,silver,43197,2022-12-13
5793,11383,standard,bronze,29789,2026-02-17
5794,11388,online,bronze,31283,2020-08-12
5795,11389,standard,silver,47800,2019-02-10
5796,11389,express,bronze,37459,2023-02-17
5797,11390,flagship,bronze,37473,2020-11-27
5798,11390,standard,bronze,29919,2019-06-15
5799,11391,standard,bronze,19523,2022-07-16
5800,11392,flagship,bronze,47217,2025-05-28
5801,11393,standard,silver,9840,2024-07-14
5802,11394,flagship,bronze,42294,2024-03-09
5803,11395,standard,bronze,8130,2020-05-18
5804,11398,online,bronze,25913,2019-09-23
5805,11399,express,silver,25948,2026-04-18
5806,11400,flagship,bronze,2619,2026-04-11
5807,11400,express,bronze,29814,2024-01-13
5808,11401,express,gold,43367,2023-10-30
5809,11402,standard,silver,37349,2022-02-16
5810,11403,standard,bronze,40641,2023-09-28
5811,11404,online,bronze,28110,2020-11-29
5812,11406,online,bronze,15219,2026-03-09
5813,11406,flagship,gold,26907,2023-02-21
5814,11411,standard,bronze,48843,2019-12-24
5815,11416,express,bronze,13708,2024-02-15
5816,11417,flagship,gold,10538,2023-08-21
5817,11427,express,bronze,18226,2025-10-02
5818,11433,standard,bronze,10482,2023-04-26
5819,11435,online,bronze,19650,2025-07-11
5820,11436,standard,bronze,40641,2024-05-28
5821,11440,online,bronze,44988,2025-08-17
5822,11442,express,silver,34350,2026-04-18
5823,11446,express,silver,17966,2024-02-25
5824,11448,standard,bronze,22748,2023-02-02
5825,11452,online,bronze,12974,2020-03-27
5826,11454,flagship,silver,8054,2021-04-23
5827,11455,standard,silver,40995,2022-10-20
5828,11455,express,silver,21971,2020-01-15
5829,11456,standard,silver,21857,2026-04-14
5830,11457,standard,bronze,13063,2021-02-14
5831,11457,express,silver,6300,2024-04-04
5832,11458,express,bronze,19092,2026-05-16
5833,11459,express,bronze,23435,2023-03-08
5834,11460,flagship,silver,49433,2020-08-16
5835,11464,online,silver,22660,2020-05-10
5836,11470,flagship,silver,3227,2026-05-15
5837,11471,online,bronze,7530,2023-10-09
5838,11473,express,bronze,32880,2019-08-24
5839,11473,flagship,bronze,47798,2024-03-14
5840,11474,flagship,gold,12859,2020-07-06
5841,11478,standard,bronze,11065,2020-07-25
5842,11481,express,bronze,43646,2019-07-02
5843,11489,online,bronze,19665,2026-04-05
5844,11493,standard,silver,5705,2025-12-19
5845,11494,standard,silver,48658,2020-06-11
5846,11496,flagship,bronze,37675,2023-03-21
5847,11496,online,bronze,8471,2022-04-13
5848,11502,online,bronze,21047,2022-12-31
5849,11506,express,bronze,29654,2021-12-10
5850,11507,standard,bronze,49138,2019-07-19
5851,11511,flagship,bronze,7590,2020-03-22
5852,11513,online,bronze,32746,2024-03-20
5853,11513,flagship,bronze,49131,2023-09-07
5854,11518,standard,bronze,35542,2025-08-14
5855,11520,flagship,bronze,7630,2024-12-27
5856,11520,express,bronze,17298,2019-05-08
5857,11523,express,bronze,37244,2022-05-16
5858,11524,standard,platinum,38988,2023-05-07
5859,11525,express,bronze,4039,2020-05-16
5860,11526,standard,bronze,10783,2022-11-27
5861,11526,express,silver,15051,2021-06-22
5862,11533,online,bronze,35074,2021-05-27
5863,11534,flagship,gold,41346,2022-03-05
5864,11535,express,bronze,22720,2022-07-10
5865,11536,standard,bronze,42108,2025-08-07
5866,11536,express,platinum,10181,2021-07-20
5867,11538,flagship,bronze,1884,2025-10-13
5868,11542,express,silver,49749,2024-04-12
5869,11544,standard,silver,23474,2024-05-08
5870,11545,online,bronze,981,2020-08-01
5871,11547,online,silver,29058,2021-06-23
5872,11550,standard,bronze,45155,2026-02-15
5873,11551,online,bronze,1829,2020-02-27
5874,11552,online,bronze,47602,2021-03-06
5875,11555,express,silver,44677,2025-07-12
5876,11562,flagship,silver,15719,2022-10-05
5877,11563,express,platinum,36488,2023-12-29
5878,11565,flagship,silver,39028,2024-11-18
5879,11567,online,bronze,8475,2022-10-31
5880,11569,flagship,silver,20886,2025-08-13
5881,11573,flagship,silver,41857,2023-08-25
5882,11575,online,bronze,4523,2019-08-25
5883,11575,express,gold,48032,2019-03-04
5884,11581,online,bronze,47742,2024-07-09
5885,11582,express,bronze,19746,2026-05-15
5886,11583,online,bronze,36904,2019-01-08
5887,11585,online,bronze,11168,2023-12-28
5888,11586,express,silver,21584,2021-02-23
5889,11587,flagship,bronze,278,2024-01-09
5890,11588,online,silver,33424,2026-04-11
5891,11601,online,bronze,26427,2019-02-25
5892,11602,flagship,silver,18104,2024-12-29
5893,11602,online,gold,9364,2020-12-20
5894,11604,express,silver,22841,2023-04-15
5895,11605,flagship,silver,37392,2022-01-08
5896,11608,flagship,bronze,3526,2022-11-19
5897,11609,standard,silver,22660,2020-03-08
5898,11609,online,platinum,20279,2021-12-17
5899,11610,online,silver,28182,2025-07-20
5900,11611,flagship,silver,864,2023-04-19
5901,11613,online,silver,36391,2021-08-12
5902,11617,express,silver,36091,2019-06-02
5903,11617,flagship,silver,16741,2020-05-16
5904,11623,online,silver,49304,2024-05-08
5905,11624,online,bronze,3959,2020-01-27
5906,11630,standard,bronze,24564,2023-03-05
5907,11633,standard,bronze,49764,2026-02-25
5908,11633,express,gold,16276,2022-10-28
5909,11636,express,silver,13146,2022-12-03
5910,11637,online,bronze,29268,2019-09-06
5911,11638,online,bronze,9531,2019-09-23
5912,11639,express,bronze,19857,2025-03-26
5913,11641,online,bronze,41031,2020-09-17
5914,11641,express,gold,27715,2019-06-23
5915,11642,online,bronze,5599,2022-05-22
5916,11642,express,silver,16195,2026-01-26
5917,11647,online,bronze,18666,2025-10-03
5918,11647,standard,gold,11662,2023-03-06
5919,11649,flagship,gold,13606,2019-10-11
5920,11650,express,gold,34150,2024-12-05
5921,11650,flagship,bronze,34571,2024-05-10
5922,11652,standard,silver,26395,2024-01-31
5923,11654,flagship,gold,22740,2019-12-04
5924,11663,online,bronze,34774,2020-04-05
5925,11665,express,bronze,41352,2024-04-07
5926,11669,flagship,bronze,47644,2021-04-13
5927,11670,express,silver,10947,2022-06-12
5928,11671,express,bronze,22198,2022-06-13
5929,11676,express,silver,2441,2022-01-28
5930,11677,standard,silver,30007,2020-12-09
5931,11688,standard,bronze,39450,2022-09-03
5932,11692,standard,bronze,25169,2023-12-03
5933,11696,flagship,bronze,41401,2020-05-04
5934,11699,flagship,gold,38960,2019-12-03
5935,11700,standard,platinum,44770,2020-09-15
5936,11701,online,gold,20046,2024-06-03
5937,11702,online,silver,18835,2022-01-05
5938,11703,online,bronze,1859,2026-03-08
5939,11705,express,gold,31662,2019-05-22
5940,11705,standard,bronze,39302,2020-04-19
5941,11707,express,bronze,48977,2023-10-25
5942,11707,online,bronze,28722,2023-05-04
5943,11709,flagship,bronze,28571,2023-12-18
5944,11710,express,gold,25671,2020-02-01
5945,11716,flagship,gold,7281,2025-08-26
5946,11717,express,bronze,49545,2020-11-01
5947,11719,flagship,silver,12037,2023-10-24
5948,11721,express,silver,46369,2025-05-30
5949,11722,express,bronze,37226,2023-08-11
5950,11724,online,bronze,40666,2024-11-01
5951,11725,online,silver,3899,2019-03-18
5952,11726,express,silver,41840,2022-02-28
5953,11734,online,silver,12176,2026-05-16
5954,11734,express,silver,27334,2023-05-16
5955,11735,express,bronze,48532,2025-07-03
5956,11737,express,gold,44703,2024-08-10
5957,11741,express,silver,23663,2020-05-14
5958,11742,online,bronze,33982,2024-12-27
5959,11746,express,bronze,40888,2025-11-26
5960,11746,online,bronze,11717,2021-03-04
5961,11752,express,silver,41043,2020-09-05
5962,11754,flagship,gold,26881,2020-04-11
5963,11755,online,bronze,11196,2019-05-18
5964,11755,express,bronze,20568,2022-09-12
5965,11757,standard,bronze,48766,2021-12-23
