account_ref_id,customer_id,supplier_id,account_type,account_status,opened_date
4120,13711,,wallet,active,2020-09-15
4121,13712,,wallet,active,2025-12-26
4122,13716,,wallet,active,2019-08-22
4123,13718,,wallet,active,2021-09-05
4124,13719,,wallet,active,2025-12-28
4125,13721,,wallet,active,2024-07-12
4126,13726,,wallet,active,2019-06-13
4127,13731,,wallet,active,2023-01-11
4128,13734,,wallet,active,2022-01-16
4129,13736,,wallet,active,2019-07-15
4130,13738,,wallet,active,2022-10-17
4131,13739,,wallet,active,2020-02-18
4132,13744,,wallet,active,2020-07-09
4133,13745,,wallet,active,2021-11-07
4134,13746,,wallet,active,2022-10-28
4135,13748,,wallet,active,2019-09-23
4136,13750,,wallet,active,2021-06-09
4137,13751,,wallet,active,2021-11-21
4138,13752,,wallet,active,2020-10-10
4139,13754,,wallet,active,2024-07-05
4140,13756,,wallet,active,2020-04-30
4141,13760,,wallet,active,2020-03-30
4142,13768,,wallet,active,2019-11-30
4143,13774,,wallet,active,2021-11-23
4144,13778,,wallet,active,2022-02-20
4145,13779,,wallet,active,2023-05-18
4146,13782,,wallet,active,2021-01-10
4147,13785,,wallet,active,2019-05-20
4148,13787,,wallet,active,2019-08-18
4149,13788,,wallet,active,2020-08-19
4150,13791,,wallet,active,2021-06-23
4151,13795,,wallet,active,2024-10-10
4152,13797,,wallet,active,2023-01-16
4153,13804,,wallet,active,2021-06-16
4154,13806,,wallet,active,2021-09-14
4155,13810,,wallet,active,2020-05-31
4156,13812,,wallet,active,2026-03-12
4157,13814,,wallet,active,2026-06-21
4158,13815,,wallet,active,2024-09-29
4159,13821,,wallet,active,2024-08-28
4160,13825,,wallet,active,2020-01-15
4161,13827,,wallet,active,2023-08-08
4162,13830,,wallet,active,2021-06-22
4163,13835,,wallet,active,2023-02-03
4164,13840,,wallet,active,2019-08-18
4165,13841,,wallet,active,2025-04-02
4166,13843,,wallet,active,2020-04-03
4167,13844,,wallet,active,2021-01-25
4168,13856,,wallet,active,2024-10-20
4169,13857,,wallet,active,2026-03-09
4170,13861,,wallet,active,2020-06-10
4171,13862,,wallet,active,2023-11-20
4172,13864,,wallet,active,2025-04-23
4173,13866,,wallet,active,2022-11-08
4174,13868,,wallet,active,2019-09-12
4175,13871,,wallet,active,2021-11-26
4176,13872,,wallet,active,2024-12-17
4177,13878,,wallet,active,2022-01-03
4178,13882,,wallet,active,2022-01-07
4179,13888,,wallet,active,2024-03-08
4180,13894,,wallet,active,2026-01-28
4181,13897,,wallet,active,2025-07-09
4182,13898,,wallet,active,2020-12-15
4183,13901,,wallet,active,2020-04-14
4184,13902,,wallet,active,2019-10-01
4185,13904,,wallet,active,2021-01-14
4186,13905,,wallet,active,2020-02-10
4187,13910,,wallet,active,2023-03-17
4188,13911,,wallet,active,2024-11-22
4189,13913,,wallet,active,2020-06-02
4190,13920,,wallet,active,2023-07-10
4191,13922,,wallet,active,2022-06-18
4192,13923,,wallet,active,2021-07-19
4193,13924,,wallet,active,2020-03-27
4194,13925,,wallet,active,2025-05-24
4195,13927,,wallet,active,2022-02-04
4196,13933,,wallet,active,2023-11-15
4197,13934,,wallet,active,2019-11-24
4198,13937,,wallet,active,2021-03-05
4199,13939,,wallet,active,2022-08-16
4200,13941,,wallet,active,2022-02-19
4201,13942,,wallet,active,2019-12-15
4202,13943,,wallet,active,2020-03-26
4203,13944,,wallet,active,2024-09-13
4204,13946,,wallet,active,2021-07-11
4205,13948,,wallet,active,2026-04-10
4206,13950,,wallet,active,2022-01-08
4207,13963,,wallet,active,2023-04-01
4208,13967,,wallet,active,2022-05-24
4209,13968,,wallet,active,2022-12-16
4210,13969,,wallet,active,2025-01-19
4211,13974,,wallet,active,2024-05-25
4212,13978,,wallet,active,2023-04-20
4213,13982,,wallet,active,2023-05-05
4214,13985,,wallet,active,2026-01-26
4215,13988,,wallet,active,2024-08-01
4216,13990,,wallet,active,2022-06-24
4217,13993,,wallet,active,2022-02-05
4218,13994,,wallet,active,2023-12-17
4219,13996,,wallet,active,2025-02-04
4220,14001,,wallet,active,2021-08-14
4221,14004,,wallet,active,2020-09-30
4222,14005,,wallet,active,2026-01-28
4223,14010,,wallet,active,2022-03-02
4224,14016,,wallet,active,2023-02-26
4225,14017,,wallet,active,2026-05-11
4226,14019,,wallet,active,2019-07-01
4227,14026,,wallet,active,2019-08-25
4228,14029,,wallet,active,2024-10-27
4229,14030,,wallet,active,2023-04-17
4230,14033,,wallet,active,2019-06-01
4231,14036,,wallet,active,2026-06-05
4232,14039,,wallet,active,2021-01-22
4233,14040,,wallet,active,2020-10-23
4234,14044,,wallet,active,2025-11-01
4235,14046,,wallet,active,2025-07-30
4236,14053,,wallet,active,2021-05-28
4237,14054,,wallet,active,2023-12-06
4238,14055,,wallet,active,2019-12-20
4239,14056,,wallet,active,2023-03-07
4240,14057,,wallet,active,2021-07-10
4241,14060,,wallet,active,2024-10-05
4242,14064,,wallet,active,2025-05-17
4243,14066,,wallet,active,2025-11-16
4244,14067,,wallet,active,2020-02-28
4245,14068,,wallet,active,2020-02-24
4246,14074,,wallet,active,2021-04-23
4247,14076,,wallet,active,2021-11-18
4248,14077,,wallet,active,2022-02-13
4249,14078,,wallet,active,2019-04-10
4250,14082,,wallet,active,2020-11-12
4251,14083,,wallet,active,2022-05-31
4252,14086,,wallet,active,2022-02-13
4253,14087,,wallet,active,2022-05-10
4254,14091,,wallet,active,2025-01-19
4255,14095,,wallet,active,2020-01-31
4256,14103,,wallet,active,2026-06-26
4257,14105,,wallet,active,2021-11-05
4258,14108,,wallet,active,2023-05-30
4259,14111,,wallet,active,2020-05-14
4260,14117,,wallet,active,2022-03-25
4261,14119,,wallet,active,2020-03-23
4262,14120,,wallet,active,2023-04-26
4263,14122,,wallet,active,2021-12-17
4264,14123,,wallet,active,2022-05-22
4265,14125,,wallet,active,2023-10-07
4266,14127,,wallet,active,2025-09-29
4267,14131,,wallet,active,2026-06-21
4268,14134,,wallet,active,2022-12-07
4269,14135,,wallet,active,2025-10-19
4270,14137,,wallet,active,2023-12-24
4271,14138,,wallet,active,2024-04-02
4272,14141,,wallet,active,2022-10-03
4273,14143,,wallet,active,2020-12-14
4274,14147,,wallet,active,2024-07-14
4275,14152,,wallet,active,2026-04-01
4276,14153,,wallet,active,2024-07-13
4277,14156,,wallet,active,2023-07-10
4278,14159,,wallet,active,2025-05-01
4279,14161,,wallet,active,2025-02-08
4280,14163,,wallet,active,2020-05-02
4281,14164,,wallet,active,2021-05-07
4282,14165,,wallet,active,2023-07-28
4283,14166,,wallet,active,2023-10-06
4284,14172,,wallet,active,2019-06-05
4285,14173,,wallet,active,2019-06-24
4286,14175,,wallet,active,2020-12-15
4287,14176,,wallet,active,2020-08-16
4288,14180,,wallet,active,2019-04-27
4289,14183,,wallet,active,2022-05-19
4290,14185,,wallet,active,2022-08-29
4291,14186,,wallet,active,2022-10-14
4292,14187,,wallet,active,2019-08-12
4293,14193,,wallet,active,2023-08-29
4294,14199,,wallet,active,2024-12-10
4295,14200,,wallet,active,2020-01-16
4296,14203,,wallet,active,2025-04-25
4297,14206,,wallet,active,2025-07-19
4298,14216,,wallet,active,2023-11-04
4299,14218,,wallet,active,2024-05-17
4300,14231,,wallet,active,2019-07-13
4301,14232,,wallet,active,2025-11-05
4302,14235,,wallet,active,2019-03-28
4303,14238,,wallet,active,2020-02-15
4304,14252,,wallet,active,2022-04-06
4305,14253,,wallet,active,2019-11-04
4306,14255,,wallet,active,2021-12-11
4307,14257,,wallet,active,2021-03-08
4308,14259,,wallet,active,2025-05-06
4309,14260,,wallet,active,2020-03-31
4310,14265,,wallet,active,2023-01-26
4311,14270,,wallet,active,2021-03-28
4312,14277,,wallet,active,2021-11-14
4313,14278,,wallet,active,2019-06-24
4314,14282,,wallet,active,2020-03-10
4315,14283,,wallet,active,2020-02-22
4316,14290,,wallet,active,2021-11-21
4317,14300,,wallet,active,2019-04-03
4318,14309,,wallet,active,2021-07-28
4319,14315,,wallet,active,2021-06-15
4320,14317,,wallet,active,2019-09-04
4321,14320,,wallet,active,2020-12-29
4322,14322,,wallet,active,2025-10-14
4323,14324,,wallet,active,2023-08-22
4324,14330,,wallet,active,2021-06-01
4325,14335,,wallet,active,2021-11-13
4326,14338,,wallet,active,2022-05-26
4327,14351,,wallet,active,2022-09-20
4328,14354,,wallet,active,2021-11-27
4329,14360,,wallet,active,2026-05-27
4330,14365,,wallet,active,2026-06-03
4331,14369,,wallet,active,2022-08-06
4332,14374,,wallet,active,2023-02-21
4333,14376,,wallet,active,2026-04-14
4334,14388,,wallet,active,2020-06-06
4335,14393,,wallet,active,2026-01-30
4336,14395,,wallet,active,2026-02-15
4337,14396,,wallet,active,2020-12-07
4338,14397,,wallet,active,2021-06-30
4339,14401,,wallet,active,2025-12-13
4340,14403,,wallet,active,2023-12-27
4341,14408,,wallet,active,2025-06-09
4342,14409,,wallet,active,2022-10-22
4343,14414,,wallet,active,2023-10-03
4344,14424,,wallet,active,2022-01-23
4345,14427,,wallet,active,2025-12-04
4346,14428,,wallet,active,2021-05-02
4347,14429,,wallet,active,2025-04-21
4348,14432,,wallet,active,2021-09-21
4349,14433,,wallet,active,2021-08-11
4350,14435,,wallet,active,2022-05-29
4351,14436,,wallet,active,2019-02-05
4352,14437,,wallet,active,2022-03-15
4353,14439,,wallet,active,2024-03-31
4354,14440,,wallet,active,2022-07-12
4355,14441,,wallet,active,2021-03-14
4356,14450,,wallet,active,2023-01-31
4357,14454,,wallet,active,2025-10-28
4358,14458,,wallet,active,2023-12-15
4359,14461,,wallet,active,2025-09-25
4360,14462,,wallet,active,2024-03-11
4361,14466,,wallet,active,2021-10-07
4362,14471,,wallet,active,2025-01-22
4363,14482,,wallet,active,2025-11-05
4364,14484,,wallet,active,2025-03-05
4365,14489,,wallet,active,2022-03-15
4366,14491,,wallet,active,2019-12-20
4367,14492,,wallet,active,2020-04-28
4368,14494,,wallet,active,2023-08-02
4369,14497,,wallet,active,2024-05-08
4370,14498,,wallet,active,2019-05-26
4371,14500,,wallet,active,2021-03-01
4372,14512,,wallet,active,2023-08-30
4373,14516,,wallet,active,2021-06-15
4374,14517,,wallet,active,2026-02-24
4375,14521,,wallet,active,2020-08-07
4376,14523,,wallet,active,2024-08-19
4377,14527,,wallet,active,2020-10-15
4378,14530,,wallet,active,2020-05-26
4379,14536,,wallet,active,2019-10-10
4380,14537,,wallet,active,2020-07-06
4381,14539,,wallet,active,2019-07-16
4382,14540,,wallet,active,2026-06-07
4383,14544,,wallet,active,2019-06-18
4384,14545,,wallet,active,2022-04-07
4385,14551,,wallet,active,2022-06-06
4386,14554,,wallet,active,2025-08-16
4387,14556,,wallet,active,2023-07-20
4388,14559,,wallet,active,2025-12-06
4389,14563,,wallet,active,2022-08-30
4390,14566,,wallet,active,2021-09-10
4391,14567,,wallet,active,2024-04-14
4392,14568,,wallet,active,2025-08-06
4393,14569,,wallet,active,2024-02-15
4394,14570,,wallet,active,2026-01-10
4395,14581,,wallet,active,2019-02-11
4396,14584,,wallet,active,2019-01-31
4397,14585,,wallet,active,2024-10-05
4398,14587,,wallet,active,2022-05-22
4399,14590,,wallet,active,2025-11-06
4400,14593,,wallet,active,2019-11-06
4401,14594,,wallet,active,2019-03-30
4402,14596,,wallet,active,2025-06-22
4403,14598,,wallet,active,2024-06-24
4404,14600,,wallet,active,2023-05-09
4405,14606,,wallet,active,2024-05-10
4406,14611,,wallet,active,2025-09-19
4407,14612,,wallet,active,2020-08-25
4408,14614,,wallet,active,2024-04-18
4409,14620,,wallet,active,2023-03-04
4410,14624,,wallet,active,2022-06-08
4411,14625,,wallet,active,2023-09-19
4412,14626,,wallet,active,2023-11-24
4413,14628,,wallet,active,2022-12-27
4414,14630,,wallet,active,2024-10-28
4415,14631,,wallet,active,2024-07-31
4416,14634,,wallet,active,2021-07-29
4417,14640,,wallet,active,2020-11-18
4418,14654,,wallet,active,2020-11-26
4419,14655,,wallet,active,2022-08-14
4420,14657,,wallet,active,2024-08-22
4421,14662,,wallet,active,2021-04-05
4422,14664,,wallet,active,2019-08-20
4423,14667,,wallet,active,2020-04-18
4424,14672,,wallet,active,2022-03-25
4425,14673,,wallet,active,2019-01-27
4426,14676,,wallet,active,2020-11-21
4427,14678,,wallet,active,2019-04-21
4428,14681,,wallet,active,2021-01-30
4429,14682,,wallet,active,2024-01-30
4430,14684,,wallet,active,2026-01-16
4431,14685,,wallet,active,2020-03-11
4432,14689,,wallet,active,2025-05-10
4433,14691,,wallet,active,2025-04-01
4434,14692,,wallet,active,2026-02-26
4435,14694,,wallet,active,2022-11-29
4436,14695,,wallet,active,2020-05-29
4437,14696,,wallet,active,2023-09-19
4438,14700,,wallet,active,2022-04-14
4439,14701,,wallet,active,2021-12-24
4440,14702,,wallet,active,2024-02-10
4441,14703,,wallet,active,2022-07-16
4442,14710,,wallet,active,2020-07-23
4443,14712,,wallet,active,2021-05-09
4444,14714,,wallet,active,2024-12-23
4445,14716,,wallet,active,2024-06-26
4446,14717,,wallet,active,2019-11-23
4447,14725,,wallet,active,2019-08-20
4448,14728,,wallet,active,2025-05-25
4449,14729,,wallet,active,2021-05-26
4450,14730,,wallet,active,2022-10-01
4451,14731,,wallet,active,2023-02-28
4452,14732,,wallet,active,2020-02-25
4453,14733,,wallet,active,2021-08-06
4454,14735,,wallet,active,2025-03-25
4455,14740,,wallet,active,2021-04-20
4456,14741,,wallet,active,2023-01-14
4457,14742,,wallet,active,2019-03-18
4458,14747,,wallet,active,2019-10-04
4459,14755,,wallet,active,2022-04-16
4460,14759,,wallet,active,2026-04-09
4461,14760,,wallet,active,2024-10-22
4462,14762,,wallet,active,2021-06-05
4463,14763,,wallet,active,2021-09-07
4464,14766,,wallet,active,2025-04-29
4465,14769,,wallet,active,2026-01-24
4466,14776,,wallet,active,2019-05-07
4467,14778,,wallet,active,2020-08-05
4468,14780,,wallet,active,2021-10-05
4469,14782,,wallet,active,2022-01-01
4470,14784,,wallet,active,2019-10-29
4471,14790,,wallet,active,2019-01-11
4472,14795,,wallet,active,2025-01-04
4473,14800,,wallet,active,2026-04-30
4474,14807,,wallet,active,2024-12-28
4475,14808,,wallet,active,2023-12-28
4476,14816,,wallet,active,2021-02-19
4477,14817,,wallet,active,2020-09-05
4478,14819,,wallet,active,2023-04-16
4479,14820,,wallet,active,2025-10-29
4480,14821,,wallet,active,2024-03-29
4481,14824,,wallet,active,2024-05-05
4482,14825,,wallet,active,2025-07-24
4483,14826,,wallet,active,2025-05-01
4484,14831,,wallet,active,2021-06-14
4485,14835,,wallet,active,2025-05-12
4486,14836,,wallet,active,2022-01-16
4487,14838,,wallet,active,2026-03-25
4488,14841,,wallet,active,2024-03-07
4489,14846,,wallet,active,2023-07-20
4490,14856,,wallet,active,2020-11-18
4491,14858,,wallet,active,2020-10-19
4492,14859,,wallet,active,2022-06-28
4493,14862,,wallet,active,2024-05-10
4494,14863,,wallet,active,2024-05-11
4495,14866,,wallet,active,2024-06-17
4496,14867,,wallet,active,2024-06-26
4497,14868,,wallet,active,2021-03-11
4498,14872,,wallet,active,2021-01-29
4499,14881,,wallet,active,2022-06-09
4500,14882,,wallet,active,2020-04-03
4501,14888,,wallet,active,2019-11-28
4502,14889,,wallet,active,2025-12-22
4503,14892,,wallet,active,2020-08-17
4504,14896,,wallet,active,2019-07-03
4505,14897,,wallet,active,2025-08-21
4506,14901,,wallet,active,2023-08-28
4507,14902,,wallet,active,2019-06-29
4508,14905,,wallet,active,2024-05-28
4509,14906,,wallet,active,2023-01-18
4510,14915,,wallet,active,2024-08-14
4511,14918,,wallet,active,2023-09-17
4512,14920,,wallet,active,2020-11-26
4513,14921,,wallet,active,2022-09-25
4514,14925,,wallet,active,2020-09-15
4515,14928,,wallet,active,2020-10-26
4516,14929,,wallet,active,2021-05-29
4517,14930,,wallet,active,2023-12-29
4518,14931,,wallet,active,2019-06-06
4519,14934,,wallet,active,2020-10-24
4520,14936,,wallet,active,2021-10-26
4521,14939,,wallet,active,2019-11-13
4522,14945,,wallet,active,2025-02-02
4523,14947,,wallet,active,2019-07-09
4524,14950,,wallet,active,2023-02-22
4525,14951,,wallet,active,2023-01-29
4526,14958,,wallet,active,2019-06-01
4527,14962,,wallet,active,2020-01-28
4528,14972,,wallet,active,2025-01-11
4529,14974,,wallet,active,2020-01-20
4530,14980,,wallet,active,2020-02-11
4531,14981,,wallet,active,2022-07-03
4532,14982,,wallet,active,2019-09-27
4533,14983,,wallet,active,2022-04-20
4534,14987,,wallet,active,2022-11-08
4535,14990,,wallet,active,2021-12-15
4536,14991,,wallet,active,2024-03-17
4537,14996,,wallet,active,2020-04-21
4538,15006,,wallet,active,2026-04-11
4539,15007,,wallet,active,2025-09-05
4540,15009,,wallet,active,2019-05-11
4541,15015,,wallet,active,2025-06-07
4542,15022,,wallet,active,2021-01-16
4543,15024,,wallet,active,2024-09-11
4544,15026,,wallet,active,2019-05-11
4545,15036,,wallet,active,2025-01-08
4546,15040,,wallet,active,2020-04-24
4547,15046,,wallet,active,2025-06-24
4548,15050,,wallet,active,2021-03-14
4549,15051,,wallet,active,2023-09-05
4550,15052,,wallet,active,2022-06-05
4551,15053,,wallet,active,2021-03-22
4552,15057,,wallet,active,2020-02-07
4553,15061,,wallet,active,2022-07-28
4554,15062,,wallet,active,2022-09-05
4555,15063,,wallet,active,2022-04-12
4556,15067,,wallet,active,2021-11-17
4557,15068,,wallet,active,2019-01-05
4558,15070,,wallet,active,2020-01-17
4559,15075,,wallet,active,2019-01-22
4560,15076,,wallet,active,2022-04-15
4561,15079,,wallet,active,2022-10-24
4562,15081,,wallet,active,2022-04-11
4563,15082,,wallet,active,2023-08-17
4564,15096,,wallet,active,2019-02-17
4565,15103,,wallet,active,2019-11-11
4566,15112,,wallet,active,2020-01-03
4567,15115,,wallet,active,2019-09-12
4568,15117,,wallet,active,2025-04-20
4569,15118,,wallet,active,2022-11-06
4570,15127,,wallet,active,2021-11-28
4571,15132,,wallet,active,2021-02-25
4572,15133,,wallet,active,2020-03-20
4573,15140,,wallet,active,2023-10-12
4574,15146,,wallet,active,2023-03-15
4575,15150,,wallet,active,2020-06-07
4576,15155,,wallet,active,2024-04-19
4577,15156,,wallet,active,2022-06-18
4578,15158,,wallet,active,2021-07-27
4579,15161,,wallet,active,2024-10-01
4580,15176,,wallet,active,2023-12-19
4581,15178,,wallet,active,2024-07-14
4582,15180,,wallet,active,2019-12-13
4583,15182,,wallet,active,2023-02-24
4584,15184,,wallet,active,2019-03-28
4585,15186,,wallet,active,2019-10-18
4586,15189,,wallet,active,2025-07-11
4587,15196,,wallet,active,2024-03-16
4588,15197,,wallet,active,2021-06-16
4589,15203,,wallet,active,2024-07-30
4590,15210,,wallet,active,2021-09-06
4591,15211,,wallet,active,2023-12-31
4592,15212,,wallet,active,2021-08-30
4593,15219,,wallet,active,2021-12-28
4594,15225,,wallet,active,2026-01-17
4595,15226,,wallet,active,2023-10-01
4596,15231,,wallet,active,2025-05-27
4597,15233,,wallet,active,2025-10-02
4598,15235,,wallet,active,2022-06-16
4599,15239,,wallet,active,2023-11-29
4600,15244,,wallet,active,2019-01-07
4601,15250,,wallet,active,2020-10-01
4602,15259,,wallet,active,2023-11-24
4603,15260,,wallet,active,2024-08-06
4604,15263,,wallet,active,2019-11-23
4605,15264,,wallet,active,2022-02-10
4606,15267,,wallet,active,2024-06-13
