shipment_id,origin_location_id,destination_location_id,client_type,status
2304,1504,4838,internal,scheduled
2305,1156,6116,internal,delivered
2306,4578,1414,external,in_transit
2307,2307,2438,external,delivered
2308,4303,2884,internal,delivered
2309,1942,4197,external,delivered
2310,6525,1,internal,delivered
2311,993,2404,external,scheduled
2312,1646,4557,external,delivered
2313,2010,4886,internal,scheduled
2314,6411,4692,internal,delayed
2315,4285,4080,internal,delivered
2316,2629,1510,internal,delivered
2317,1534,1035,internal,delivered
2318,2469,6831,external,delivered
2319,2879,1414,external,scheduled
2320,4171,1959,internal,scheduled
2321,1778,4588,internal,delivered
2322,4626,1599,internal,delivered
2323,1326,3717,internal,delivered
2324,169,2023,internal,delivered
2325,4942,1621,external,delivered
2326,2314,2729,external,delivered
2327,2719,5668,internal,delivered
2328,1528,4769,external,scheduled
2329,5966,1184,internal,delivered
2330,4617,3111,external,delivered
2331,2710,406,internal,delivered
2332,4888,4955,external,delayed
2333,5329,769,internal,delayed
2334,1670,2106,internal,delivered
2335,76,2545,internal,delivered
2336,1012,785,external,in_transit
2337,1124,6693,internal,delivered
2338,2764,6526,external,delivered
2339,4510,908,external,delayed
2340,1884,3789,internal,delivered
2341,1963,4469,external,delivered
2342,3889,1613,internal,delivered
2343,3585,4592,external,scheduled
2344,3600,5828,external,delivered
2345,573,5494,internal,delivered
2346,3261,3869,external,delivered
2347,1123,2657,external,delivered
2348,3847,5891,external,delivered
2349,4846,2811,internal,delivered
2350,3652,2186,internal,delivered
2351,5962,6072,external,in_transit
2352,6947,1790,internal,delivered
2353,1486,1022,external,delivered
2354,4960,3102,internal,delivered
2355,2715,5805,external,delivered
2356,4605,5860,internal,scheduled
2357,5794,341,external,scheduled
2358,4723,3561,external,delivered
2359,2683,4513,internal,in_transit
2360,2230,6380,external,scheduled
2361,4589,2668,external,delivered
2362,4123,474,internal,delivered
2363,5693,183,internal,delivered
2364,4090,4828,internal,delivered
2365,2150,4939,internal,delivered
2366,1965,499,internal,scheduled
2367,1488,6328,external,delivered
2368,6630,5775,external,delivered
2369,5344,3506,external,delivered
2370,708,5735,internal,delayed
2371,2816,969,internal,delivered
2372,5325,2435,internal,delivered
2373,1335,2236,external,delivered
2374,4462,2911,external,delivered
2375,3529,465,internal,delivered
2376,5012,5108,external,delivered
2377,380,4990,external,scheduled
2378,3453,4513,internal,delivered
2379,6347,2354,internal,delivered
2380,659,2113,internal,delivered
2381,1347,2246,internal,delivered
2382,1730,4216,internal,delivered
2383,3899,4810,internal,in_transit
2384,4089,3668,internal,delivered
2385,2110,1650,internal,in_transit
2386,6462,1517,external,delivered
2387,5130,6544,external,delivered
2388,1830,6246,external,delivered
2389,5999,4778,external,delivered
2390,3789,3176,internal,delivered
2391,490,3239,external,delivered
2392,5791,2388,external,scheduled
2393,2660,5144,external,cancelled
2394,2126,3494,external,delivered
2395,4941,1125,internal,delivered
2396,1957,1875,external,in_transit
2397,3271,6058,internal,delivered
2398,2752,6895,internal,delivered
2399,1527,4539,external,delivered
2400,7011,618,internal,delivered
2401,6809,746,internal,delivered
2402,2296,3578,internal,delivered
2403,1498,4774,internal,delivered
2404,1730,6421,internal,delivered
2405,3018,1096,internal,delivered
2406,7007,5870,internal,delivered
2407,3264,3671,external,delivered
2408,4873,6757,internal,delivered
2409,3270,781,internal,scheduled
2410,3101,2554,external,delivered
2411,5231,252,external,delivered
2412,4128,4886,internal,in_transit
2413,1549,4924,internal,delivered
2414,3346,4775,internal,scheduled
2415,3409,1493,internal,delivered
2416,6628,2158,external,delivered
2417,2800,30,internal,delivered
2418,4481,1907,external,delivered
2419,169,1636,external,delivered
2420,5266,2709,external,delivered
2421,1229,976,external,delivered
2422,4015,5414,external,delivered
2423,5828,1289,internal,delivered
2424,1865,3768,internal,in_transit
2425,4367,6969,internal,delivered
2426,2836,3395,external,delayed
2427,826,6578,internal,in_transit
2428,2894,2535,external,delivered
2429,3869,380,internal,delayed
2430,4647,3438,internal,scheduled
2431,1547,6270,external,delayed
2432,2825,4089,internal,in_transit
2433,2558,3959,external,delivered
2434,3298,5774,internal,delivered
2435,6892,4302,internal,delivered
2436,325,6399,internal,delivered
2437,6196,7017,internal,in_transit
2438,1296,6414,external,in_transit
2439,7126,3763,internal,in_transit
2440,3613,5708,internal,scheduled
2441,1479,4612,internal,delivered
2442,1456,169,internal,delivered
2443,2849,1626,internal,delivered
2444,443,4243,internal,delivered
2445,6142,1095,external,delivered
2446,7138,6783,internal,delivered
2447,5088,1380,external,delivered
2448,3654,3925,external,delivered
2449,392,4744,internal,delivered
2450,1444,4082,external,scheduled
2451,6543,5159,external,delivered
2452,6539,751,internal,delivered
2453,1338,4927,internal,delivered
2454,6602,937,external,delivered
2455,384,1808,internal,in_transit
2456,1711,1702,internal,in_transit
2457,2799,2313,external,delivered
2458,1419,29,external,delivered
2459,4726,4469,internal,delivered
2460,1780,1129,internal,in_transit
2461,801,3576,internal,delivered
2462,4822,6367,external,delivered
2463,3257,6431,internal,in_transit
2464,1890,5266,external,in_transit
2465,410,656,external,delivered
2466,6151,5606,external,scheduled
2467,2837,3510,external,delivered
2468,5292,5219,external,delayed
2469,2863,3663,internal,delivered
2470,4986,2281,external,scheduled
2471,1580,5594,external,delivered
2472,2814,524,internal,delivered
2473,430,6647,internal,delivered
2474,1595,4762,internal,delivered
2475,4009,6965,external,cancelled
2476,2916,3713,external,in_transit
2477,3282,5874,internal,delivered
2478,361,3927,internal,delivered
2479,6724,4382,external,delivered
2480,2941,312,internal,in_transit
2481,748,2263,internal,in_transit
2482,2144,7170,external,scheduled
2483,6848,4082,external,delivered
2484,3946,3582,internal,in_transit
2485,5589,4071,external,delivered
2486,7008,4698,internal,in_transit
2487,1300,6446,internal,scheduled
2488,1875,1280,internal,delivered
2489,6991,4570,external,delivered
2490,5064,3959,internal,delivered
2491,1842,3487,internal,delayed
2492,1310,505,internal,delivered
2493,3157,2103,internal,scheduled
2494,2290,189,internal,cancelled
2495,1107,2263,internal,delivered
2496,1308,1974,external,delivered
2497,7113,4764,external,delivered
2498,4733,7007,external,delayed
2499,2192,56,internal,delivered
2500,4099,1669,external,in_transit
2501,4945,2505,internal,delivered
2502,357,6149,external,delivered
2503,7073,3238,external,in_transit
2504,3784,4297,external,delivered
2505,6753,4188,internal,delivered
2506,5413,6259,internal,delivered
2507,6135,3159,external,scheduled
2508,1169,6985,external,delivered
2509,1729,6271,internal,delivered
2510,4526,6954,external,delivered
2511,2733,1715,internal,delivered
2512,3066,1089,external,delivered
2513,2524,5725,internal,delivered
2514,268,29,external,delivered
2515,2091,6360,external,scheduled
2516,183,3608,external,delivered
2517,1021,3077,internal,delivered
2518,6339,1161,external,scheduled
2519,898,6144,internal,delivered
2520,6476,6760,internal,delivered
2521,1607,2450,external,in_transit
2522,3606,6579,external,scheduled
2523,5654,5414,internal,delayed
2524,2828,486,external,delayed
2525,3897,4,internal,delivered
2526,4426,6545,internal,delayed
2527,5732,6244,external,delivered
2528,7046,1591,internal,delivered
2529,2797,2014,external,delivered
2530,2128,1590,internal,delivered
2531,4285,4205,external,in_transit
2532,5412,7056,external,delivered
2533,5156,6326,internal,delivered
2534,7128,4826,external,delivered
2535,6448,105,external,in_transit
2536,3824,2467,external,delivered
2537,3208,4438,internal,in_transit
2538,6849,7144,external,delivered
2539,3518,5386,internal,delivered
2540,5879,5745,external,delivered
2541,65,4985,external,in_transit
2542,1098,3683,external,scheduled
2543,377,793,external,delivered
2544,1175,5345,internal,delivered
2545,560,5517,external,delivered
2546,2607,5568,internal,delivered
2547,1160,2110,internal,delivered
2548,2101,6680,internal,delivered
2549,1370,2738,internal,delivered
2550,1764,4603,external,in_transit
2551,4147,5164,external,in_transit
2552,5608,3005,internal,delayed
2553,3440,4382,external,delivered
2554,5185,3289,external,delivered
2555,3639,5843,internal,delivered
2556,3041,5184,external,delivered
2557,3605,2506,internal,scheduled
2558,2455,4100,internal,scheduled
2559,2851,237,internal,delivered
2560,3959,1393,external,cancelled
2561,677,1905,internal,delivered
2562,4197,4421,external,in_transit
2563,5835,4784,external,delivered
2564,3186,3631,external,delivered
2565,2744,177,internal,delivered
2566,5473,1457,internal,in_transit
2567,1294,4644,external,delayed
2568,2208,5252,external,delivered
2569,4331,6099,external,delivered
2570,1696,5098,external,delivered
2571,3456,2388,internal,delivered
2572,1624,366,internal,delivered
2573,6843,6241,external,delivered
2574,3277,3804,internal,delivered
2575,1000,4132,external,delivered
2576,2263,1438,internal,in_transit
2577,2960,6372,internal,delivered
2578,5534,4100,internal,delivered
2579,4870,853,external,delivered
2580,1836,249,external,scheduled
2581,5527,5240,internal,cancelled
2582,110,5334,external,delivered
2583,2200,5218,external,delivered
2584,3528,6098,internal,in_transit
2585,1097,2410,external,cancelled
2586,5684,3526,internal,delivered
2587,6225,4336,internal,delivered
2588,6353,4727,internal,delivered
2589,2713,1880,external,delivered
2590,1669,3459,external,delivered
2591,752,4827,internal,delivered
2592,1741,1183,external,delivered
2593,6980,1583,external,delivered
2594,12,266,external,delivered
2595,2171,6243,internal,cancelled
2596,1827,3715,external,delivered
2597,3680,2344,internal,cancelled
2598,2959,6826,internal,in_transit
2599,1139,1123,external,scheduled
2600,4744,6086,internal,delivered
2601,276,2252,internal,delayed
2602,1981,5146,external,delivered
2603,1381,5586,internal,scheduled
2604,2485,5833,external,scheduled
2605,320,3569,external,delivered
2606,5698,7031,internal,delivered
2607,4706,1291,internal,in_transit
2608,5589,2351,internal,delivered
2609,4519,728,internal,delivered
2610,2425,2488,internal,in_transit
2611,1033,793,internal,delivered
2612,6693,4931,internal,delayed
2613,7117,534,internal,delivered
2614,3946,4065,internal,delivered
2615,5482,1614,external,delivered
2616,4243,6567,external,delayed
2617,1577,4991,internal,delayed
2618,6663,2149,external,in_transit
2619,6988,5371,external,scheduled
2620,4799,2622,external,delivered
2621,5501,3565,internal,in_transit
2622,906,3196,external,scheduled
2623,5348,6900,external,delayed
2624,6195,5178,external,delivered
2625,6477,1690,external,scheduled
2626,2203,3562,external,delayed
2627,998,2245,internal,in_transit
2628,4318,344,external,delivered
2629,2801,6044,internal,delivered
2630,2181,6477,internal,delivered
2631,5460,6799,external,delivered
2632,2510,6539,external,delivered
2633,5938,733,internal,delivered
2634,607,6926,external,in_transit
2635,2379,3195,external,delayed
2636,5520,3462,internal,delivered
2637,6466,1585,internal,scheduled
2638,473,6728,internal,delivered
2639,3865,6574,internal,scheduled
2640,6223,3998,external,in_transit
2641,2758,3637,internal,delayed
2642,3368,6372,internal,delivered
2643,477,774,internal,in_transit
2644,2529,4564,external,in_transit
2645,1784,2559,external,delivered
2646,3151,246,external,delivered
2647,6557,812,internal,delivered
2648,535,1251,internal,delivered
2649,6767,2632,external,in_transit
2650,4642,6259,internal,delivered
2651,72,1055,external,delivered
2652,6295,3575,external,in_transit
2653,4780,1275,internal,scheduled
2654,5663,2352,internal,scheduled
2655,2897,5660,external,in_transit
2656,3639,1104,external,delivered
2657,1959,4248,external,delivered
2658,7084,1091,internal,delivered
2659,4449,543,external,in_transit
2660,4893,4149,internal,delayed
2661,5661,4884,internal,delivered
2662,6475,5540,internal,delivered
2663,5309,1355,external,delivered
2664,5021,1009,internal,delivered
2665,6204,5757,external,scheduled
2666,2927,2812,external,delivered
2667,2902,1623,external,delivered
2668,826,770,internal,delivered
2669,5120,203,internal,in_transit
2670,4462,2997,internal,delivered
2671,5327,4849,internal,delivered
2672,5917,3764,internal,delivered
2673,6821,2214,internal,scheduled
2674,2026,6580,internal,delayed
2675,1936,362,external,in_transit
2676,5370,6756,external,in_transit
2677,3798,5897,internal,delivered
2678,6480,109,external,delivered
2679,956,1567,internal,cancelled
2680,5332,5645,internal,delivered
2681,180,5261,external,delivered
2682,3647,6676,internal,delivered
2683,3429,4164,internal,delivered
2684,2427,2777,internal,delivered
2685,619,6817,external,delayed
2686,1994,1602,external,delivered
2687,4886,6885,external,delivered
2688,5357,3834,external,delivered
2689,274,2681,internal,delivered
2690,5831,1685,internal,in_transit
2691,5824,6970,external,delivered
2692,6620,953,internal,delivered
2693,6799,5035,internal,delivered
2694,2682,2113,external,in_transit
2695,4951,6163,external,delivered
2696,6474,5666,internal,in_transit
2697,3470,4151,external,delivered
2698,3243,2952,internal,delivered
2699,5192,2825,external,delivered
2700,4072,6231,external,delivered
2701,3979,4164,external,delivered
