leg_id,shipment_id,vehicle_id,driver_id,departure_time,arrival_time
8055,6718,235,67,2026-03-26T11:00:00,2026-03-27T06:46:19.615643
8056,6719,234,89,2025-08-20T15:00:00,2025-08-21T04:13:24.986968
8057,6719,188,224,2026-02-05T11:00:00,2026-02-05T21:53:10.095743
8058,6720,296,169,2025-05-12T06:00:00,2025-05-12T13:54:01.525136
8059,6721,132,214,2025-02-04T17:00:00,2025-02-05T11:56:22.966742
8060,6722,188,114,2024-12-20T19:00:00,2024-12-21T15:16:10.446768
8061,6723,152,51,2025-08-21T19:00:00,2025-08-22T16:08:04.383489
8062,6724,179,234,2025-11-24T09:00:00,2025-11-25T04:12:54.840869
8063,6725,286,155,2024-10-22T20:00:00,2024-10-23T11:32:06.586397
8064,6726,280,71,2024-03-20T11:00:00,2024-03-21T16:34:43.953782
8065,6726,217,253,2026-04-13T09:00:00,2026-04-13T19:07:07.569842
8066,6727,249,217,2026-02-02T16:00:00,2026-02-02T17:58:18.615581
8067,6727,132,197,2024-06-15T08:00:00,2024-06-16T01:01:36.566276
8068,6728,7,107,2026-04-03T19:00:00,2026-04-03T23:15:36.112377
8069,6728,108,172,2024-04-03T16:00:00,2024-04-04T02:42:40.122837
8070,6729,132,108,2026-03-08T18:00:00,2026-03-09T16:49:53.564655
8071,6730,5,106,2024-02-28T17:00:00,2024-02-29T17:51:12.848334
8072,6731,104,255,2024-02-17T15:00:00,2024-02-18T05:30:28.227104
8073,6731,211,98,2025-01-27T20:00:00,2025-01-28T05:11:31.676394
8074,6732,109,249,2026-04-20T07:00:00,2026-04-20T16:17:26.219822
8075,6733,69,74,2024-11-17T13:00:00,2024-11-18T15:54:47.000518
8076,6734,36,65,2024-11-03T20:00:00,2024-11-04T14:31:15.123911
8077,6735,251,214,2026-05-21T18:00:00,2026-05-22T09:37:11.114930
8078,6735,102,42,2025-01-26T14:00:00,2025-01-27T16:10:00.414442
8079,6736,39,111,2026-04-18T11:00:00,2026-04-19T07:28:09.323921
8080,6737,10,193,2024-12-18T13:00:00,2024-12-19T04:04:19.630834
8081,6738,239,253,2026-04-23T10:00:00,2026-04-23T21:25:16.173147
8082,6739,289,130,2025-02-14T20:00:00,2025-02-15T19:00:50.173512
8083,6740,142,171,2025-08-06T14:00:00,2025-08-07T09:46:47.259921
8084,6741,97,228,2025-10-14T06:00:00,2025-10-15T06:31:59.538713
8085,6742,86,210,2025-09-22T13:00:00,2025-09-23T03:31:01.329550
8086,6743,275,110,2024-12-28T20:00:00,2024-12-29T22:12:37.057235
8087,6744,104,202,2026-02-25T15:00:00,2026-02-25T17:10:24.527402
8088,6745,204,238,2024-07-17T19:00:00,2024-07-18T06:11:46.272616
8089,6746,310,244,2026-01-09T07:00:00,2026-01-09T21:28:27.071565
8090,6746,222,33,2025-07-23T13:00:00,2025-07-23T17:10:09.943716
8091,6747,6,199,2026-04-24T11:00:00,2026-04-24T21:41:43.125219
8092,6748,183,100,2026-03-15T09:00:00,2026-03-15T21:07:15.402921
8093,6749,237,239,2026-03-28T06:00:00,2026-03-28T23:28:03.563886
8094,6749,4,103,2024-04-11T12:00:00,2024-04-11T13:23:51.918478
8095,6750,296,7,2024-07-23T05:00:00,2024-07-24T03:58:24.340944
8096,6750,76,138,2026-01-05T13:00:00,2026-01-06T05:28:00.465742
8097,6751,224,116,2025-01-13T17:00:00,2025-01-14T19:46:52.663045
8098,6752,211,163,2024-11-20T07:00:00,2024-11-21T04:13:09.405075
8099,6752,254,242,2024-04-23T05:00:00,2024-04-24T07:44:19.402519
8100,6753,158,26,2024-03-30T12:00:00,2024-03-30T22:46:42.604294
8101,6754,223,169,2025-10-17T06:00:00,2025-10-18T05:33:39.693539
8102,6755,34,161,2025-03-06T16:00:00,2025-03-07T13:18:04.429705
8103,6756,291,82,2025-04-03T10:00:00,2025-04-03T12:28:00.594014
8104,6757,66,20,2025-04-28T06:00:00,2025-04-28T10:00:38.469261
8105,6758,139,265,2025-06-19T12:00:00,2025-06-20T12:49:09.858647
8106,6759,293,106,2025-12-04T08:00:00,2025-12-05T05:04:35.150743
8107,6760,128,183,2024-11-08T09:00:00,2024-11-08T20:30:49.013508
8108,6760,211,112,2025-07-15T11:00:00,2025-07-15T19:00:57.371159
8109,6761,93,191,2024-05-02T20:00:00,2024-05-03T15:46:17.633437
8110,6762,94,80,2024-02-18T14:00:00,2024-02-18T18:14:01.633136
8111,6763,269,240,2026-05-10T13:00:00,2026-05-11T08:27:52.408989
8112,6763,256,134,2024-04-25T07:00:00,2024-04-26T10:39:10.150966
8113,6764,283,28,2024-12-08T18:00:00,2024-12-09T01:38:34.259507
8114,6764,166,119,2025-08-10T19:00:00,2025-08-10T21:54:27.459101
8115,6765,180,80,2025-07-29T20:00:00,2025-07-30T20:11:00.603904
8116,6766,251,214,2025-09-12T06:00:00,2025-09-12T08:09:16.000520
8117,6767,26,39,2024-10-16T16:00:00,2024-10-17T05:50:25.839752
8118,6768,116,104,2024-05-28T17:00:00,2024-05-29T09:36:37.315391
8119,6768,183,48,2024-06-04T09:00:00,2024-06-05T09:49:51.557826
8120,6769,102,121,2025-04-18T18:00:00,2025-04-19T20:17:08.283336
8121,6770,69,168,2024-01-23T14:00:00,2024-01-24T16:23:24.553849
8122,6771,152,109,2026-05-14T11:00:00,2026-05-15T12:15:06.700327
8123,6771,236,252,2024-06-30T15:00:00,2024-07-01T00:36:49.141584
8124,6772,159,225,2025-12-12T13:00:00,2025-12-13T14:59:47.969466
8125,6773,295,250,2026-01-01T16:00:00,2026-01-02T12:48:56.875681
8126,6774,258,103,2025-09-24T06:00:00,2025-09-24T10:33:21.637966
8127,6775,8,219,2025-10-10T13:00:00,2025-10-10T20:48:21.554112
8128,6776,287,24,2024-09-14T12:00:00,2024-09-14T19:09:27.149488
8129,6776,128,68,2026-03-23T12:00:00,2026-03-24T07:59:14.033573
8130,6777,135,154,2026-01-24T20:00:00,2026-01-25T14:23:55.016999
8131,6778,207,144,2025-03-04T19:00:00,2025-03-05T11:11:49.092589
8132,6779,170,265,2025-01-24T06:00:00,2025-01-24T07:44:11.432484
8133,6780,303,208,2024-07-26T19:00:00,2024-07-27T03:07:58.853244
8134,6780,139,146,2024-07-09T20:00:00,2024-07-09T22:38:25.238365
8135,6781,134,200,2025-02-02T05:00:00,2025-02-02T06:51:41.412552
8136,6782,39,184,2024-03-26T05:00:00,2024-03-26T12:25:44.930753
8137,6783,67,49,2026-03-28T15:00:00,2026-03-29T20:41:21.492096
8138,6783,149,241,2024-10-09T15:00:00,2024-10-09T22:42:49.647926
8139,6784,126,160,2024-05-30T16:00:00,2024-05-31T04:18:14.910228
8140,6785,117,262,2024-06-08T19:00:00,2024-06-09T13:05:19.286560
8141,6785,136,74,2025-06-09T13:00:00,2025-06-10T12:15:01.961097
8142,6786,282,86,2024-11-13T09:00:00,2024-11-14T06:00:31.260447
8143,6787,127,263,2024-01-04T05:00:00,2024-01-04T15:02:11.204676
8144,6787,112,224,2024-08-04T11:00:00,2024-08-04T13:20:31.609931
8145,6788,79,197,2026-05-03T08:00:00,2026-05-03T21:45:12.033616
8146,6789,94,248,2024-06-03T19:00:00,2024-06-03T20:46:44.458245
8147,6790,164,165,2025-11-17T18:00:00,2025-11-18T21:55:37.390581
8148,6791,304,100,2025-09-11T07:00:00,2025-09-12T10:46:11.640417
8149,6792,125,75,2024-01-23T10:00:00,2024-01-23T20:37:21.710866
8150,6793,68,56,2026-05-23T12:00:00,2026-05-24T14:17:47.488849
8151,6794,49,4,2024-11-29T11:00:00,2024-11-29T20:38:29.172613
8152,6795,171,210,2025-06-22T07:00:00,2025-06-22T16:02:21.790616
8153,6795,1,1,2026-06-02T13:00:00,2026-06-03T00:29:08.600044
8154,6796,150,23,2025-09-19T06:00:00,2025-09-20T01:40:33.495318
8155,6797,240,165,2026-03-29T11:00:00,2026-03-29T18:09:19.772352
8156,6798,247,258,2025-05-23T11:00:00,2025-05-24T09:13:56.643153
8157,6798,198,141,2024-06-18T15:00:00,2024-06-19T15:00:46.686281
8158,6799,187,110,2024-01-28T13:00:00,2024-01-28T19:10:45.365735
8159,6800,56,129,2026-04-16T07:00:00,2026-04-16T10:37:15.742294
8160,6801,170,221,2026-03-06T06:00:00,2026-03-06T19:44:40.836576
8161,6802,146,136,2025-11-25T11:00:00,2025-11-26T16:10:27.282326
8162,6803,34,37,2026-01-24T14:00:00,2026-01-25T17:40:06.166356
8163,6804,268,98,2024-09-24T09:00:00,2024-09-25T08:29:56.667319
8164,6805,256,37,2025-07-04T10:00:00,2025-07-05T07:54:56.210815
8165,6805,72,63,2024-08-18T08:00:00,2024-08-19T08:07:05.908301
8166,6806,53,270,2024-12-22T07:00:00,2024-12-23T01:41:23.801485
8167,6806,44,250,2026-05-22T16:00:00,2026-05-23T03:55:57.512112
8168,6807,124,145,2026-06-18T08:00:00,2026-06-19T05:16:33.663817
8169,6808,199,21,2026-06-28T12:00:00,2026-06-29T15:46:33.002424
8170,6809,118,4,2025-09-06T12:00:00,2025-09-07T14:33:58.736165
8171,6809,264,183,2025-11-18T14:00:00,2025-11-18T23:45:55.443711
8172,6810,211,112,2025-06-16T11:00:00,2025-06-17T08:47:21.001590
8173,6810,236,144,2025-11-06T06:00:00,2025-11-06T11:03:57.155176
8174,6811,240,59,2024-03-09T11:00:00,2024-03-10T13:41:48.954346
8175,6812,160,241,2026-04-07T20:00:00,2026-04-08T21:55:59.400547
8176,6813,50,18,2025-04-28T08:00:00,2025-04-29T11:29:56.990232
8177,6814,156,267,2025-01-23T13:00:00,2025-01-23T22:32:38.388282
8178,6815,278,171,2024-08-22T11:00:00,2024-08-22T23:54:03.273724
8179,6816,125,254,2024-11-09T05:00:00,2024-11-09T15:05:46.101322
8180,6816,196,188,2024-12-30T17:00:00,2024-12-30T18:10:04.720299
8181,6817,62,156,2024-04-14T08:00:00,2024-04-15T10:20:45.176341
8182,6818,107,14,2026-03-31T17:00:00,2026-04-01T17:02:45.719789
8183,6819,69,57,2025-01-15T17:00:00,2025-01-16T10:37:18.180548
8184,6820,94,29,2024-08-07T11:00:00,2024-08-08T11:12:51.537062
8185,6821,176,112,2024-03-14T16:00:00,2024-03-15T20:28:39.969810
8186,6822,228,84,2024-12-19T10:00:00,2024-12-19T16:44:50.611021
8187,6823,1,162,2026-01-22T05:00:00,2026-01-22T19:58:29.767971
8188,6824,119,216,2024-07-06T16:00:00,2024-07-07T00:15:40.984391
8189,6825,229,132,2026-02-18T08:00:00,2026-02-19T08:52:24.588325
8190,6826,198,270,2025-08-14T07:00:00,2025-08-14T08:21:05.697297
8191,6827,207,84,2024-04-04T09:00:00,2024-04-05T09:09:43.833750
8192,6828,131,102,2026-06-14T17:00:00,2026-06-14T21:45:41.898136
8193,6829,34,215,2025-02-22T15:00:00,2025-02-23T05:02:22.322143
8194,6830,134,36,2026-05-01T18:00:00,2026-05-02T03:54:31.065627
8195,6831,102,31,2024-07-08T17:00:00,2024-07-08T20:30:20.598156
8196,6831,22,103,2024-06-30T18:00:00,2024-07-01T18:14:42.944637
8197,6832,89,230,2024-07-31T15:00:00,2024-07-31T17:37:22.390818
8198,6833,269,14,2024-04-13T12:00:00,2024-04-14T03:47:14.781418
8199,6834,272,167,2024-09-06T14:00:00,2024-09-06T19:50:47.230981
8200,6834,132,263,2026-02-04T15:00:00,2026-02-04T20:46:44.862384
8201,6835,2,44,2024-11-10T05:00:00,2024-11-11T05:48:24.431029
8202,6836,257,222,2024-02-24T08:00:00,2024-02-25T13:48:38.044696
8203,6836,218,119,2024-08-25T14:00:00,2024-08-26T09:51:43.227743
8204,6837,212,152,2024-12-08T20:00:00,2024-12-09T23:35:33.139471
8205,6838,86,17,2026-02-06T15:00:00,2026-02-07T01:38:53.799483
8206,6839,143,216,2024-12-11T14:00:00,2024-12-12T13:25:04.605750
8207,6840,191,246,2026-01-22T16:00:00,2026-01-23T00:36:58.631971
8208,6841,106,196,2025-07-22T13:00:00,2025-07-22T23:56:40.820066
8209,6841,290,167,2024-01-03T05:00:00,2024-01-04T06:10:44.442608
8210,6842,44,201,2025-05-01T15:00:00,2025-05-01T22:55:50.546120
8211,6843,120,136,2025-11-24T09:00:00,2025-11-25T06:34:11.889181
8212,6844,191,171,2024-10-06T16:00:00,2024-10-06T22:09:04.545175
8213,6845,16,148,2025-08-01T19:00:00,2025-08-02T14:06:15.190677
8214,6846,99,13,2025-11-06T06:00:00,2025-11-07T04:11:32.320701
8215,6847,166,259,2025-12-20T14:00:00,2025-12-21T00:05:09.338526
8216,6848,94,52,2025-04-25T07:00:00,2025-04-26T12:36:20.862295
8217,6849,159,84,2026-04-09T18:00:00,2026-04-10T23:03:05.976564
8218,6850,211,64,2024-11-06T17:00:00,2024-11-06T23:25:23.040314
8219,6851,237,144,2024-12-15T13:00:00,2024-12-16T18:09:50.488501
8220,6852,201,27,2024-11-16T16:00:00,2024-11-16T23:18:58.301651
8221,6853,131,80,2026-04-23T16:00:00,2026-04-24T08:00:14.452994
8222,6854,130,191,2024-01-13T15:00:00,2024-01-13T22:14:16.820116
8223,6855,70,126,2025-04-30T09:00:00,2025-04-30T18:54:28.598557
8224,6856,143,9,2024-01-19T10:00:00,2024-01-20T10:45:18.440231
8225,6857,201,52,2024-12-14T15:00:00,2024-12-14T19:06:52.283303
8226,6858,196,176,2025-10-28T20:00:00,2025-10-30T00:37:42.972699
8227,6859,23,21,2024-12-06T05:00:00,2024-12-06T17:29:11.437163
8228,6860,17,86,2025-02-27T08:00:00,2025-02-27T23:07:04.783350
8229,6860,253,50,2026-01-07T16:00:00,2026-01-07T18:38:02.062431
8230,6861,41,4,2024-01-21T13:00:00,2024-01-22T12:37:10.702703
8231,6862,148,184,2025-02-03T17:00:00,2025-02-04T12:55:25.762893
8232,6863,48,78,2025-01-29T13:00:00,2025-01-29T23:04:09.683677
8233,6864,248,121,2024-01-13T06:00:00,2024-01-14T06:48:05.667514
8234,6865,62,223,2026-02-16T11:00:00,2026-02-16T18:50:13.311401
8235,6865,271,28,2024-09-04T19:00:00,2024-09-05T20:55:48.830402
8236,6866,150,51,2026-01-23T18:00:00,2026-01-24T18:56:27.852724
8237,6866,224,213,2024-02-03T10:00:00,2024-02-04T15:43:04.447541
8238,6867,296,228,2024-11-27T13:00:00,2024-11-28T18:20:09.246990
8239,6868,128,177,2026-04-01T09:00:00,2026-04-02T07:04:19.695232
8240,6869,182,174,2024-05-24T20:00:00,2024-05-25T06:18:05.081674
8241,6870,157,191,2025-05-31T13:00:00,2025-05-31T14:45:13.168827
8242,6871,62,139,2025-08-23T05:00:00,2025-08-24T02:21:29.910877
8243,6872,266,50,2025-01-05T06:00:00,2025-01-05T21:44:01.765530
8244,6873,51,126,2026-04-06T10:00:00,2026-04-07T07:52:50.502591
8245,6874,53,126,2024-08-31T08:00:00,2024-09-01T04:00:35.456606
8246,6875,132,97,2024-02-03T08:00:00,2024-02-04T03:09:01.295150
8247,6876,186,31,2025-03-17T11:00:00,2025-03-17T12:02:09.685744
8248,6877,152,18,2025-06-20T10:00:00,2025-06-21T06:30:35.753779
8249,6878,45,46,2024-02-11T16:00:00,2024-02-11T18:53:29.739067
8250,6879,200,25,2026-03-15T15:00:00,2026-03-16T14:38:46.363795
8251,6879,161,170,2025-09-01T13:00:00,2025-09-01T21:51:16.272795
8252,6880,9,239,2024-07-28T14:00:00,2024-07-28T20:27:44.715914
8253,6881,167,223,2025-04-07T15:00:00,2025-04-08T10:20:24.958033
8254,6882,174,183,2025-06-23T13:00:00,2025-06-23T14:57:15.970705
8255,6882,44,263,2025-02-20T08:00:00,2025-02-20T12:20:40.602405
8256,6883,136,269,2025-12-11T06:00:00,2025-12-11T21:58:56.866850
8257,6883,222,247,2024-12-21T14:00:00,2024-12-22T02:21:52.077092
8258,6884,285,206,2024-04-21T09:00:00,2024-04-22T12:06:29.837710
8259,6885,137,192,2024-08-28T20:00:00,2024-08-29T05:17:18.955240
8260,6886,23,228,2026-02-14T17:00:00,2026-02-15T06:32:51.886564
8261,6886,154,125,2025-07-04T13:00:00,2025-07-05T03:56:31.760417
8262,6887,243,45,2024-01-03T14:00:00,2024-01-03T16:47:10.911337
8263,6888,70,68,2026-05-21T11:00:00,2026-05-22T00:13:10.096301
8264,6889,42,158,2025-11-30T19:00:00,2025-11-30T22:51:21.844545
8265,6889,244,202,2025-04-30T20:00:00,2025-04-30T21:00:53.797572
8266,6890,166,175,2024-09-04T12:00:00,2024-09-05T02:00:55.510526
8267,6890,308,244,2024-02-14T11:00:00,2024-02-15T07:01:31.039300
8268,6891,39,13,2025-01-27T07:00:00,2025-01-28T10:31:58.267182
8269,6892,81,55,2024-06-02T20:00:00,2024-06-03T12:01:51.458681
8270,6893,114,103,2024-12-25T11:00:00,2024-12-26T16:32:27.978114
8271,6894,16,169,2025-10-07T17:00:00,2025-10-08T09:19:29.609381
8272,6895,151,130,2025-06-10T18:00:00,2025-06-11T16:40:14.202128
8273,6896,160,41,2025-02-21T07:00:00,2025-02-21T11:00:20.419079
8274,6896,248,250,2024-07-01T17:00:00,2024-07-02T21:58:41.702192
8275,6897,229,84,2025-06-16T05:00:00,2025-06-16T23:53:10.569689
8276,6898,200,228,2025-05-20T05:00:00,2025-05-20T13:46:21.305745
8277,6899,278,30,2024-02-17T20:00:00,2024-02-18T11:29:58.301930
8278,6900,274,29,2025-03-28T12:00:00,2025-03-28T18:40:52.135869
8279,6901,115,193,2024-06-12T08:00:00,2024-06-13T05:39:28.241571
8280,6902,255,9,2025-12-28T10:00:00,2025-12-29T15:37:40.772687
8281,6903,37,125,2025-08-13T19:00:00,2025-08-14T08:11:30.111291
8282,6904,116,34,2024-12-02T11:00:00,2024-12-03T09:08:45.409053
8283,6905,106,78,2026-03-03T07:00:00,2026-03-03T11:46:31.324458
8284,6906,272,184,2025-09-09T05:00:00,2025-09-10T03:40:15.507286
8285,6907,260,97,2025-02-28T08:00:00,2025-03-01T08:39:05.627923
8286,6908,126,221,2024-01-06T13:00:00,2024-01-06T18:51:21.931945
8287,6909,282,94,2024-12-12T08:00:00,2024-12-13T08:13:07.684971
8288,6910,98,91,2025-05-18T12:00:00,2025-05-19T15:10:36.884398
8289,6910,153,144,2024-09-22T08:00:00,2024-09-22T19:46:15.353832
8290,6911,143,8,2026-01-10T08:00:00,2026-01-10T14:06:42.394686
8291,6912,152,169,2024-06-04T13:00:00,2024-06-05T06:40:37.939499
8292,6913,2,213,2026-04-20T10:00:00,2026-04-21T02:30:40.585322
8293,6914,214,92,2024-05-23T07:00:00,2024-05-24T02:58:29.543286
8294,6915,63,133,2026-06-28T17:00:00,2026-06-29T10:51:19.827620
8295,6916,152,145,2025-09-20T14:00:00,2025-09-21T01:40:52.648212
8296,6917,124,121,2024-03-25T11:00:00,2024-03-26T04:33:10.098789
8297,6918,231,86,2024-03-31T05:00:00,2024-04-01T09:53:33.487190
8298,6919,54,154,2026-01-28T20:00:00,2026-01-29T09:18:31.076392
8299,6920,274,189,2025-03-26T19:00:00,2025-03-27T20:15:34.756868
8300,6921,255,151,2024-11-22T18:00:00,2024-11-23T23:59:36.144771
8301,6922,230,239,2025-08-31T09:00:00,2025-09-01T02:09:47.476402
8302,6923,307,243,2026-03-15T10:00:00,2026-03-15T12:58:45.128496
8303,6924,145,241,2024-03-17T19:00:00,2024-03-18T15:19:25.791984
8304,6925,204,24,2025-10-02T11:00:00,2025-10-03T02:57:04.234531
8305,6926,233,188,2024-01-10T08:00:00,2024-01-10T16:53:55.510006
8306,6927,301,78,2026-03-09T20:00:00,2026-03-10T16:09:20.609180
8307,6928,248,48,2024-12-25T14:00:00,2024-12-26T12:33:37.129369
8308,6929,274,197,2024-12-12T12:00:00,2024-12-13T02:19:33.908315
8309,6930,58,186,2024-08-18T05:00:00,2024-08-18T06:24:46.126376
8310,6931,100,149,2024-11-30T18:00:00,2024-11-30T21:58:01.602228
8311,6932,228,205,2026-03-22T06:00:00,2026-03-23T07:59:37.050267
8312,6933,305,34,2024-07-27T06:00:00,2024-07-27T20:48:06.558785
8313,6934,212,236,2024-05-29T13:00:00,2024-05-30T04:34:13.919980
8314,6935,108,108,2024-05-24T09:00:00,2024-05-25T13:17:10.409989
8315,6936,26,247,2025-01-03T08:00:00,2025-01-03T16:53:18.619523
8316,6937,224,53,2026-06-13T06:00:00,2026-06-13T08:52:44.076027
8317,6938,157,57,2025-02-03T16:00:00,2025-02-04T21:53:56.693560
8318,6938,249,36,2025-03-03T12:00:00,2025-03-03T19:33:34.179788
8319,6939,54,152,2024-05-05T12:00:00,2024-05-06T01:37:33.946099
8320,6940,174,84,2025-06-01T12:00:00,2025-06-02T17:02:07.028846
8321,6941,292,92,2025-10-20T11:00:00,2025-10-21T02:18:28.932557
8322,6942,110,115,2024-02-08T11:00:00,2024-02-09T06:52:47.951450
8323,6943,162,181,2024-09-26T11:00:00,2024-09-26T20:41:10.424513
8324,6944,201,220,2025-10-27T15:00:00,2025-10-27T22:56:20.883433
8325,6944,251,137,2026-01-04T13:00:00,2026-01-04T14:20:12.290258
8326,6945,20,89,2025-10-08T20:00:00,2025-10-09T00:06:39.763936
8327,6945,292,158,2025-09-02T19:00:00,2025-09-03T08:47:36.296545
8328,6946,112,172,2024-03-06T11:00:00,2024-03-06T17:23:35.968546
8329,6947,152,188,2025-06-13T09:00:00,2025-06-13T21:20:41.948049
8330,6947,139,220,2025-10-24T18:00:00,2025-10-24T19:40:25.986134
8331,6948,308,104,2024-04-12T10:00:00,2024-04-13T09:29:38.817972
8332,6949,218,81,2025-06-05T18:00:00,2025-06-06T01:49:46.811969
8333,6950,43,121,2024-09-11T20:00:00,2024-09-12T15:42:01.789338
8334,6951,166,98,2025-09-05T19:00:00,2025-09-06T18:32:05.628525
8335,6951,1,17,2024-06-14T11:00:00,2024-06-14T13:31:19.869014
8336,6952,31,138,2025-07-04T05:00:00,2025-07-04T17:55:40.470478
8337,6953,74,190,2024-12-05T09:00:00,2024-12-06T05:56:33.607461
8338,6953,36,158,2025-08-29T17:00:00,2025-08-30T05:07:13.868763
8339,6954,299,156,2026-01-08T17:00:00,2026-01-09T17:15:48.417814
8340,6954,40,248,2025-11-07T20:00:00,2025-11-07T21:09:04.046233
8341,6955,228,202,2024-11-20T13:00:00,2024-11-21T10:51:26.936033
8342,6956,62,128,2025-05-08T15:00:00,2025-05-09T02:27:13.454813
8343,6957,169,34,2024-04-05T12:00:00,2024-04-05T18:01:18.328120
8344,6958,273,104,2025-11-12T09:00:00,2025-11-13T02:15:24.773812
8345,6959,71,44,2025-10-16T19:00:00,2025-10-16T23:33:21.234233
8346,6960,23,23,2025-12-19T20:00:00,2025-12-21T01:33:38.265734
8347,6961,99,110,2024-06-09T14:00:00,2024-06-10T18:30:14.691159
8348,6962,172,181,2026-03-24T20:00:00,2026-03-25T20:17:14.706232
8349,6963,233,207,2025-07-26T18:00:00,2025-07-27T21:06:59.425953
8350,6964,296,229,2026-05-29T08:00:00,2026-05-29T09:09:39.287918
8351,6965,280,58,2026-03-28T09:00:00,2026-03-29T07:53:17.316954
8352,6966,109,195,2025-01-11T12:00:00,2025-01-11T18:58:06.923889
8353,6967,28,2,2024-09-11T19:00:00,2024-09-12T07:51:11.345147
8354,6967,126,208,2024-02-16T20:00:00,2024-02-17T11:52:54.984035
8355,6968,213,136,2025-01-02T05:00:00,2025-01-02T11:10:01.453255
8356,6969,174,185,2025-05-27T11:00:00,2025-05-28T16:04:26.621099
8357,6970,304,91,2024-03-19T13:00:00,2024-03-20T04:59:37.723983
8358,6971,10,131,2024-04-27T15:00:00,2024-04-27T19:14:30.985032
8359,6972,117,27,2026-01-02T05:00:00,2026-01-03T07:16:27.130875
8360,6973,225,195,2025-01-05T11:00:00,2025-01-05T20:51:19.884279
8361,6974,162,82,2026-03-06T17:00:00,2026-03-07T13:54:09.078164
8362,6974,264,113,2026-01-07T12:00:00,2026-01-08T06:25:20.300365
8363,6975,145,112,2025-10-14T12:00:00,2025-10-15T05:36:07.433363
8364,6976,189,110,2024-07-02T19:00:00,2024-07-03T06:41:39.276473
8365,6977,212,140,2025-10-14T19:00:00,2025-10-15T13:39:37.556162
8366,6977,250,213,2025-02-02T16:00:00,2025-02-02T22:11:21.756782
8367,6978,207,102,2024-01-13T16:00:00,2024-01-14T01:11:34.458685
8368,6979,103,62,2026-01-06T11:00:00,2026-01-06T13:06:26.306552
8369,6980,236,64,2025-09-22T16:00:00,2025-09-23T11:32:46.391566
8370,6981,246,204,2024-07-01T18:00:00,2024-07-02T19:30:59.102797
8371,6982,107,19,2025-08-13T16:00:00,2025-08-13T21:45:08.839411
8372,6982,182,167,2025-08-01T13:00:00,2025-08-02T14:19:23.821293
8373,6983,115,146,2025-06-03T15:00:00,2025-06-04T13:15:36.681807
8374,6984,116,194,2025-09-26T11:00:00,2025-09-27T15:19:29.039660
8375,6985,183,54,2024-09-29T20:00:00,2024-09-30T21:59:25.681966
8376,6986,76,267,2026-05-20T07:00:00,2026-05-20T20:14:56.445731
8377,6987,218,261,2024-11-13T16:00:00,2024-11-14T08:25:39.039466
8378,6988,221,66,2025-11-22T20:00:00,2025-11-23T05:49:23.525964
8379,6989,128,245,2025-06-09T06:00:00,2025-06-10T00:31:15.227911
8380,6990,35,113,2025-12-17T17:00:00,2025-12-18T18:18:22.027959
8381,6991,189,131,2026-03-28T16:00:00,2026-03-29T17:33:04.312773
8382,6992,132,103,2026-04-18T14:00:00,2026-04-19T16:16:13.026286
8383,6993,138,122,2024-07-13T12:00:00,2024-07-13T16:52:57.895029
8384,6994,128,192,2024-10-09T08:00:00,2024-10-10T13:48:01.301924
8385,6995,210,68,2024-10-19T12:00:00,2024-10-20T01:31:11.416031
