supplier_id,legal_name,supplier_type,primary_division_id,onboarding_date,status
1400,Davies Farms,farmer,agricore,2022-05-04,active
1401,Barnett Farms,farmer,agricore,2017-06-02,active
1402,Preston Farms,farmer,agricore,2022-10-10,active
1403,Solomon Farms,farmer,agricore,2024-03-11,active
1404,Hawkins Farms,farmer,agricore,2021-01-28,active
1405,Mueller Farms,farmer,agricore,2026-05-24,inactive
1406,Shaffer Farms,farmer,agricore,2019-09-26,active
1407,Kim Farms,farmer,agricore,2017-07-01,active
1408,Leblanc Farms,farmer,agricore,2021-01-03,active
1409,Alexander Farms,farmer,agricore,2019-04-29,active
1410,Garza Farms,farmer,agricore,2021-10-19,active
1411,Garrison Farms,farmer,agricore,2023-02-21,active
1412,Walker Farms,farmer,agricore,2022-12-01,active
1413,Harris Farms,farmer,agricore,2025-12-13,active
1414,Allen Farms,farmer,agricore,2025-08-09,inactive
1415,Bennett Farms,farmer,agricore,2023-03-10,active
1416,Carroll Farms,farmer,agricore,2023-07-28,inactive
1417,Smith Farms,farmer,agricore,2026-02-06,active
1418,Chandler Farms,farmer,agricore,2020-05-08,active
1419,Brandt Farms,farmer,agricore,2022-03-14,active
1420,West Farms,farmer,agricore,2019-11-04,active
1421,Stewart Farms,farmer,agricore,2023-03-15,active
1422,Shepherd Farms,farmer,agricore,2022-06-07,active
1423,Navarro Farms,farmer,agricore,2025-12-14,suspended
1424,Wong Farms,farmer,agricore,2021-05-03,active
1425,Daniels Farms,farmer,agricore,2023-07-31,inactive
1426,Short Farms,farmer,agricore,2018-12-16,active
1427,Lee Farms,farmer,agricore,2018-04-30,suspended
1428,Brown Farms,farmer,agricore,2019-07-18,active
1429,Lewis Farms,farmer,agricore,2024-04-28,inactive
1430,Mcclure Farms,farmer,agricore,2022-01-18,active
1431,Martinez Farms,farmer,agricore,2025-02-16,active
1432,Taylor Farms,farmer,agricore,2022-10-22,active
1433,Robles Farms,farmer,agricore,2026-06-07,active
1434,Smith Farms,farmer,agricore,2021-03-10,active
1435,Walters Farms,farmer,agricore,2023-07-28,inactive
1436,Rodgers Farms,farmer,agricore,2018-10-04,active
1437,Hayes Farms,farmer,agricore,2025-06-26,active
1438,Lane Farms,farmer,agricore,2026-02-26,active
1439,Beasley Farms,farmer,agricore,2025-03-25,active
1440,Ayala Farms,farmer,agricore,2026-06-05,active
1441,Reyes Farms,farmer,agricore,2025-07-28,active
1442,Reynolds Farms,farmer,agricore,2019-07-11,active
1443,Franco Farms,farmer,agricore,2018-08-19,inactive
1444,Bush Farms,farmer,agricore,2025-07-12,active
1445,Mcguire Farms,farmer,agricore,2022-01-13,active
1446,Lin Farms,farmer,agricore,2017-02-22,active
1447,Munoz Farms,farmer,agricore,2018-10-16,active
1448,Goodman Farms,farmer,agricore,2024-12-25,active
1449,Rosario Farms,farmer,agricore,2019-03-05,active
1450,Pugh Farms,farmer,agricore,2022-10-05,active
1451,Smith Farms,farmer,agricore,2026-05-31,inactive
1452,Conrad Farms,farmer,agricore,2021-12-29,active
1453,King Farms,farmer,agricore,2022-11-26,active
1454,Dean Farms,farmer,agricore,2025-03-18,active
1455,Cox Farms,farmer,agricore,2019-12-16,active
1456,Mendoza Farms,farmer,agricore,2022-07-19,active
1457,Robinson Farms,farmer,agricore,2017-05-27,active
1458,Smith Farms,farmer,agricore,2024-02-22,active
1459,Obrien Farms,farmer,agricore,2018-08-09,active
1460,Morgan Farms,farmer,agricore,2018-01-15,active
1461,Patterson Farms,farmer,agricore,2023-08-07,active
1462,Vega Farms,farmer,agricore,2023-01-15,active
1463,Pena Farms,farmer,agricore,2019-11-24,active
1464,Oconnell Farms,farmer,agricore,2023-05-25,active
1465,Wilson Farms,farmer,agricore,2026-06-23,suspended
1466,Hanson Farms,farmer,agricore,2020-09-04,active
1467,Phillips Farms,farmer,agricore,2022-10-11,active
1468,Parks Farms,farmer,agricore,2022-05-03,active
1469,Johnson Farms,farmer,agricore,2024-08-05,active
1470,Adams Farms,farmer,agricore,2020-10-23,active
1471,Jackson Farms,farmer,agricore,2017-05-24,active
1472,Hall Farms,farmer,agricore,2021-08-12,active
1473,Marks Farms,farmer,agricore,2018-10-20,active
1474,Williams Farms,farmer,agricore,2021-11-24,active
1475,Yu Farms,farmer,agricore,2017-12-05,active
1476,Martin Farms,farmer,agricore,2019-11-28,active
1477,Lee Farms,farmer,agricore,2023-09-21,active
1478,Nelson Farms,farmer,agricore,2023-04-23,active
1479,Bryant Farms,farmer,agricore,2018-12-21,active
1480,Nolan Farms,farmer,agricore,2019-06-29,active
1481,Hernandez Farms,farmer,agricore,2025-06-17,active
1482,Roberts Farms,farmer,agricore,2017-09-29,active
1483,Guerrero Farms,farmer,agricore,2022-12-24,active
1484,Cummings Farms,farmer,agricore,2018-06-23,active
1485,Simpson Farms,farmer,agricore,2017-06-03,suspended
1486,Simmons Farms,farmer,agricore,2024-03-04,active
1487,Perez Farms,farmer,agricore,2021-10-17,active
1488,Flores Farms,farmer,agricore,2022-07-17,active
1489,Miller Farms,farmer,agricore,2017-04-21,active
1490,Reed Farms,farmer,agricore,2022-01-30,active
1491,Shea Farms,farmer,agricore,2020-07-27,inactive
1492,Turner Farms,farmer,agricore,2024-07-17,active
1493,Thompson Farms,farmer,agricore,2022-11-14,active
1494,Morris Farms,farmer,agricore,2026-02-16,active
1495,Morris Farms,farmer,agricore,2017-08-30,active
1496,Miller Farms,farmer,agricore,2021-08-27,inactive
1497,Carr Farms,farmer,agricore,2023-03-25,active
1498,Richard Farms,farmer,agricore,2018-01-24,active
1499,Gonzalez Farms,farmer,agricore,2023-06-19,active
1500,Curtis Farms,farmer,agricore,2023-04-08,suspended
1501,Jones Farms,farmer,agricore,2020-03-12,active
1502,Martinez Farms,farmer,agricore,2018-03-13,active
1503,Singh Farms,farmer,agricore,2020-12-15,active
1504,Miller Farms,farmer,agricore,2018-06-28,active
1505,Nash Farms,farmer,agricore,2019-05-05,active
1506,Holmes Farms,farmer,agricore,2018-03-19,inactive
1507,Ramirez Farms,farmer,agricore,2023-02-12,active
1508,Black Farms,farmer,agricore,2023-06-23,active
1509,Rios Farms,farmer,agricore,2022-10-01,active
1510,Lopez Farms,farmer,agricore,2022-05-11,active
1511,Shaffer Farms,farmer,agricore,2022-07-22,active
1512,Gonzalez Farms,farmer,agricore,2020-02-17,active
1513,Kelley Farms,farmer,agricore,2022-08-26,active
1514,Little Farms,farmer,agricore,2020-04-16,active
1515,Tran Farms,farmer,agricore,2019-08-22,active
1516,Gomez Farms,farmer,agricore,2021-12-01,active
1517,Campbell Farms,farmer,agricore,2025-01-15,active
1518,Murray Farms,farmer,agricore,2022-01-01,active
1519,Allen Farms,farmer,agricore,2021-02-08,inactive
1520,Cline Farms,farmer,agricore,2017-05-24,active
1521,Rasmussen Farms,farmer,agricore,2022-06-21,inactive
1522,Gray Farms,farmer,agricore,2019-12-31,active
1523,Leonard Farms,farmer,agricore,2020-02-18,active
1524,Wright Farms,farmer,agricore,2019-05-21,active
1525,Lee Farms,farmer,agricore,2019-08-30,active
1526,Haas Farms,farmer,agricore,2024-04-03,active
1527,Leonard Farms,farmer,agricore,2025-09-25,active
1528,Schmidt Farms,farmer,agricore,2025-11-05,active
1529,Mcgrath Farms,farmer,agricore,2018-02-07,active
1530,Sanders Farms,farmer,agricore,2020-06-15,active
1531,Barber Farms,farmer,agricore,2024-02-19,active
1532,Morgan Farms,farmer,agricore,2020-10-08,active
1533,Merritt Farms,farmer,agricore,2017-01-24,active
1534,Miller Farms,farmer,agricore,2020-07-18,active
1535,Green Farms,farmer,agricore,2021-11-25,active
1536,Thomas Farms,farmer,agricore,2019-12-26,active
1537,Calderon Farms,farmer,agricore,2026-06-28,active
1538,Wilkerson Farms,farmer,agricore,2021-11-28,active
1539,Nguyen Farms,farmer,agricore,2022-03-22,active
1540,Gilmore Farms,farmer,agricore,2022-06-11,active
1541,Watson Farms,farmer,agricore,2018-11-21,active
1542,Ramsey Farms,farmer,agricore,2021-12-17,active
1543,Dennis Farms,farmer,agricore,2017-12-27,active
1544,Boyle Farms,farmer,agricore,2022-08-11,active
1545,Perez Farms,farmer,agricore,2018-09-08,active
1546,Cohen Farms,farmer,agricore,2020-02-23,active
1547,Crawford Farms,farmer,agricore,2025-09-02,active
1548,Williams Farms,farmer,agricore,2022-05-06,active
1549,Graves Farms,farmer,agricore,2018-11-19,active
1550,Henderson Farms,farmer,agricore,2024-03-27,active
1551,Glass Farms,farmer,agricore,2022-12-30,active
1552,Wu Farms,farmer,agricore,2022-10-10,active
1553,Lutz Farms,farmer,agricore,2021-02-20,inactive
1554,Williams Farms,farmer,agricore,2018-03-28,active
1555,Hunter Farms,farmer,agricore,2022-01-07,active
1556,White Farms,farmer,agricore,2018-11-06,active
1557,Tyler Farms,farmer,agricore,2026-01-16,suspended
1558,Medina Farms,farmer,agricore,2017-09-27,active
1559,Camacho Farms,farmer,agricore,2023-02-08,inactive
1560,Hernandez Farms,farmer,agricore,2022-04-10,active
1561,Pearson Farms,farmer,agricore,2018-08-10,active
1562,Banks Farms,farmer,agricore,2025-03-28,active
1563,Terry Farms,farmer,agricore,2018-04-19,suspended
1564,Williamson Farms,farmer,agricore,2024-06-25,inactive
1565,Green Farms,farmer,agricore,2024-02-21,active
1566,Berry Farms,farmer,agricore,2025-09-05,active
1567,Smith Farms,farmer,agricore,2019-02-10,active
1568,Garcia Farms,farmer,agricore,2024-12-31,inactive
1569,Costa Farms,farmer,agricore,2021-11-20,active
1570,Gonzalez Farms,farmer,agricore,2022-03-06,active
1571,Kaufman Farms,farmer,agricore,2021-06-08,active
1572,Evans Farms,farmer,agricore,2023-02-11,active
1573,Torres Farms,farmer,agricore,2022-12-17,active
1574,Pittman Farms,farmer,agricore,2021-03-08,active
1575,Fuentes Farms,farmer,agricore,2019-07-20,active
1576,Montgomery Farms,farmer,agricore,2019-03-09,inactive
1577,Heath Farms,farmer,agricore,2019-11-23,active
1578,Ingram Farms,farmer,agricore,2018-03-10,active
1579,Taylor Farms,farmer,agricore,2021-02-27,active
1580,Nguyen Farms,farmer,agricore,2024-05-28,suspended
1581,Ross Farms,farmer,agricore,2019-05-30,active
1582,Anderson Farms,farmer,agricore,2019-08-25,active
1583,Collins Farms,farmer,agricore,2019-05-15,active
1584,Goodwin Farms,farmer,agricore,2021-08-29,active
1585,Patton Farms,farmer,agricore,2020-01-21,active
1586,Mason Farms,farmer,agricore,2022-08-18,active
1587,Thomas Farms,farmer,agricore,2021-08-27,active
1588,Harrell Farms,farmer,agricore,2025-06-11,active
1589,Brown Farms,farmer,agricore,2019-06-19,active
1590,Bailey Farms,farmer,agricore,2023-08-30,active
1591,Barrett Farms,farmer,agricore,2026-04-23,active
1592,Reese Farms,farmer,agricore,2018-06-19,active
1593,Knight Farms,farmer,agricore,2018-08-22,active
1594,Burke Farms,farmer,agricore,2022-10-01,suspended
1595,Kelley Farms,farmer,agricore,2019-12-13,active
1596,Williams Farms,farmer,agricore,2020-06-28,inactive
1597,Richardson Farms,farmer,agricore,2021-08-26,active
1598,Phillips Farms,farmer,agricore,2026-01-15,active
1599,Scott Farms,farmer,agricore,2026-01-18,active
1600,Cooper Farms,farmer,agricore,2022-11-14,active
1601,Martin Farms,farmer,agricore,2025-08-18,active
1602,Osborn Farms,farmer,agricore,2018-11-10,active
1603,Taylor Farms,farmer,agricore,2017-03-20,active
1604,Williams Farms,farmer,agricore,2020-11-07,active
1605,Luna Farms,farmer,agricore,2017-05-15,active
1606,Davidson Farms,farmer,agricore,2020-06-08,active
1607,Moore Farms,farmer,agricore,2025-10-20,active
1608,Ferguson Farms,farmer,agricore,2026-04-25,active
1609,Stone Farms,farmer,agricore,2021-10-15,active
1610,Massey Farms,farmer,agricore,2019-07-31,suspended
1611,Ferguson Farms,farmer,agricore,2024-06-27,active
1612,Walker Farms,farmer,agricore,2020-12-17,active
1613,Paul Farms,farmer,agricore,2019-04-06,suspended
1614,Warren Farms,farmer,agricore,2023-09-12,inactive
1615,Taylor Farms,farmer,agricore,2018-04-16,active
1616,Park Farms,farmer,agricore,2018-02-20,active
1617,Adkins Farms,farmer,agricore,2024-04-18,active
1618,Ward Farms,farmer,agricore,2026-03-31,active
1619,Kelly Farms,farmer,agricore,2026-06-21,active
1620,Barnett Farms,farmer,agricore,2023-06-22,active
1621,Brown Farms,farmer,agricore,2018-03-10,inactive
1622,Williams Farms,farmer,agricore,2024-02-14,active
1623,Gray Farms,farmer,agricore,2019-07-01,active
1624,Rivera Farms,farmer,agricore,2017-03-01,active
1625,Gomez Farms,farmer,agricore,2019-12-15,active
1626,Hunt Farms,farmer,agricore,2022-02-10,active
1627,Brown Farms,farmer,agricore,2022-06-08,active
1628,Neal Farms,farmer,agricore,2026-06-17,active
1629,Harris Farms,farmer,agricore,2022-12-15,active
1630,Sanders Farms,farmer,agricore,2018-11-18,active
1631,Mcguire Farms,farmer,agricore,2018-03-05,active
1632,Wilson Farms,farmer,agricore,2020-01-03,active
1633,Garcia Farms,farmer,agricore,2019-09-18,inactive
1634,Farmer Farms,farmer,agricore,2017-02-16,active
1635,Vazquez Farms,farmer,agricore,2024-03-06,active
1636,Jones Farms,farmer,agricore,2022-03-31,active
1637,Brennan Farms,farmer,agricore,2019-12-06,active
1638,Riddle Farms,farmer,agricore,2017-11-27,active
1639,Clark Farms,farmer,agricore,2023-12-07,active
1640,Graham Farms,farmer,agricore,2025-09-11,inactive
1641,Richards Farms,farmer,agricore,2019-05-24,active
1642,Kline Farms,farmer,agricore,2022-10-01,active
1643,Stanley Farms,farmer,agricore,2021-10-30,active
1644,Lopez Farms,farmer,agricore,2017-09-14,active
1645,Brown Farms,farmer,agricore,2021-12-26,active
1646,Ross Farms,farmer,agricore,2019-11-08,active
1647,Castro Farms,farmer,agricore,2017-05-21,active
1648,Parker Farms,farmer,agricore,2025-09-19,inactive
1649,Berry Farms,farmer,agricore,2017-03-11,active
1650,Owens Farms,farmer,agricore,2018-12-20,active
1651,Simmons Farms,farmer,agricore,2021-12-28,active
1652,Raymond Farms,farmer,agricore,2019-09-04,active
1653,Mathews Farms,farmer,agricore,2024-12-01,active
1654,Byrd Farms,farmer,agricore,2017-05-10,active
1655,Howard Farms,farmer,agricore,2024-01-14,active
1656,Wood Farms,farmer,agricore,2025-11-23,active
1657,Long Farms,farmer,agricore,2020-03-24,inactive
1658,Vasquez Farms,farmer,agricore,2023-05-04,active
1659,Spencer Farms,farmer,agricore,2025-08-21,active
1660,Scott Farms,farmer,agricore,2022-01-09,active
1661,Bradley Farms,farmer,agricore,2018-05-07,active
1662,Allen Farms,farmer,agricore,2019-04-28,active
1663,Thomas Farms,farmer,agricore,2022-01-06,active
1664,Cooper Farms,farmer,agricore,2023-08-16,active
1665,Avila Farms,farmer,agricore,2025-11-28,active
1666,Noble Farms,farmer,agricore,2023-01-21,active
1667,Andrade Farms,farmer,agricore,2018-05-31,active
1668,Clark Farms,farmer,agricore,2017-09-27,active
1669,Edwards Farms,farmer,agricore,2020-03-28,active
1670,Hale Farms,farmer,agricore,2026-06-24,active
1671,Wagner Farms,farmer,agricore,2023-01-06,active
1672,Martinez Farms,farmer,agricore,2023-03-05,active
1673,Ellison Farms,farmer,agricore,2024-12-13,active
1674,Mckinney Farms,farmer,agricore,2019-07-22,active
1675,Kim Farms,farmer,agricore,2020-06-01,active
1676,Hunter Farms,farmer,agricore,2023-12-24,active
1677,Martinez Farms,farmer,agricore,2024-12-10,active
1678,Hurley Farms,farmer,agricore,2019-02-10,active
1679,Allen Farms,farmer,agricore,2022-12-14,inactive
1680,Bernard Farms,farmer,agricore,2023-02-10,active
1681,Greer Farms,farmer,agricore,2020-01-13,active
1682,Morris Farms,farmer,agricore,2019-04-08,active
1683,Horn Farms,farmer,agricore,2020-03-03,active
1684,Torres Farms,farmer,agricore,2017-11-06,active
1685,Todd Farms,farmer,agricore,2017-10-26,active
1686,Gonzales Farms,farmer,agricore,2022-01-23,active
1687,Tapia Farms,farmer,agricore,2026-01-07,active
1688,Martin Farms,farmer,agricore,2019-10-30,active
1689,Obrien Farms,farmer,agricore,2020-05-14,inactive
1690,Smith Farms,farmer,agricore,2020-07-24,active
1691,Kim Farms,farmer,agricore,2023-01-15,active
1692,Blair Farms,farmer,agricore,2024-03-05,active
1693,Shields Farms,farmer,agricore,2017-02-02,active
1694,Santana Farms,farmer,agricore,2021-12-04,active
1695,Smith Farms,farmer,agricore,2018-08-25,active
1696,Tran Farms,farmer,agricore,2023-09-01,active
1697,Clark Farms,farmer,agricore,2019-11-23,active
1698,Molina Farms,farmer,agricore,2021-01-02,active
1699,Ponce Farms,farmer,agricore,2019-01-01,active
1700,Gonzalez Farms,farmer,agricore,2025-05-04,active
1701,Chandler Farms,farmer,agricore,2023-07-01,active
1702,Duran Farms,farmer,agricore,2022-06-22,active
1703,Brown Farms,farmer,agricore,2020-05-30,active
1704,Anderson Farms,farmer,agricore,2024-03-18,active
1705,Johnson Farms,farmer,agricore,2020-03-04,active
1706,Johnson Farms,farmer,agricore,2021-08-14,active
1707,Rodgers Farms,farmer,agricore,2026-06-21,active
1708,Day Farms,farmer,agricore,2025-12-12,active
1709,Garcia Farms,farmer,agricore,2018-03-26,inactive
1710,Reynolds Farms,farmer,agricore,2021-12-26,inactive
1711,Adams Farms,farmer,agricore,2026-04-11,active
1712,Thomas Farms,farmer,agricore,2026-02-10,active
1713,Bates Farms,farmer,agricore,2022-09-24,active
1714,Bowers Farms,farmer,agricore,2018-10-03,active
1715,Perkins Farms,farmer,agricore,2019-05-07,active
1716,Wood Farms,farmer,agricore,2026-02-04,active
1717,Davis Farms,farmer,agricore,2022-12-26,active
1718,Houston Farms,farmer,agricore,2018-05-21,active
1719,Compton Farms,farmer,agricore,2024-06-11,inactive
1720,Blankenship Farms,farmer,agricore,2026-01-20,active
1721,Meyer Farms,farmer,agricore,2023-09-28,active
1722,Jackson Farms,farmer,agricore,2020-01-08,active
1723,Martin Farms,farmer,agricore,2018-01-25,active
1724,Rosales Farms,farmer,agricore,2024-07-22,active
1725,Hampton Farms,farmer,agricore,2021-07-29,active
1726,Yoder Farms,farmer,agricore,2020-07-15,active
1727,Lopez Farms,farmer,agricore,2025-05-13,active
1728,Wright Farms,farmer,agricore,2017-03-22,active
1729,Barton Farms,farmer,agricore,2020-05-08,active
1730,Leon Farms,farmer,agricore,2025-03-10,active
1731,Stewart Farms,farmer,agricore,2017-06-07,active
1732,Morgan Farms,farmer,agricore,2021-04-18,active
1733,Bullock Farms,farmer,agricore,2023-10-06,active
1734,Moon Farms,farmer,agricore,2019-11-08,active
1735,Ortiz Farms,farmer,agricore,2023-04-01,active
1736,Booth Farms,farmer,agricore,2023-10-21,active
1737,Kane Farms,farmer,agricore,2018-01-16,active
1738,Henry Farms,farmer,agricore,2024-10-10,active
1739,Garcia Farms,farmer,agricore,2019-06-28,active
1740,Sellers Farms,farmer,agricore,2019-01-19,active
1741,Bartlett Farms,farmer,agricore,2025-01-23,active
