repayment_id,loan_id,due_date,amount_due,amount_paid,paid_date
8765,567,2025-06-29,99917.88,99917.88,2025-07-06
8766,567,2025-07-29,99917.88,99917.88,2025-07-28
8767,567,2025-08-28,99917.88,99917.88,2025-08-28
8768,567,2025-09-27,99917.88,99917.88,2025-10-06
8769,567,2025-10-27,99917.88,99917.88,2025-10-27
8770,567,2025-11-26,99917.88,99917.88,2025-11-30
8771,567,2025-12-26,99917.88,0,
8772,567,2026-01-25,99917.88,99917.88,2026-01-24
8773,567,2026-02-24,99917.88,99917.88,2026-02-21
8774,567,2026-03-26,99917.88,99917.88,2026-04-01
8775,568,2024-06-24,83628.49,83628.49,2024-07-06
8776,568,2024-07-24,83628.49,83628.49,2024-07-31
8777,568,2024-08-23,83628.49,83628.49,2024-08-27
8778,568,2024-09-22,83628.49,83628.49,2024-10-01
8779,568,2024-10-22,83628.49,83628.49,2024-11-01
8780,568,2024-11-21,83628.49,83628.49,2024-12-01
8781,568,2024-12-21,83628.49,83628.49,2024-12-31
8782,568,2025-01-20,83628.49,83628.49,2025-01-27
8783,568,2025-02-19,83628.49,83628.49,2025-02-20
8784,568,2025-03-21,83628.49,83628.49,2025-03-30
8785,568,2025-04-20,83628.49,83628.49,2025-04-20
8786,568,2025-05-20,83628.49,83628.49,2025-05-29
8787,568,2025-06-19,83628.49,83628.49,2025-06-22
8788,568,2025-07-19,83628.49,83628.49,2025-07-16
8789,568,2025-08-18,83628.49,0,
8790,569,2023-06-18,286256.93,0,
8791,569,2023-07-18,286256.93,0,
8792,569,2023-08-17,286256.93,286256.93,2023-08-28
8793,569,2023-09-16,286256.93,286256.93,2023-09-28
8794,569,2023-10-16,286256.93,0,
8795,569,2023-11-15,286256.93,286256.93,2023-11-15
8796,569,2023-12-15,286256.93,286256.93,2023-12-24
8797,569,2024-01-14,286256.93,286256.93,2024-01-17
8798,569,2024-02-13,286256.93,286256.93,2024-02-19
8799,569,2024-03-14,286256.93,286256.93,2024-03-12
8800,570,2023-01-30,250077.99,250077.99,2023-01-28
8801,570,2023-03-01,250077.99,0,
8802,570,2023-03-31,250077.99,250077.99,2023-04-08
8803,570,2023-04-30,250077.99,250077.99,2023-05-05
8804,570,2023-05-30,250077.99,250077.99,2023-06-09
8805,570,2023-06-29,250077.99,250077.99,2023-07-03
8806,570,2023-07-29,250077.99,250077.99,2023-08-02
8807,570,2023-08-28,250077.99,250077.99,2023-08-27
8808,570,2023-09-27,250077.99,0,
8809,570,2023-10-27,250077.99,0,
8810,570,2023-11-26,250077.99,250077.99,2023-11-24
8811,571,2024-07-16,126150.24,126150.24,2024-07-18
8812,571,2024-08-15,126150.24,126150.24,2024-08-26
8813,571,2024-09-14,126150.24,126150.24,2024-09-15
8814,571,2024-10-14,126150.24,126150.24,2024-10-13
8815,571,2024-11-13,126150.24,126150.24,2024-11-14
8816,571,2024-12-13,126150.24,126150.24,2024-12-23
8817,571,2025-01-12,126150.24,126150.24,2025-01-19
8818,571,2025-02-11,126150.24,126150.24,2025-02-13
8819,571,2025-03-13,126150.24,126150.24,2025-03-22
8820,571,2025-04-12,126150.24,126150.24,2025-04-10
8821,571,2025-05-12,126150.24,126150.24,2025-05-18
8822,571,2025-06-11,126150.24,126150.24,2025-06-16
8823,571,2025-07-11,126150.24,126150.24,2025-07-20
8824,571,2025-08-10,126150.24,126150.24,2025-08-07
8825,571,2025-09-09,126150.24,126150.24,2025-09-19
8826,572,2024-03-12,139775.37,139775.37,2024-03-21
8827,572,2024-04-11,139775.37,139775.37,2024-04-15
8828,572,2024-05-11,139775.37,139775.37,2024-05-18
8829,572,2024-06-10,139775.37,139775.37,2024-06-19
8830,572,2024-07-10,139775.37,139775.37,2024-07-10
8831,572,2024-08-09,139775.37,139775.37,2024-08-16
8832,572,2024-09-08,139775.37,139775.37,2024-09-06
8833,572,2024-10-08,139775.37,139775.37,2024-10-15
8834,572,2024-11-07,139775.37,139775.37,2024-11-19
8835,572,2024-12-07,139775.37,139775.37,2024-12-18
8836,572,2025-01-06,139775.37,139775.37,2025-01-14
8837,572,2025-02-05,139775.37,139775.37,2025-02-07
8838,572,2025-03-07,139775.37,139775.37,2025-03-05
8839,573,2023-01-13,266347.09,266347.09,2023-01-24
8840,573,2023-02-12,266347.09,266347.09,2023-02-17
8841,573,2023-03-14,266347.09,266347.09,2023-03-25
8842,573,2023-04-13,266347.09,266347.09,2023-04-14
8843,573,2023-05-13,266347.09,0,
8844,573,2023-06-12,266347.09,0,
8845,573,2023-07-12,266347.09,266347.09,2023-07-24
8846,573,2023-08-11,266347.09,266347.09,2023-08-14
8847,573,2023-09-10,266347.09,266347.09,2023-09-09
8848,573,2023-10-10,266347.09,266347.09,2023-10-22
8849,573,2023-11-09,266347.09,266347.09,2023-11-07
8850,574,2024-01-25,131209.92,131209.92,2024-01-31
8851,574,2024-02-24,131209.92,131209.92,2024-03-01
8852,574,2024-03-25,131209.92,131209.92,2024-03-25
8853,574,2024-04-24,131209.92,131209.92,2024-04-21
8854,574,2024-05-24,131209.92,131209.92,2024-05-31
8855,574,2024-06-23,131209.92,131209.92,2024-06-24
8856,574,2024-07-23,131209.92,131209.92,2024-07-21
8857,574,2024-08-22,131209.92,131209.92,2024-09-03
8858,574,2024-09-21,131209.92,131209.92,2024-09-19
8859,574,2024-10-21,131209.92,131209.92,2024-11-02
8860,574,2024-11-20,131209.92,131209.92,2024-11-17
8861,574,2024-12-20,131209.92,0,
8862,574,2025-01-19,131209.92,131209.92,2025-01-29
8863,574,2025-02-18,131209.92,131209.92,2025-02-20
8864,574,2025-03-20,131209.92,131209.92,2025-03-17
8865,575,2024-01-18,261054.93,261054.93,2024-01-28
8866,575,2024-02-17,261054.93,261054.93,2024-02-17
8867,575,2024-03-18,261054.93,261054.93,2024-03-22
8868,575,2024-04-17,261054.93,261054.93,2024-04-21
8869,575,2024-05-17,261054.93,261054.93,2024-05-19
8870,575,2024-06-16,261054.93,261054.93,2024-06-21
8871,575,2024-07-16,261054.93,0,
8872,575,2024-08-15,261054.93,0,
8873,575,2024-09-14,261054.93,261054.93,2024-09-21
8874,576,2024-01-29,12357.99,12357.99,2024-02-02
8875,576,2024-02-28,12357.99,0,
8876,576,2024-03-29,12357.99,12357.99,2024-03-27
8877,576,2024-04-28,12357.99,12357.99,2024-04-26
8878,576,2024-05-28,12357.99,12357.99,2024-06-01
8879,576,2024-06-27,12357.99,12357.99,2024-07-06
8880,576,2024-07-27,12357.99,12357.99,2024-07-29
8881,576,2024-08-26,12357.99,12357.99,2024-09-02
8882,576,2024-09-25,12357.99,12357.99,2024-09-27
8883,576,2024-10-25,12357.99,12357.99,2024-11-04
8884,576,2024-11-24,12357.99,12357.99,2024-11-22
8885,576,2024-12-24,12357.99,0,
8886,576,2025-01-23,12357.99,12357.99,2025-01-26
8887,576,2025-02-22,12357.99,12357.99,2025-03-01
8888,576,2025-03-24,12357.99,12357.99,2025-03-27
8889,576,2025-04-23,12357.99,12357.99,2025-05-01
8890,576,2025-05-23,12357.99,12357.99,2025-06-01
8891,577,2023-11-15,13356.69,13356.69,2023-11-14
8892,577,2023-12-15,13356.69,13356.69,2023-12-20
8893,577,2024-01-14,13356.69,13356.69,2024-01-25
8894,577,2024-02-13,13356.69,13356.69,2024-02-15
8895,577,2024-03-14,13356.69,13356.69,2024-03-22
8896,577,2024-04-13,13356.69,13356.69,2024-04-19
8897,577,2024-05-13,13356.69,13356.69,2024-05-19
8898,577,2024-06-12,13356.69,13356.69,2024-06-24
8899,577,2024-07-12,13356.69,13356.69,2024-07-14
8900,577,2024-08-11,13356.69,13356.69,2024-08-11
8901,577,2024-09-10,13356.69,13356.69,2024-09-17
8902,577,2024-10-10,13356.69,0,
8903,577,2024-11-09,13356.69,13356.69,2024-11-09
8904,577,2024-12-09,13356.69,13356.69,2024-12-08
8905,577,2025-01-08,13356.69,13356.69,2025-01-14
8906,577,2025-02-07,13356.69,13356.69,2025-02-09
8907,577,2025-03-09,13356.69,0,
8908,577,2025-04-08,13356.69,13356.69,2025-04-20
8909,577,2025-05-08,13356.69,13356.69,2025-05-16
8910,578,2023-06-07,279969.11,279969.11,2023-06-18
8911,578,2023-07-07,279969.11,279969.11,2023-07-10
8912,578,2023-08-06,279969.11,279969.11,2023-08-06
8913,578,2023-09-05,279969.11,279969.11,2023-09-13
8914,578,2023-10-05,279969.11,279969.11,2023-10-15
8915,578,2023-11-04,279969.11,279969.11,2023-11-09
8916,578,2023-12-04,279969.11,0,
8917,578,2024-01-03,279969.11,279969.11,2024-01-12
8918,578,2024-02-02,279969.11,279969.11,2024-02-04
8919,578,2024-03-03,279969.11,279969.11,2024-03-01
8920,579,2023-01-31,55392.92,55392.92,2023-02-06
8921,579,2023-03-02,55392.92,55392.92,2023-03-06
8922,579,2023-04-01,55392.92,55392.92,2023-04-05
8923,579,2023-05-01,55392.92,55392.92,2023-04-29
8924,579,2023-05-31,55392.92,55392.92,2023-06-07
8925,579,2023-06-30,55392.92,55392.92,2023-06-28
8926,579,2023-07-30,55392.92,55392.92,2023-07-27
8927,579,2023-08-29,55392.92,55392.92,2023-08-30
8928,579,2023-09-28,55392.92,55392.92,2023-10-10
8929,579,2023-10-28,55392.92,55392.92,2023-10-29
8930,579,2023-11-27,55392.92,55392.92,2023-12-06
8931,579,2023-12-27,55392.92,55392.92,2023-12-26
8932,579,2024-01-26,55392.92,55392.92,2024-02-03
8933,579,2024-02-25,55392.92,55392.92,2024-02-28
8934,579,2024-03-26,55392.92,55392.92,2024-03-27
8935,580,2023-07-04,28873.92,0,
8936,580,2023-08-03,28873.92,0,
8937,580,2023-09-02,28873.92,0,
8938,580,2023-10-02,28873.92,0,
8939,580,2023-11-01,28873.92,28873.92,2023-11-13
8940,580,2023-12-01,28873.92,28873.92,2023-12-07
8941,580,2023-12-31,28873.92,28873.92,2024-01-12
8942,580,2024-01-30,28873.92,28873.92,2024-02-05
8943,580,2024-02-29,28873.92,28873.92,2024-03-12
8944,580,2024-03-30,28873.92,28873.92,2024-04-06
8945,580,2024-04-29,28873.92,28873.92,2024-05-11
8946,580,2024-05-29,28873.92,0,
8947,580,2024-06-28,28873.92,0,
8948,581,2023-06-07,26733.88,26733.88,2023-06-04
8949,581,2023-07-07,26733.88,26733.88,2023-07-13
8950,581,2023-08-06,26733.88,26733.88,2023-08-14
8951,581,2023-09-05,26733.88,26733.88,2023-09-03
8952,581,2023-10-05,26733.88,26733.88,2023-10-09
8953,581,2023-11-04,26733.88,26733.88,2023-11-15
8954,581,2023-12-04,26733.88,26733.88,2023-12-05
8955,581,2024-01-03,26733.88,26733.88,2024-01-03
8956,581,2024-02-02,26733.88,26733.88,2024-01-31
8957,581,2024-03-03,26733.88,26733.88,2024-03-01
8958,581,2024-04-02,26733.88,26733.88,2024-04-05
8959,581,2024-05-02,26733.88,0,
8960,581,2024-06-01,26733.88,26733.88,2024-06-09
8961,581,2024-07-01,26733.88,26733.88,2024-07-03
8962,581,2024-07-31,26733.88,0,
8963,581,2024-08-30,26733.88,26733.88,2024-09-07
8964,581,2024-09-29,26733.88,26733.88,2024-09-27
8965,581,2024-10-29,26733.88,0,
8966,581,2024-11-28,26733.88,26733.88,2024-12-08
8967,581,2024-12-28,26733.88,26733.88,2025-01-01
8968,581,2025-01-27,26733.88,0,
8969,582,2025-01-30,120692.14,120692.14,2025-02-04
8970,582,2025-03-01,120692.14,120692.14,2025-03-09
8971,582,2025-03-31,120692.14,120692.14,2025-04-05
8972,582,2025-04-30,120692.14,120692.14,2025-04-27
8973,582,2025-05-30,120692.14,120692.14,2025-06-07
8974,582,2025-06-29,120692.14,120692.14,2025-07-05
8975,582,2025-07-29,120692.14,120692.14,2025-08-06
8976,582,2025-08-28,120692.14,120692.14,2025-09-02
8977,582,2025-09-27,120692.14,120692.14,2025-09-29
8978,582,2025-10-27,120692.14,120692.14,2025-10-30
8979,582,2025-11-26,120692.14,120692.14,2025-11-24
8980,582,2025-12-26,120692.14,120692.14,2026-01-03
8981,583,2024-02-11,465592.17,465592.17,2024-02-17
8982,583,2024-03-12,465592.17,465592.17,2024-03-12
8983,583,2024-04-11,465592.17,465592.17,2024-04-15
8984,583,2024-05-11,465592.17,465592.17,2024-05-08
8985,583,2024-06-10,465592.17,0,
8986,583,2024-07-10,465592.17,465592.17,2024-07-15
8987,584,2024-06-29,147261.25,147261.25,2024-06-30
8988,584,2024-07-29,147261.25,147261.25,2024-08-07
8989,584,2024-08-28,147261.25,147261.25,2024-09-08
8990,584,2024-09-27,147261.25,0,
8991,584,2024-10-27,147261.25,0,
8992,584,2024-11-26,147261.25,147261.25,2024-12-07
8993,584,2024-12-26,147261.25,147261.25,2025-01-03
8994,584,2025-01-25,147261.25,147261.25,2025-02-03
8995,584,2025-02-24,147261.25,147261.25,2025-02-28
8996,584,2025-03-26,147261.25,147261.25,2025-03-25
8997,584,2025-04-25,147261.25,147261.25,2025-05-04
8998,585,2023-05-01,132515.8,132515.8,2023-04-28
8999,585,2023-05-31,132515.8,132515.8,2023-06-09
9000,585,2023-06-30,132515.8,132515.8,2023-07-11
9001,585,2023-07-30,132515.8,132515.8,2023-08-04
9002,585,2023-08-29,132515.8,132515.8,2023-08-29
9003,585,2023-09-28,132515.8,132515.8,2023-10-05
9004,585,2023-10-28,132515.8,132515.8,2023-11-04
9005,585,2023-11-27,132515.8,132515.8,2023-11-24
9006,585,2023-12-27,132515.8,132515.8,2024-01-01
9007,585,2024-01-26,132515.8,132515.8,2024-01-26
9008,585,2024-02-25,132515.8,132515.8,2024-03-03
9009,585,2024-03-26,132515.8,132515.8,2024-03-23
9010,586,2025-05-26,108058.72,108058.72,2025-05-25
9011,586,2025-06-25,108058.72,108058.72,2025-07-03
9012,586,2025-07-25,108058.72,108058.72,2025-08-04
9013,586,2025-08-24,108058.72,108058.72,2025-08-23
9014,586,2025-09-23,108058.72,108058.72,2025-10-05
9015,586,2025-10-23,108058.72,108058.72,2025-10-25
9016,586,2025-11-22,108058.72,108058.72,2025-11-21
9017,586,2025-12-22,108058.72,108058.72,2025-12-28
9018,586,2026-01-21,108058.72,0,
9019,586,2026-02-20,108058.72,108058.72,2026-02-17
9020,586,2026-03-22,108058.72,108058.72,2026-03-25
9021,586,2026-04-21,108058.72,0,
9022,586,2026-05-21,108058.72,108058.72,2026-05-25
9023,586,2026-06-20,108058.72,108058.72,2026-06-20
9024,586,2026-07-20,108058.72,108058.72,2026-07-22
9025,586,2026-08-19,108058.72,0,
9026,586,2026-09-18,108058.72,0,
9027,586,2026-10-18,108058.72,0,
9028,586,2026-11-17,108058.72,0,
9029,586,2026-12-17,108058.72,0,
9030,586,2027-01-16,108058.72,0,
9031,586,2027-02-15,108058.72,0,
9032,586,2027-03-17,108058.72,0,
9033,586,2027-04-16,108058.72,0,
9034,587,2023-11-27,83559.09,83559.09,2023-12-01
9035,587,2023-12-27,83559.09,83559.09,2024-01-03
9036,587,2024-01-26,83559.09,83559.09,2024-02-02
9037,587,2024-02-25,83559.09,83559.09,2024-03-02
9038,587,2024-03-26,83559.09,83559.09,2024-04-04
9039,587,2024-04-25,83559.09,83559.09,2024-04-24
9040,587,2024-05-25,83559.09,83559.09,2024-06-05
9041,587,2024-06-24,83559.09,83559.09,2024-06-21
9042,587,2024-07-24,83559.09,83559.09,2024-07-21
9043,587,2024-08-23,83559.09,83559.09,2024-08-25
9044,587,2024-09-22,83559.09,83559.09,2024-09-23
9045,587,2024-10-22,83559.09,83559.09,2024-10-20
9046,587,2024-11-21,83559.09,83559.09,2024-11-21
9047,587,2024-12-21,83559.09,83559.09,2024-12-31
9048,587,2025-01-20,83559.09,83559.09,2025-01-24
9049,587,2025-02-19,83559.09,83559.09,2025-02-27
9050,587,2025-03-21,83559.09,83559.09,2025-03-24
9051,587,2025-04-20,83559.09,83559.09,2025-04-23
9052,588,2023-05-03,22702.77,22702.77,2023-05-02
9053,588,2023-06-02,22702.77,22702.77,2023-06-12
9054,588,2023-07-02,22702.77,22702.77,2023-07-05
9055,588,2023-08-01,22702.77,22702.77,2023-08-04
9056,588,2023-08-31,22702.77,22702.77,2023-09-06
9057,588,2023-09-30,22702.77,22702.77,2023-10-01
9058,588,2023-10-30,22702.77,22702.77,2023-11-01
9059,588,2023-11-29,22702.77,22702.77,2023-12-04
9060,588,2023-12-29,22702.77,22702.77,2024-01-01
9061,588,2024-01-28,22702.77,22702.77,2024-01-30
9062,588,2024-02-27,22702.77,22702.77,2024-03-02
9063,588,2024-03-28,22702.77,22702.77,2024-03-25
9064,588,2024-04-27,22702.77,22702.77,2024-04-26
9065,588,2024-05-27,22702.77,22702.77,2024-05-25
9066,588,2024-06-26,22702.77,22702.77,2024-06-23
9067,588,2024-07-26,22702.77,22702.77,2024-08-05
9068,588,2024-08-25,22702.77,22702.77,2024-09-06
9069,588,2024-09-24,22702.77,22702.77,2024-10-01
9070,588,2024-10-24,22702.77,22702.77,2024-11-02
9071,589,2023-01-20,39556.22,39556.22,2023-01-17
9072,589,2023-02-19,39556.22,39556.22,2023-02-22
9073,589,2023-03-21,39556.22,39556.22,2023-03-28
9074,589,2023-04-20,39556.22,39556.22,2023-05-01
9075,589,2023-05-20,39556.22,39556.22,2023-05-27
9076,589,2023-06-19,39556.22,39556.22,2023-06-25
9077,589,2023-07-19,39556.22,39556.22,2023-07-29
9078,589,2023-08-18,39556.22,39556.22,2023-08-29
9079,589,2023-09-17,39556.22,39556.22,2023-09-17
9080,589,2023-10-17,39556.22,39556.22,2023-10-18
9081,589,2023-11-16,39556.22,39556.22,2023-11-24
9082,589,2023-12-16,39556.22,39556.22,2023-12-14
9083,589,2024-01-15,39556.22,39556.22,2024-01-21
9084,589,2024-02-14,39556.22,39556.22,2024-02-15
9085,589,2024-03-15,39556.22,39556.22,2024-03-16
9086,589,2024-04-14,39556.22,39556.22,2024-04-22
9087,590,2025-04-14,145525.26,145525.26,2025-04-26
9088,590,2025-05-14,145525.26,145525.26,2025-05-20
9089,590,2025-06-13,145525.26,0,
9090,590,2025-07-13,145525.26,145525.26,2025-07-18
9091,590,2025-08-12,145525.26,0,
9092,590,2025-09-11,145525.26,145525.26,2025-09-09
9093,590,2025-10-11,145525.26,145525.26,2025-10-17
9094,590,2025-11-10,145525.26,145525.26,2025-11-07
9095,590,2025-12-10,145525.26,145525.26,2025-12-11
9096,590,2026-01-09,145525.26,145525.26,2026-01-12
9097,590,2026-02-08,145525.26,0,
9098,590,2026-03-10,145525.26,0,
9099,590,2026-04-09,145525.26,0,
9100,590,2026-05-09,145525.26,145525.26,2026-05-14
9101,590,2026-06-08,145525.26,145525.26,2026-06-12
9102,590,2026-07-08,145525.26,145525.26,2026-07-10
9103,590,2026-08-07,145525.26,0,
9104,590,2026-09-06,145525.26,0,
9105,590,2026-10-06,145525.26,0,
9106,591,2025-04-03,92956.33,92956.33,2025-04-01
9107,591,2025-05-03,92956.33,92956.33,2025-04-30
9108,591,2025-06-02,92956.33,92956.33,2025-06-10
9109,591,2025-07-02,92956.33,92956.33,2025-07-05
9110,591,2025-08-01,92956.33,92956.33,2025-08-07
9111,591,2025-08-31,92956.33,92956.33,2025-08-31
9112,591,2025-09-30,92956.33,92956.33,2025-10-07
9113,591,2025-10-30,92956.33,92956.33,2025-11-09
9114,591,2025-11-29,92956.33,92956.33,2025-12-03
9115,591,2025-12-29,92956.33,92956.33,2025-12-31
9116,591,2026-01-28,92956.33,92956.33,2026-02-03
9117,591,2026-02-27,92956.33,92956.33,2026-03-06
9118,591,2026-03-29,92956.33,92956.33,2026-03-27
9119,591,2026-04-28,92956.33,92956.33,2026-04-30
9120,591,2026-05-28,92956.33,92956.33,2026-06-08
9121,591,2026-06-27,92956.33,92956.33,2026-07-06
9122,591,2026-07-27,92956.33,92956.33,2026-07-29
9123,591,2026-08-26,92956.33,92956.33,2026-08-29
9124,591,2026-09-25,92956.33,92956.33,2026-10-05
9125,591,2026-10-25,92956.33,92956.33,2026-11-04
9126,591,2026-11-24,92956.33,92956.33,2026-11-23
9127,591,2026-12-24,92956.33,92956.33,2027-01-02
9128,592,2025-05-12,48490.96,48490.96,2025-05-18
9129,592,2025-06-11,48490.96,48490.96,2025-06-13
9130,592,2025-07-11,48490.96,48490.96,2025-07-19
9131,592,2025-08-10,48490.96,48490.96,2025-08-08
9132,592,2025-09-09,48490.96,48490.96,2025-09-07
9133,592,2025-10-09,48490.96,48490.96,2025-10-07
9134,592,2025-11-08,48490.96,48490.96,2025-11-08
9135,592,2025-12-08,48490.96,48490.96,2025-12-15
9136,592,2026-01-07,48490.96,48490.96,2026-01-05
9137,592,2026-02-06,48490.96,0,
9138,592,2026-03-08,48490.96,0,
9139,592,2026-04-07,48490.96,48490.96,2026-04-13
9140,592,2026-05-07,48490.96,48490.96,2026-05-07
9141,592,2026-06-06,48490.96,48490.96,2026-06-09
9142,592,2026-07-06,48490.96,48490.96,2026-07-18
9143,592,2026-08-05,48490.96,0,
9144,592,2026-09-04,48490.96,0,
9145,592,2026-10-04,48490.96,0,
9146,592,2026-11-03,48490.96,0,
9147,592,2026-12-03,48490.96,0,
9148,592,2027-01-02,48490.96,0,
9149,592,2027-02-01,48490.96,0,
9150,592,2027-03-03,48490.96,0,
9151,592,2027-04-02,48490.96,0,
9152,593,2023-03-03,38678.3,38678.3,2023-03-05
9153,593,2023-04-02,38678.3,38678.3,2023-04-09
9154,593,2023-05-02,38678.3,38678.3,2023-05-08
9155,593,2023-06-01,38678.3,38678.3,2023-06-11
9156,593,2023-07-01,38678.3,38678.3,2023-07-12
9157,593,2023-07-31,38678.3,38678.3,2023-07-30
9158,593,2023-08-30,38678.3,38678.3,2023-09-11
9159,593,2023-09-29,38678.3,38678.3,2023-09-30
9160,593,2023-10-29,38678.3,38678.3,2023-10-28
9161,593,2023-11-28,38678.3,0,
9162,593,2023-12-28,38678.3,0,
9163,593,2024-01-27,38678.3,38678.3,2024-01-31
9164,593,2024-02-26,38678.3,38678.3,2024-03-05
9165,593,2024-03-27,38678.3,38678.3,2024-04-01
9166,593,2024-04-26,38678.3,0,
9167,593,2024-05-26,38678.3,0,
9168,593,2024-06-25,38678.3,38678.3,2024-07-03
9169,593,2024-07-25,38678.3,0,
9170,593,2024-08-24,38678.3,38678.3,2024-09-02
9171,593,2024-09-23,38678.3,38678.3,2024-09-23
9172,593,2024-10-23,38678.3,38678.3,2024-10-31
9173,593,2024-11-22,38678.3,38678.3,2024-12-03
9174,594,2024-06-20,72956.08,72956.08,2024-06-17
9175,594,2024-07-20,72956.08,72956.08,2024-07-19
9176,594,2024-08-19,72956.08,72956.08,2024-08-25
9177,594,2024-09-18,72956.08,72956.08,2024-09-24
9178,594,2024-10-18,72956.08,72956.08,2024-10-17
9179,594,2024-11-17,72956.08,72956.08,2024-11-18
9180,594,2024-12-17,72956.08,72956.08,2024-12-22
9181,594,2025-01-16,72956.08,72956.08,2025-01-24
9182,594,2025-02-15,72956.08,72956.08,2025-02-15
9183,594,2025-03-17,72956.08,72956.08,2025-03-14
9184,594,2025-04-16,72956.08,72956.08,2025-04-21
9185,594,2025-05-16,72956.08,72956.08,2025-05-18
9186,594,2025-06-15,72956.08,72956.08,2025-06-21
9187,594,2025-07-15,72956.08,72956.08,2025-07-22
9188,594,2025-08-14,72956.08,72956.08,2025-08-16
9189,594,2025-09-13,72956.08,72956.08,2025-09-17
9190,594,2025-10-13,72956.08,72956.08,2025-10-23
9191,594,2025-11-12,72956.08,72956.08,2025-11-24
9192,594,2025-12-12,72956.08,72956.08,2025-12-14
9193,594,2026-01-11,72956.08,72956.08,2026-01-22
9194,594,2026-02-10,72956.08,72956.08,2026-02-18
9195,594,2026-03-12,72956.08,72956.08,2026-03-22
9196,595,2024-01-01,195042.36,195042.36,2024-01-08
9197,595,2024-01-31,195042.36,195042.36,2024-02-05
