kyc_id,customer_id,verification_level,verified_date
2785,8832,tier1,2022-03-12
2786,8836,tier1,2024-11-15
2787,8840,tier2,2025-01-10
2788,8842,tier2,2020-10-19
2789,8843,tier2,2023-11-16
2790,8845,tier2,2021-04-20
2791,8846,tier2,2021-09-02
2792,8852,tier1,2019-01-22
2793,8854,tier1,2022-05-30
2794,8855,tier2,2025-09-25
2795,8859,tier1,2023-04-28
2796,8860,tier1,2025-05-05
2797,8865,tier1,2025-06-01
2798,8866,tier1,2026-03-08
2799,8867,tier2,2019-06-12
2800,8875,tier1,2024-12-12
2801,8878,tier2,2021-09-08
2802,8879,tier2,2022-04-10
2803,8882,tier2,2024-03-13
2804,8884,tier3,2022-12-08
2805,8886,tier1,2026-02-10
2806,8888,tier2,2026-05-28
2807,8892,tier2,2024-10-16
2808,8895,tier2,2023-03-18
2809,8896,tier1,2024-06-19
2810,8897,tier2,2022-02-19
2811,8903,tier1,2025-02-25
2812,8904,tier2,2019-03-03
2813,8908,tier3,2026-03-08
2814,8910,tier1,2019-02-28
2815,8911,tier1,2019-03-24
2816,8913,tier1,2025-05-25
2817,8914,tier1,2022-08-25
2818,8916,tier1,2019-04-04
2819,8923,tier1,2023-07-18
2820,8927,tier1,
2821,8930,tier2,
2822,8937,tier3,2024-11-04
2823,8947,tier1,2025-04-02
2824,8949,tier1,2023-06-10
2825,8951,tier2,2020-04-24
2826,8952,tier3,2023-09-27
2827,8955,tier2,2020-07-10
2828,8957,tier2,2022-02-24
2829,8959,tier2,2026-05-21
2830,8964,tier1,2019-08-04
2831,8967,tier1,2020-11-16
2832,8968,tier3,2020-11-28
2833,8973,tier2,2019-02-21
2834,8976,tier2,2020-03-20
2835,8979,tier2,2019-04-14
2836,8980,tier2,2023-08-09
2837,8983,tier1,2021-05-16
2838,8985,tier1,2021-05-30
2839,8987,tier1,2021-03-29
2840,8992,tier2,2021-01-09
2841,8993,tier1,
2842,9010,tier1,2024-02-08
2843,9014,tier1,
2844,9016,tier1,
2845,9019,tier2,2023-01-02
2846,9020,tier1,2019-10-08
2847,9025,tier2,2021-02-10
2848,9032,tier2,2025-01-30
2849,9034,tier2,2021-10-13
2850,9035,tier1,2023-05-02
2851,9037,tier2,2023-05-06
2852,9039,tier3,2023-07-10
2853,9040,tier2,2025-04-16
2854,9042,tier2,2023-08-07
2855,9045,tier2,2024-12-04
2856,9047,tier2,2021-01-17
2857,9052,tier1,2021-07-26
2858,9054,tier1,2021-05-13
2859,9062,tier1,2021-04-29
2860,9065,tier2,2020-11-02
2861,9073,tier2,2021-09-28
2862,9074,tier1,2024-03-08
2863,9076,tier2,2022-02-18
2864,9080,tier2,2024-02-08
2865,9087,tier3,2022-07-01
2866,9088,tier2,
2867,9092,tier2,2020-01-24
2868,9100,tier1,2020-05-16
2869,9108,tier2,2022-01-19
2870,9109,tier3,2019-11-30
2871,9111,tier3,
2872,9112,tier1,2021-06-12
2873,9115,tier2,2022-09-12
2874,9119,tier1,2020-03-24
2875,9120,tier2,2020-01-11
2876,9121,tier2,2020-01-25
2877,9122,tier3,2020-06-07
2878,9124,tier3,2025-11-09
2879,9129,tier2,2020-06-03
2880,9133,tier1,2025-03-20
2881,9135,tier1,2024-07-25
2882,9136,tier2,2026-03-02
2883,9141,tier2,2023-10-04
2884,9144,tier1,2025-05-06
2885,9145,tier1,2023-05-07
2886,9148,tier3,
2887,9149,tier1,2022-10-21
2888,9151,tier3,2021-05-11
2889,9153,tier1,2024-07-28
2890,9156,tier1,2020-09-08
2891,9157,tier2,2021-05-26
2892,9159,tier1,2021-09-28
2893,9161,tier1,2022-02-02
2894,9162,tier2,2019-12-15
2895,9169,tier3,2023-10-25
2896,9182,tier2,2019-07-02
2897,9186,tier1,2025-09-25
2898,9189,tier2,2021-05-03
2899,9193,tier2,2023-12-29
2900,9194,tier1,2022-01-18
2901,9196,tier2,2019-01-11
2902,9197,tier2,2024-10-06
2903,9202,tier1,2019-11-23
2904,9204,tier2,2025-02-05
2905,9206,tier3,2023-12-09
2906,9207,tier1,2021-01-28
2907,9209,tier1,2024-09-20
2908,9215,tier2,2023-06-07
2909,9222,tier1,2024-03-30
2910,9235,tier1,2024-06-25
2911,9239,tier1,2023-06-06
2912,9242,tier1,2022-03-29
2913,9254,tier3,2022-07-22
2914,9258,tier1,2025-03-21
2915,9260,tier2,2023-07-16
2916,9262,tier3,2023-09-11
2917,9266,tier2,2024-10-27
2918,9269,tier1,2019-11-17
2919,9270,tier1,2021-05-08
2920,9272,tier2,2026-01-21
2921,9276,tier3,2022-02-21
2922,9278,tier1,2025-10-06
2923,9280,tier1,2025-11-10
2924,9281,tier1,2025-04-11
2925,9283,tier1,2024-08-23
2926,9292,tier2,2026-02-16
2927,9294,tier2,2023-08-25
2928,9295,tier2,2021-10-18
2929,9299,tier1,2024-01-29
2930,9301,tier2,2020-02-13
2931,9306,tier2,2021-05-25
2932,9310,tier3,2024-08-18
2933,9312,tier1,2020-03-16
2934,9316,tier3,2026-06-10
2935,9317,tier2,2019-12-13
2936,9320,tier1,2022-03-05
2937,9322,tier1,2022-01-15
2938,9323,tier1,2024-08-21
2939,9330,tier2,2019-07-10
2940,9333,tier2,2023-10-25
2941,9337,tier1,2023-04-08
2942,9341,tier1,2020-09-15
2943,9343,tier1,2020-04-07
2944,9344,tier1,2023-09-22
2945,9347,tier2,2022-08-24
2946,9354,tier2,2023-12-27
2947,9361,tier2,2022-07-23
2948,9365,tier1,2022-07-11
2949,9369,tier1,2023-11-19
2950,9370,tier2,2023-04-09
2951,9372,tier2,2022-03-07
2952,9374,tier1,2025-06-04
2953,9378,tier2,2020-07-01
2954,9380,tier3,2019-09-23
2955,9382,tier3,2023-10-13
2956,9385,tier1,2020-03-11
2957,9386,tier2,2024-09-06
2958,9389,tier2,2020-05-18
2959,9391,tier2,2020-07-18
2960,9400,tier2,2019-04-04
2961,9402,tier1,2022-09-03
2962,9403,tier3,2024-01-12
2963,9409,tier3,2023-11-14
2964,9418,tier1,2023-02-13
2965,9421,tier1,2019-12-02
2966,9423,tier2,2020-01-24
2967,9424,tier2,
2968,9426,tier2,2023-04-03
2969,9430,tier3,2024-02-13
2970,9438,tier2,2022-10-21
2971,9441,tier1,2024-04-06
2972,9445,tier1,
2973,9446,tier1,2025-04-22
2974,9447,tier2,2026-05-31
2975,9453,tier1,2023-07-06
2976,9455,tier2,2026-01-04
2977,9461,tier1,2024-11-03
2978,9464,tier1,2020-03-07
2979,9465,tier1,2024-04-26
2980,9468,tier1,2020-10-30
2981,9472,tier1,2021-10-16
2982,9474,tier3,2026-01-10
2983,9476,tier2,2026-02-06
2984,9478,tier1,2026-01-09
2985,9480,tier1,2023-08-27
2986,9482,tier2,2019-09-30
2987,9483,tier2,2020-04-18
2988,9486,tier2,2025-01-19
2989,9496,tier3,2022-09-05
2990,9506,tier1,2025-09-04
2991,9507,tier3,2022-04-26
2992,9510,tier1,2026-04-22
2993,9511,tier2,2023-06-30
2994,9513,tier1,2026-03-09
2995,9521,tier1,2025-11-09
2996,9522,tier1,2025-10-17
2997,9523,tier2,2022-10-01
2998,9524,tier1,2022-12-23
2999,9525,tier1,
3000,9528,tier2,2019-05-20
3001,9530,tier1,2025-07-30
3002,9533,tier1,2024-07-18
3003,9534,tier3,2025-07-21
3004,9535,tier2,2026-06-04
3005,9536,tier2,2023-01-08
3006,9540,tier2,2025-01-21
3007,9546,tier2,2023-12-01
3008,9549,tier2,2024-07-11
3009,9553,tier1,2021-08-10
3010,9555,tier1,2019-02-23
3011,9565,tier2,2019-01-30
3012,9567,tier1,2022-10-02
3013,9568,tier2,2019-12-04
3014,9579,tier1,2019-09-27
3015,9580,tier1,2019-02-25
3016,9584,tier2,2025-02-24
3017,9585,tier1,2022-09-03
3018,9588,tier2,2020-02-11
3019,9590,tier2,2021-11-16
3020,9594,tier1,2021-06-24
3021,9602,tier2,2024-12-23
3022,9606,tier3,2020-11-29
3023,9607,tier1,2026-06-20
3024,9609,tier1,2024-04-03
3025,9610,tier1,2024-06-22
3026,9611,tier2,2020-12-31
3027,9612,tier3,2019-05-23
3028,9613,tier2,2024-02-21
3029,9616,tier2,2025-11-16
3030,9618,tier2,2024-07-10
3031,9621,tier3,2021-08-25
3032,9623,tier1,2026-01-18
3033,9627,tier1,2023-09-10
3034,9632,tier1,2022-02-03
3035,9634,tier3,2026-01-22
3036,9642,tier1,2025-08-02
3037,9644,tier1,2025-04-30
3038,9645,tier1,2024-12-12
3039,9649,tier1,2020-12-21
3040,9653,tier2,2019-06-12
3041,9657,tier1,2025-03-19
3042,9661,tier1,2021-04-23
3043,9664,tier3,2026-01-26
3044,9665,tier2,2021-07-17
3045,9666,tier1,
3046,9670,tier2,2021-08-15
3047,9672,tier1,2019-06-25
3048,9675,tier1,2022-12-29
3049,9680,tier1,2022-01-07
3050,9684,tier1,2025-09-25
3051,9686,tier2,2022-11-22
3052,9689,tier1,2021-08-27
3053,9693,tier2,2022-04-07
3054,9696,tier2,2019-01-09
3055,9699,tier2,
3056,9703,tier2,2024-10-17
3057,9705,tier2,2022-01-22
3058,9706,tier1,2024-01-19
3059,9713,tier3,2026-05-06
3060,9719,tier2,2022-05-15
3061,9722,tier2,2021-03-21
3062,9724,tier1,2022-11-19
3063,9725,tier1,2020-12-02
3064,9728,tier2,2021-12-26
3065,9729,tier3,2023-12-31
3066,9730,tier1,2026-05-08
3067,9731,tier3,2025-07-13
3068,9737,tier3,2019-09-12
3069,9745,tier3,2022-08-04
3070,9746,tier3,2019-07-17
3071,9747,tier1,2022-11-15
3072,9750,tier2,
3073,9751,tier2,2021-12-27
3074,9758,tier2,2020-11-20
3075,9761,tier2,2025-04-03
3076,9764,tier2,2025-05-24
3077,9765,tier3,2022-11-09
3078,9769,tier1,
3079,9770,tier2,2021-04-11
3080,9773,tier1,2022-02-21
3081,9776,tier1,2021-12-15
3082,9786,tier1,2021-02-09
3083,9791,tier2,2024-12-15
3084,9794,tier1,
3085,9795,tier1,2025-05-20
3086,9796,tier2,2022-09-26
3087,9798,tier1,2026-06-16
3088,9799,tier1,2020-01-24
3089,9803,tier3,2020-05-07
3090,9805,tier3,2022-09-16
3091,9810,tier1,2026-03-19
3092,9811,tier2,2020-11-16
3093,9814,tier3,2023-12-29
3094,9817,tier1,2022-07-06
3095,9819,tier1,2020-07-01
3096,9821,tier3,2024-12-30
3097,9824,tier1,2022-05-02
3098,9828,tier1,2019-02-17
3099,9829,tier1,2022-05-28
3100,9830,tier1,2021-12-10
3101,9836,tier1,2024-08-26
3102,9838,tier3,
3103,9840,tier2,2020-05-30
3104,9843,tier1,
3105,9852,tier2,2024-11-28
3106,9854,tier1,2020-06-05
3107,9857,tier3,2019-08-06
3108,9859,tier2,2022-08-29
3109,9862,tier1,2025-02-17
3110,9866,tier2,2022-08-10
3111,9870,tier1,
3112,9873,tier1,2024-08-24
3113,9875,tier1,2025-08-03
3114,9891,tier2,2019-08-16
3115,9892,tier3,2025-10-14
3116,9893,tier1,2023-02-23
3117,9894,tier2,
3118,9895,tier1,
3119,9898,tier1,2023-04-17
3120,9902,tier2,2025-01-01
3121,9904,tier1,2019-05-30
3122,9910,tier1,2021-02-14
3123,9914,tier2,2019-03-09
3124,9915,tier1,2022-12-19
3125,9920,tier2,2023-12-16
3126,9927,tier1,2026-03-22
3127,9928,tier1,2025-05-24
3128,9929,tier1,
3129,9932,tier1,2021-03-05
3130,9937,tier1,2023-11-28
3131,9940,tier2,2021-04-09
3132,9947,tier2,2023-12-01
3133,9948,tier2,2025-03-11
3134,9954,tier1,2024-05-14
3135,9964,tier1,2026-04-27
3136,9967,tier3,2020-07-15
3137,9968,tier1,2022-04-25
3138,9973,tier1,2020-07-03
3139,9974,tier1,2025-10-11
3140,9984,tier2,2022-08-02
3141,9988,tier1,2021-12-25
3142,9990,tier1,2019-02-27
3143,9991,tier1,2024-09-14
3144,9998,tier2,2025-01-18
3145,9999,tier2,2023-10-23
3146,10003,tier2,2020-12-22
3147,10008,tier3,2022-02-14
3148,10009,tier3,2024-01-15
3149,10014,tier2,2021-04-09
3150,10026,tier1,2019-05-19
3151,10033,tier3,2025-08-07
3152,10034,tier1,2023-07-30
3153,10042,tier1,
3154,10045,tier3,2021-04-17
3155,10050,tier3,
3156,10052,tier1,
3157,10053,tier3,2020-02-21
3158,10066,tier1,2021-04-16
3159,10069,tier2,2022-10-06
3160,10078,tier1,2024-03-18
3161,10081,tier2,2023-11-03
3162,10083,tier1,2025-06-28
3163,10085,tier1,2022-05-05
3164,10086,tier2,2019-01-27
3165,10089,tier2,2020-03-31
3166,10091,tier1,
3167,10093,tier1,2025-05-01
3168,10102,tier1,2021-05-29
3169,10103,tier3,2022-10-17
3170,10106,tier1,2019-12-05
3171,10108,tier1,
3172,10109,tier1,2025-11-03
3173,10110,tier1,2021-11-26
3174,10113,tier1,2019-08-19
3175,10117,tier2,2020-01-31
3176,10122,tier2,2025-05-31
3177,10123,tier1,2023-03-17
3178,10127,tier3,
3179,10133,tier2,2020-04-30
3180,10135,tier2,2019-12-31
3181,10137,tier3,2021-10-12
3182,10138,tier1,2022-12-12
3183,10139,tier1,2022-06-15
3184,10145,tier2,2023-07-08
3185,10147,tier3,2023-06-07
3186,10153,tier2,2024-05-29
3187,10156,tier1,2021-01-03
3188,10167,tier1,
3189,10171,tier1,2021-11-11
3190,10173,tier1,
3191,10178,tier3,2021-02-16
3192,10184,tier1,
3193,10186,tier3,2020-11-20
3194,10189,tier2,2023-11-09
3195,10193,tier1,2019-05-11
3196,10197,tier1,2019-01-21
3197,10198,tier2,2024-03-27
3198,10199,tier1,2023-01-21
3199,10200,tier1,
3200,10202,tier2,2025-08-21
3201,10203,tier1,2024-05-30
3202,10208,tier1,
3203,10212,tier1,2023-12-14
3204,10213,tier2,2026-02-02
3205,10215,tier2,2020-08-24
3206,10216,tier3,2025-11-09
3207,10217,tier1,2024-06-06
3208,10219,tier3,2023-06-11
3209,10220,tier1,
3210,10221,tier2,2022-02-08
3211,10229,tier1,2022-04-26
3212,10230,tier1,2019-01-21
3213,10233,tier2,2019-09-02
3214,10235,tier2,2019-09-16
3215,10240,tier1,
3216,10242,tier3,2019-05-13
3217,10258,tier3,2025-01-01
3218,10260,tier1,2019-12-07
3219,10264,tier2,2023-06-25
3220,10266,tier2,
3221,10268,tier1,2023-12-12
3222,10271,tier2,2019-04-04
3223,10273,tier1,
3224,10274,tier1,2019-11-18
3225,10277,tier2,2019-06-05
3226,10281,tier1,2020-12-19
3227,10284,tier2,2021-02-03
3228,10285,tier1,2025-12-30
3229,10292,tier1,2024-02-10
3230,10293,tier1,2022-09-17
3231,10294,tier1,2023-06-16
3232,10297,tier1,2024-04-16
3233,10298,tier3,2021-11-25
3234,10299,tier1,
3235,10304,tier1,2020-09-15
3236,10310,tier1,2024-12-18
3237,10316,tier1,2025-03-26
3238,10318,tier1,2026-03-15
3239,10319,tier2,2021-07-19
3240,10325,tier1,2022-09-21
3241,10327,tier1,2026-03-05
3242,10332,tier1,2022-02-18
3243,10337,tier2,2024-09-28
3244,10342,tier1,2025-01-13
3245,10343,tier1,2025-03-01
3246,10344,tier1,2024-07-15
3247,10345,tier1,2022-06-27
3248,10346,tier2,2022-08-15
3249,10348,tier3,
3250,10352,tier3,2024-08-20
3251,10359,tier1,2025-09-08
3252,10360,tier1,
3253,10364,tier1,
3254,10366,tier3,
3255,10367,tier1,2021-01-24
3256,10371,tier2,2026-05-18
3257,10372,tier3,2020-03-02
3258,10373,tier1,2022-05-15
3259,10380,tier1,2025-10-17
3260,10381,tier1,2025-07-16
3261,10383,tier2,2020-11-05
3262,10384,tier1,2020-03-13
3263,10385,tier1,2023-03-25
3264,10387,tier1,2020-11-19
3265,10394,tier2,2022-07-26
3266,10395,tier2,2025-10-11
3267,10400,tier2,2023-11-22
3268,10401,tier2,2024-03-07
3269,10402,tier2,2024-03-16
3270,10403,tier2,2026-01-10
3271,10405,tier1,2019-04-24
3272,10407,tier1,2023-04-05
3273,10412,tier1,2021-03-27
3274,10413,tier1,
3275,10416,tier2,2020-01-23
3276,10418,tier3,2026-03-22
3277,10419,tier1,2025-09-07
3278,10427,tier1,2020-12-29
3279,10428,tier1,2025-06-06
3280,10432,tier1,2023-03-20
3281,10434,tier2,2021-02-18
3282,10436,tier2,2023-07-08
3283,10437,tier3,2020-02-19
3284,10438,tier1,2022-10-03
3285,10439,tier1,2023-04-17
3286,10445,tier2,2021-04-26
3287,10447,tier1,2025-10-28
3288,10449,tier1,2025-10-11
3289,10453,tier1,2023-01-13
3290,10456,tier1,2025-01-30
3291,10458,tier1,2025-09-10
3292,10464,tier1,2020-08-14
3293,10469,tier1,2024-09-13
3294,10470,tier1,2024-07-08
3295,10476,tier1,2022-08-04
3296,10478,tier1,2025-09-07
3297,10483,tier3,2025-11-21
3298,10486,tier2,2025-11-25
3299,10490,tier2,2020-12-16
3300,10491,tier2,2019-04-15
3301,10495,tier1,2020-06-21
3302,10496,tier2,2020-01-30
3303,10501,tier1,2026-05-26
3304,10503,tier1,2022-10-26
3305,10505,tier1,2021-11-18
3306,10506,tier2,2021-06-27
3307,10509,tier3,
3308,10511,tier1,2023-04-27
3309,10513,tier1,2023-02-04
3310,10514,tier2,2022-03-20
3311,10518,tier2,2023-09-24
3312,10520,tier1,
3313,10522,tier2,
3314,10525,tier1,2024-01-02
3315,10528,tier1,2025-03-06
3316,10529,tier2,2021-08-09
3317,10531,tier2,2021-10-20
3318,10536,tier2,2023-07-12
3319,10537,tier2,2019-02-23
3320,10541,tier2,
3321,10543,tier1,2020-04-27
3322,10547,tier2,2023-12-31
3323,10549,tier3,2025-09-11
3324,10550,tier2,2020-12-04
3325,10551,tier2,2022-07-19
3326,10560,tier1,2021-10-22
3327,10567,tier2,2025-07-25
3328,10569,tier1,
3329,10573,tier3,2023-09-30
3330,10575,tier1,2023-12-23
3331,10578,tier1,2025-12-31
3332,10582,tier2,2023-09-13
3333,10587,tier2,2022-01-21
3334,10590,tier2,
3335,10593,tier1,2022-03-14
3336,10607,tier1,2019-06-28
3337,10609,tier3,2020-03-19
3338,10611,tier2,2019-04-04
3339,10612,tier1,2026-04-15
3340,10617,tier2,2023-01-02
3341,10623,tier2,2021-07-29
3342,10624,tier1,2020-03-12
3343,10625,tier1,2024-09-25
3344,10627,tier1,2024-12-29
3345,10630,tier3,2024-02-05
3346,10631,tier3,2023-01-21
3347,10633,tier1,2020-10-08
3348,10640,tier1,2023-02-02
3349,10641,tier2,2020-11-15
3350,10645,tier2,2019-03-18
3351,10663,tier2,2024-04-20
3352,10664,tier1,2022-10-25
3353,10669,tier1,2019-03-25
3354,10670,tier1,2019-10-27
3355,10671,tier1,2024-06-08
3356,10672,tier1,2026-01-03
3357,10673,tier1,2020-09-19
3358,10675,tier2,2023-12-20
3359,10676,tier2,2021-05-03
3360,10679,tier2,2022-11-12
3361,10684,tier1,2022-09-21
3362,10687,tier2,2022-12-24
3363,10690,tier2,2023-11-27
3364,10692,tier1,2025-01-31
3365,10693,tier1,2022-09-28
3366,10694,tier1,2020-12-26
3367,10698,tier1,2019-05-03
3368,10699,tier2,2020-08-17
3369,10700,tier1,2021-10-29
3370,10708,tier1,2021-07-18
3371,10709,tier3,2021-08-21
3372,10710,tier1,2023-08-29
3373,10713,tier1,2021-01-16
3374,10714,tier3,
3375,10715,tier2,2020-04-02
3376,10720,tier2,2025-04-23
3377,10723,tier1,2023-03-21
3378,10725,tier1,2023-03-09
3379,10727,tier3,2022-04-10
3380,10734,tier1,2024-12-09
3381,10736,tier1,2019-01-07
3382,10740,tier2,2019-10-31
3383,10742,tier2,2023-08-21
3384,10747,tier1,2022-10-15
3385,10748,tier2,2022-05-03
3386,10755,tier2,2024-10-04
3387,10758,tier1,
3388,10760,tier2,2024-11-02
3389,10763,tier1,2020-05-22
3390,10764,tier1,2021-07-29
3391,10767,tier2,2022-11-11
3392,10774,tier1,
3393,10776,tier1,2020-01-06
3394,10780,tier1,2019-07-31
3395,10781,tier2,2025-02-12
3396,10782,tier3,2022-10-02
3397,10783,tier2,
3398,10784,tier1,2026-04-14
3399,10787,tier3,2019-09-30
3400,10791,tier2,2020-10-23
3401,10792,tier3,2023-01-16
3402,10795,tier3,2022-11-20
3403,10796,tier2,2019-01-29
3404,10797,tier1,2025-07-10
3405,10800,tier3,2020-05-27
3406,10804,tier2,2021-07-21
3407,10805,tier2,2020-05-28
3408,10806,tier3,2022-10-21
3409,10808,tier1,2024-10-18
3410,10809,tier3,2021-08-21
3411,10817,tier2,2025-04-15
3412,10819,tier1,2026-04-18
3413,10820,tier3,2025-05-12
3414,10822,tier1,2021-10-28
3415,10823,tier3,2021-11-20
3416,10825,tier2,2025-09-04
3417,10826,tier1,2020-08-26
3418,10829,tier3,2022-11-27
3419,10831,tier1,2022-04-25
3420,10835,tier2,2021-12-08
3421,10836,tier2,2020-09-25
3422,10838,tier1,2024-03-18
3423,10843,tier1,2019-06-07
3424,10850,tier1,2022-10-04
3425,10851,tier3,2024-10-02
3426,10853,tier3,2023-10-26
3427,10854,tier3,
3428,10856,tier2,2021-02-03
3429,10859,tier1,2025-06-28
3430,10864,tier1,
3431,10866,tier2,2022-10-16
3432,10869,tier1,2026-03-05
3433,10870,tier2,2024-07-11
3434,10872,tier1,2024-01-29
3435,10876,tier2,2019-02-22
3436,10877,tier1,2022-04-10
3437,10882,tier2,2020-09-23
3438,10883,tier1,2025-06-28
3439,10886,tier3,2022-05-16
3440,10890,tier2,2020-12-03
3441,10896,tier1,2020-02-20
3442,10902,tier1,2020-02-08
3443,10908,tier3,
3444,10909,tier1,2025-05-14
3445,10910,tier1,2019-08-22
3446,10916,tier1,2025-03-31
3447,10924,tier3,2024-10-11
3448,10926,tier3,2024-07-10
3449,10927,tier1,2026-03-15
3450,10937,tier1,
3451,10940,tier2,
3452,10941,tier1,2024-02-17
3453,10942,tier3,2019-07-06
3454,10945,tier1,2025-03-30
3455,10948,tier1,2020-12-20
3456,10950,tier1,2019-10-18
3457,10952,tier2,2020-03-09
3458,10953,tier1,2022-07-03
3459,10955,tier1,2024-12-23
3460,10956,tier3,2021-04-06
3461,10958,tier3,2025-05-25
3462,10959,tier2,
3463,10960,tier3,2019-08-26
3464,10962,tier2,2023-06-20
3465,10964,tier2,2021-10-15
3466,10967,tier2,2022-07-02
3467,10973,tier1,
3468,10974,tier2,2025-03-18
3469,10976,tier1,2023-07-20
3470,10984,tier1,2025-12-11
3471,10989,tier3,
3472,10993,tier1,2025-02-11
3473,10994,tier1,2021-01-01
3474,11003,tier1,2024-06-13
3475,11005,tier2,2026-04-09
3476,11008,tier3,2024-10-05
3477,11009,tier1,2019-04-07
3478,11012,tier1,2023-08-12
3479,11014,tier1,2024-01-07
3480,11017,tier2,2022-09-30
3481,11019,tier1,
3482,11021,tier2,2021-09-12
3483,11023,tier1,
3484,11030,tier1,2024-02-10
3485,11032,tier1,2023-11-18
3486,11035,tier2,2022-05-18
3487,11036,tier1,2020-01-25
3488,11039,tier3,
3489,11040,tier1,2026-05-02
3490,11044,tier3,2019-06-30
3491,11047,tier1,2019-02-04
3492,11050,tier3,2025-08-06
3493,11051,tier1,2020-10-06
3494,11054,tier2,2023-11-19
3495,11058,tier3,2024-02-15
3496,11062,tier3,2022-04-29
3497,11064,tier2,2020-11-03
3498,11068,tier1,2024-02-25
3499,11083,tier2,2024-03-29
3500,11086,tier1,2026-01-27
3501,11087,tier2,2023-05-21
3502,11088,tier1,2019-05-24
3503,11089,tier2,2026-06-22
3504,11090,tier1,2020-11-22
3505,11092,tier2,2024-07-21
3506,11094,tier2,2025-11-09
3507,11099,tier1,2023-03-25
3508,11105,tier2,2020-10-26
3509,11108,tier1,2024-05-08
3510,11111,tier2,2019-10-31
3511,11113,tier1,2020-02-10
3512,11116,tier1,
3513,11120,tier2,2021-06-19
3514,11122,tier1,2019-07-31
3515,11125,tier1,2025-08-30
3516,11128,tier3,2024-08-04
3517,11130,tier1,2021-11-21
3518,11131,tier1,2024-05-05
3519,11132,tier2,2022-04-28
3520,11133,tier1,2023-02-17
3521,11136,tier1,2021-09-27
3522,11142,tier1,2023-06-28
3523,11143,tier2,2026-03-16
3524,11152,tier1,2022-06-17
3525,11160,tier1,2026-01-23
3526,11168,tier1,2023-12-25
3527,11169,tier1,2025-10-22
3528,11172,tier1,2019-02-05
3529,11173,tier1,2022-09-16
3530,11175,tier1,2023-03-27
3531,11179,tier2,2026-06-04
3532,11186,tier3,2021-10-30
3533,11189,tier1,2021-03-02
3534,11192,tier1,2021-10-31
3535,11193,tier1,2023-11-16
3536,11199,tier1,2020-08-15
3537,11202,tier3,2024-04-26
3538,11206,tier3,2023-12-14
3539,11208,tier1,2019-01-27
3540,11214,tier3,2025-08-13
3541,11226,tier2,2025-07-18
3542,11228,tier3,2021-03-12
3543,11229,tier2,2019-04-10
3544,11232,tier3,2023-05-27
3545,11238,tier2,
3546,11241,tier1,2022-11-10
3547,11247,tier2,2024-09-19
3548,11249,tier2,
3549,11256,tier1,2026-05-29
3550,11257,tier1,2024-01-08
3551,11258,tier2,2020-09-16
3552,11260,tier3,2023-10-15
3553,11268,tier2,
3554,11269,tier2,2024-09-13
3555,11275,tier1,2023-04-13
3556,11277,tier3,2022-03-17
3557,11278,tier2,2023-04-25
3558,11283,tier1,2023-02-22
3559,11285,tier3,2021-03-03
3560,11289,tier2,2020-11-15
3561,11294,tier1,2023-08-19
3562,11295,tier2,2023-11-11
3563,11299,tier2,2023-04-14
3564,11305,tier1,2019-02-10
3565,11307,tier3,2024-11-22
3566,11309,tier2,2021-05-24
3567,11314,tier2,2019-08-02
3568,11316,tier3,
3569,11319,tier1,2021-10-10
3570,11320,tier3,2021-06-16
3571,11322,tier1,2022-07-07
3572,11325,tier1,2025-11-04
3573,11330,tier1,2026-02-27
3574,11331,tier2,2021-06-30
3575,11340,tier2,2024-05-30
3576,11344,tier1,2023-07-15
3577,11354,tier2,2025-05-13
3578,11355,tier2,2019-10-09
3579,11356,tier1,2022-06-16
3580,11364,tier3,2025-01-25
