harvest_id,farm_id,product_id,harvest_date,volume_kg,field_agent_employee_id
1873,6301,116,2026-04-14,268.03,1077
1874,3708,28,2024-10-01,3939.66,1039
1875,4610,140,2026-06-30,2757.12,1019
1876,4039,140,2026-02-23,3687.76,1123
1877,6224,89,2026-06-30,5653.15,1024
1878,5337,65,2024-08-16,5351.44,1147
1879,6115,133,2025-04-17,6678.93,1089
1880,2018,14,2024-05-25,1719.15,1033
1881,3564,70,2024-01-04,4329.58,1109
1882,1593,127,2024-06-13,572.12,1136
1883,5653,73,2024-07-27,1430.6,949
1884,5537,114,2025-09-20,5317.96,951
1885,6471,73,2025-08-24,5814.05,1049
1886,2634,82,2024-11-17,7604.68,948
1887,2559,8,2026-06-30,2273.52,935
1888,307,57,2026-04-02,3651.8,1152
1889,1983,70,2024-10-22,3223.76,1077
1890,928,1,2024-07-20,963.6,1136
1891,4971,19,2026-04-05,3573.9,1073
1892,624,97,2025-09-09,6913.63,1002
1893,1693,26,2024-05-13,742.7,1163
1894,5565,81,2024-08-18,1944.96,1096
1895,6496,40,2024-05-10,4671.59,960
1896,296,50,2026-06-30,3654.84,971
1897,3220,126,2025-04-24,7961.62,1110
1898,5279,114,2025-10-28,3786.24,945
1899,1788,20,2025-01-16,3323.47,965
1900,233,91,2025-09-19,5977.35,1063
1901,1476,97,2026-05-26,5037.14,1175
1902,4523,39,2026-05-19,3044.41,954
1903,1248,32,2026-06-30,2154.88,1026
1904,87,129,2026-01-17,4056.52,1126
1905,5923,117,2026-02-02,4214.08,1078
1906,4147,133,2025-06-07,4341.39,1148
1907,1319,75,2025-10-20,391.92,925
1908,3503,72,2024-04-19,4891.73,1083
1909,3972,87,2024-06-20,5173.43,929
1910,3804,51,2024-09-24,419.34,1185
1911,780,122,2024-05-22,4994.59,1071
1912,6806,58,2026-06-30,1496.86,1100
1913,983,37,2024-05-01,1369.51,1010
1914,1952,5,2024-07-13,3255.35,1198
1915,4989,129,2025-06-25,3193.4,902
1916,3744,81,2024-05-16,2081.52,944
1917,5268,125,2025-02-28,548.11,1125
1918,5304,84,2025-10-18,4329.9,1200
1919,2753,107,2024-03-02,262.52,1166
1920,4206,24,2025-03-05,7335.39,1131
1921,1056,103,2025-10-27,209.31,938
1922,5246,28,2024-05-08,2789.4,1169
1923,1506,103,2025-06-21,589.21,1149
1924,4189,74,2024-07-03,3637.81,1085
1925,6472,55,2025-10-01,4753.96,1056
1926,1769,42,2025-12-02,1475.08,1048
1927,656,61,2025-01-21,5179.53,958
1928,5655,29,2024-11-02,7067.08,1014
1929,3938,140,2026-06-30,5340.62,1084
1930,4093,103,2025-05-08,5245.82,963
1931,3037,33,2024-05-13,1590.95,994
1932,1964,54,2025-11-05,3110.09,969
1933,3830,137,2024-05-10,3940.58,1073
1934,1471,89,2025-04-11,7597.48,935
1935,1291,35,2026-03-21,3132.96,964
1936,2243,32,2026-06-30,7392.7,1170
1937,4193,33,2026-02-20,639.45,1063
1938,2991,78,2024-05-26,6096.5,1182
1939,5848,116,2025-12-26,3331.03,953
1940,1134,42,2026-03-05,6351.78,971
1941,3186,133,2024-08-03,4823.47,993
1942,5436,131,2026-05-14,800.42,1167
1943,3397,6,2024-05-05,4102.33,949
1944,3159,109,2024-01-09,5611.63,1074
1945,2639,13,2026-01-25,7962.73,1098
1946,454,97,2024-05-05,945.52,934
1947,2349,4,2024-09-26,6084.35,1188
1948,1697,86,2024-03-04,3411.91,946
1949,3829,75,2025-04-15,1520.27,1112
1950,6591,113,2026-06-05,5959.89,1103
1951,6261,67,2025-05-26,4656.29,913
1952,4665,120,2025-05-12,686.06,957
1953,3517,54,2025-06-20,3676.66,1133
1954,4874,96,2025-04-17,3937.97,1151
1955,701,129,2025-04-12,2932.56,1051
1956,4711,85,2024-12-16,7855.62,1181
1957,1022,95,2024-05-20,7746.76,945
1958,52,60,2025-05-16,1138.2,1052
1959,5675,9,2024-11-01,6255.94,1124
1960,6471,82,2024-10-18,5262.57,1084
1961,5002,98,2025-06-18,409.46,1184
1962,6363,129,2024-09-26,5269.95,965
1963,403,34,2025-11-04,5656.0,909
1964,3514,67,2025-08-10,3311.06,1141
1965,2878,84,2025-03-02,4756.23,945
1966,5429,4,2025-05-01,5189.42,1120
1967,5056,67,2024-04-21,328.89,934
1968,1105,27,2024-05-19,790.28,908
1969,2889,94,2026-06-18,1634.18,937
1970,1895,85,2026-06-30,6589.49,1048
1971,4808,131,2025-11-09,2244.3,1097
1972,2508,49,2025-06-12,6026.46,1012
1973,5369,74,2026-06-30,7141.8,1067
1974,112,81,2025-03-13,6750.34,1065
1975,870,132,2024-04-01,3888.7,1029
1976,920,124,2024-07-05,3865.18,975
1977,3923,54,2025-09-04,7224.58,1194
1978,47,122,2025-09-20,541.49,978
1979,3817,12,2024-09-17,6291.09,915
1980,5815,26,2025-04-24,7934.58,1137
1981,6025,13,2026-04-09,1779.45,1103
1982,306,73,2025-03-16,430.61,908
1983,4671,40,2024-10-18,801.57,1120
1984,6522,106,2025-07-15,7167.38,1144
1985,2875,89,2026-06-30,7757.65,935
1986,5879,100,2025-03-06,5202.04,1019
1987,6173,132,2026-06-30,6879.99,928
1988,552,71,2024-07-25,1745.57,1149
1989,1073,84,2024-05-26,6799.12,1169
1990,6048,55,2026-06-30,3231.41,1069
1991,1977,31,2026-06-04,2708.86,1155
1992,5241,129,2024-10-03,3266.04,1128
1993,1138,108,2025-03-19,7965.74,1078
1994,2911,16,2024-10-17,7880.66,999
1995,1411,104,2025-04-08,3281.06,1045
1996,2436,84,2024-08-10,3951.82,1053
1997,6778,97,2025-09-04,3274.77,904
1998,3071,19,2025-03-23,4341.64,939
1999,6021,84,2026-06-30,7317.18,1096
2000,1825,16,2026-03-21,4130.52,1146
2001,2470,18,2024-12-06,641.36,1137
2002,944,76,2026-06-30,2395.4,952
2003,893,131,2025-04-27,682.5,1057
2004,6207,93,2025-04-27,4682.15,1185
2005,3639,76,2024-10-09,3692.59,938
2006,1674,58,2026-06-30,7089.19,1060
2007,1044,61,2024-10-02,5252.14,1035
2008,1187,60,2025-06-28,413.59,1125
2009,6568,135,2024-04-21,6513.8,1199
2010,2493,71,2025-06-07,3983.86,944
2011,965,49,2025-01-16,4279.74,994
2012,6161,127,2024-11-28,3450.26,1148
2013,2838,65,2025-05-01,675.96,1013
2014,6775,99,2025-07-14,7263.96,1066
2015,6060,58,2024-05-09,4770.04,1028
2016,3011,95,2024-04-07,620.41,976
2017,318,54,2026-06-30,2178.84,966
2018,4197,6,2026-03-16,3338.21,915
2019,735,33,2026-06-30,7817.06,1042
2020,2390,140,2026-06-30,2012.23,983
2021,498,53,2026-06-30,2743.96,1072
2022,4604,32,2024-06-15,3215.35,1178
2023,4127,49,2024-04-14,2910.62,1189
2024,2811,107,2026-04-24,2195.48,1009
2025,862,112,2024-03-13,4691.95,1101
2026,3850,63,2025-09-01,1798.72,1116
2027,5578,75,2024-10-02,3433.18,968
2028,2935,35,2025-05-17,2856.89,1096
2029,3928,119,2025-10-21,498.41,976
2030,6809,20,2025-11-13,4455.28,1020
2031,2510,72,2026-06-25,7459.79,1185
2032,4758,47,2024-04-23,4897.36,1101
2033,820,57,2026-06-30,5616.62,1159
2034,6850,85,2025-10-07,5370.52,1115
2035,5353,113,2024-04-13,1841.88,966
2036,6598,136,2025-10-26,2062.52,1164
2037,4376,80,2026-06-09,1010.25,917
2038,5354,82,2026-01-27,2260.65,1065
2039,5204,39,2025-10-21,7614.85,1137
2040,5068,66,2024-03-02,6846.08,996
2041,678,120,2025-04-22,7614.73,1166
2042,1298,138,2026-05-18,6925.9,1099
2043,4672,1,2026-06-30,5472.54,979
2044,66,15,2025-05-19,7657.82,1010
2045,5237,111,2025-04-02,5084.56,998
2046,1161,77,2024-10-06,5947.53,1070
2047,6697,90,2025-10-02,6821.05,934
2048,4055,129,2026-03-22,6175.09,1153
2049,5511,106,2026-06-30,7623.11,1167
2050,1619,83,2024-04-14,6577.34,1138
2051,299,109,2024-06-13,5033.95,992
2052,223,91,2024-06-21,2521.46,991
2053,1762,127,2026-06-30,1499.68,1090
2054,4546,126,2026-06-30,7367.22,989
2055,1136,95,2026-02-10,606.89,1051
2056,1156,127,2025-08-20,7065.2,1139
2057,5627,86,2024-11-15,2553.97,1162
2058,5244,46,2024-04-15,885.51,1098
2059,6543,101,2025-09-08,1422.32,1186
2060,2002,44,2026-04-15,3264.57,1034
2061,6043,111,2024-04-15,4734.44,1111
2062,6417,72,2024-11-25,3236.93,947
2063,6929,71,2025-03-14,2989.17,1087
2064,692,91,2026-03-03,5166.61,918
2065,6481,90,2026-06-30,4710.18,1097
2066,1175,87,2025-06-11,4972.94,1018
2067,3983,81,2025-02-17,2401.88,1187
2068,5859,6,2024-02-13,7475.26,956
2069,5213,5,2026-01-03,6103.2,1039
2070,4336,21,2024-06-22,7437.12,1082
2071,6874,135,2025-06-05,7048.75,1162
2072,6519,104,2026-06-30,1525.09,1001
2073,6636,41,2025-05-22,4675.31,1019
2074,3148,33,2024-09-21,2143.59,952
2075,3254,86,2026-05-15,6546.14,1004
2076,6234,54,2025-11-06,883.19,1111
2077,1846,34,2025-12-06,1327.24,935
2078,6733,34,2025-05-09,2523.7,930
2079,6197,58,2026-04-23,810.54,1048
2080,5350,10,2025-01-02,1908.82,1023
2081,3745,91,2025-06-12,4769.02,1092
2082,5754,18,2026-06-30,2889.34,1013
2083,1598,134,2026-06-30,341.26,1097
2084,6021,2,2024-06-10,819.98,1124
2085,861,120,2024-09-07,7919.97,1166
2086,541,104,2024-09-04,671.33,920
2087,4053,45,2025-05-24,5440.3,1147
2088,804,112,2024-06-26,7042.44,973
2089,3352,56,2024-10-23,5490.41,1011
2090,1875,92,2025-04-04,2680.07,1178
2091,5247,66,2024-11-11,2549.56,1189
2092,2228,31,2026-06-30,7058.96,1051
2093,4437,71,2026-06-30,6196.17,1038
2094,1716,41,2024-04-09,3344.46,1045
2095,907,85,2025-05-04,5728.27,1116
2096,4740,88,2024-10-17,868.9,920
2097,5584,100,2026-06-30,4832.97,964
2098,3115,102,2025-11-24,4177.02,1124
2099,257,43,2025-04-06,1674.27,1044
2100,1975,79,2026-06-30,5756.63,1179
2101,5288,50,2024-12-15,3812.61,1145
2102,847,115,2025-11-01,6953.79,913
2103,1571,33,2025-11-12,7584.05,1182
2104,1064,26,2026-04-22,3760.48,942
2105,966,122,2026-05-05,3965.04,957
2106,3695,45,2026-06-30,860.39,1029
2107,6125,131,2025-11-12,6517.02,1039
2108,257,95,2026-05-22,5592.68,982
2109,5932,64,2025-02-24,954.63,1063
2110,268,123,2024-02-02,7516.07,1158
2111,2687,47,2026-04-25,3137.88,985
2112,5817,3,2025-02-09,6245.86,1071
2113,2497,59,2026-06-30,3719.51,1145
2114,706,95,2024-06-21,3673.78,903
2115,5508,71,2024-05-17,2877.64,1071
2116,3054,64,2026-06-12,1264.28,1166
2117,520,14,2026-05-01,203.81,1020
2118,1346,37,2025-05-18,3064.09,970
2119,3480,71,2026-06-30,4804.46,1046
2120,6789,98,2025-01-04,5764.54,1126
2121,6773,85,2026-06-30,3364.43,1034
2122,2224,60,2024-09-11,7419.37,1013
2123,1915,29,2026-06-30,7764.16,1100
2124,2142,122,2024-10-08,6320.26,1057
2125,2395,21,2024-07-25,4755.04,1187
2126,6492,100,2025-04-25,6766.06,967
2127,4517,140,2025-04-22,4442.62,1158
2128,1951,87,2026-06-30,5063.19,964
2129,3028,27,2026-06-30,5641.39,1034
2130,2159,132,2025-10-11,6989.81,997
2131,2078,3,2026-06-30,5787.91,918
2132,4719,60,2025-08-06,1427.83,976
2133,1028,69,2026-06-30,6144.05,992
2134,3153,84,2024-09-16,1208.96,1106
2135,2771,134,2026-06-30,2478.14,912
2136,2786,19,2025-10-20,2281.4,932
2137,4158,49,2024-01-17,2769.03,958
2138,3589,19,2026-03-24,762.37,1164
2139,1777,101,2025-08-02,4779.8,1095
2140,6091,68,2024-05-17,4293.84,1165
2141,1693,73,2025-10-04,1369.08,1049
2142,483,71,2024-10-22,6886.2,909
2143,5579,113,2024-12-27,2986.66,917
2144,6497,33,2026-06-30,2965.46,1060
2145,1566,121,2025-07-11,2254.4,1068
2146,835,58,2024-04-22,4932.23,962
2147,4386,76,2025-05-10,447.23,1103
2148,2501,47,2026-03-27,1642.65,1015
2149,4808,62,2024-06-14,649.2,1034
2150,153,47,2025-04-14,944.25,923
2151,6819,128,2024-05-24,4738.81,1195
2152,2837,12,2024-09-03,697.19,1027
2153,4185,33,2026-06-30,7513.15,931
2154,328,30,2026-02-06,3028.1,1177
2155,1032,19,2026-03-25,6054.72,1067
2156,978,39,2025-02-04,1705.82,1005
2157,3746,87,2026-06-30,5476.07,952
2158,4192,138,2026-06-20,840.2,907
2159,2560,84,2025-05-18,7586.84,954
2160,1895,106,2025-05-27,5590.97,977
2161,6958,59,2026-04-19,3414.89,1179
2162,6142,129,2026-04-11,5302.06,1173
2163,2549,45,2026-01-27,1987.36,1001
2164,4846,74,2025-11-01,3344.95,1051
2165,4376,107,2024-01-08,2345.35,1167
2166,4473,87,2026-06-30,258.35,1196
2167,2489,127,2024-12-21,1116.05,1009
2168,5477,82,2026-06-30,3775.31,979
2169,2940,132,2026-06-30,6740.27,1064
2170,891,63,2024-09-12,3344.11,1165
2171,4986,17,2024-04-25,2135.22,1125
2172,3427,17,2025-06-28,4462.66,934
2173,963,17,2025-07-08,7426.54,1139
2174,3910,112,2024-04-21,3256.58,945
2175,6622,67,2026-06-04,1692.99,920
2176,1321,56,2024-11-25,7752.65,1019
2177,3467,33,2024-11-11,4109.62,1188
2178,6075,46,2026-06-30,5612.01,1083
2179,6013,30,2025-11-19,7078.67,1152
2180,1785,52,2024-10-03,717.45,1139
2181,2288,14,2025-04-04,7996.29,1130
2182,5945,98,2024-11-02,6284.82,1012
2183,95,65,2026-05-06,3664.53,1106
2184,516,4,2024-10-02,7252.42,1083
2185,223,44,2025-02-09,1117.12,988
2186,4298,103,2024-03-03,821.57,1068
2187,1056,100,2026-06-30,7101.13,1068
2188,5282,6,2024-01-19,5462.54,1127
2189,1606,21,2025-10-11,5890.29,1164
2190,5669,119,2026-05-17,2680.7,1048
2191,4455,45,2025-09-06,4788.95,1062
2192,5979,25,2026-06-30,6276.31,1095
2193,3489,84,2026-06-03,5385.27,1069
2194,341,112,2025-05-08,3950.39,992
2195,3678,2,2024-05-15,6843.53,1012
2196,3009,108,2024-11-12,1970.82,1107
2197,5206,81,2024-10-15,1969.69,1135
2198,1779,112,2024-05-28,5021.44,1065
2199,4108,3,2026-02-18,2636.81,1096
2200,322,104,2024-05-10,3392.86,1070
2201,768,85,2025-09-18,6566.16,1077
2202,3338,84,2026-06-30,1907.04,1006
2203,3798,21,2025-10-12,810.76,1028
2204,4853,38,2026-06-30,1095.57,1135
2205,4216,109,2026-04-07,5126.22,1152
2206,4395,24,2025-04-28,4580.93,1086
2207,5884,15,2024-07-01,4391.46,1101
2208,4031,97,2024-03-21,4584.42,1053
2209,6504,44,2026-04-20,3298.49,1022
2210,6309,53,2025-06-27,6764.58,1111
2211,3054,30,2024-10-25,4948.02,1134
2212,2101,127,2024-09-11,5720.76,952
2213,6284,25,2026-06-30,6466.82,1106
2214,1905,59,2025-12-16,6493.18,1128
2215,2883,126,2024-03-13,6021.4,1141
2216,5369,96,2024-10-20,4262.01,1097
2217,2979,34,2025-11-25,6835.58,1047
2218,3522,72,2025-07-24,6059.93,1089
2219,5684,131,2025-06-02,2761.08,1086
2220,3683,47,2026-06-20,6784.74,963
2221,1630,71,2025-11-24,7460.7,1162
2222,4520,44,2024-02-07,6309.77,1056
2223,5182,115,2025-06-28,2452.4,1044
2224,4454,112,2026-05-21,7179.67,963
2225,493,59,2024-05-16,2734.14,1134
2226,4714,15,2026-06-30,5549.91,938
2227,1228,21,2025-10-22,4074.6,976
2228,601,114,2025-03-27,2263.02,1048
2229,2071,90,2026-06-30,4568.01,923
2230,5857,6,2026-05-11,3027.72,934
2231,4920,119,2026-06-30,1544.19,1038
2232,3512,58,2025-04-27,4107.39,1068
2233,1984,90,2025-01-13,309.42,1033
2234,198,84,2026-06-30,386.48,997
2235,5277,76,2026-06-30,5531.35,1076
2236,138,5,2025-06-28,6518.66,1153
2237,4295,81,2026-05-04,1000.14,1019
2238,3695,137,2024-09-19,7065.81,1077
2239,4982,70,2024-01-02,1076.3,905
2240,6474,20,2024-10-18,5223.39,977
2241,96,11,2025-06-09,7130.85,990
2242,2413,11,2026-06-30,7194.13,973
2243,6334,10,2025-02-28,4096.03,1022
2244,6820,66,2026-06-30,2631.3,1196
2245,1033,6,2026-03-28,2634.82,1163
2246,3303,23,2025-10-07,4696.79,975
2247,1573,75,2025-05-06,2574.53,973
2248,2633,26,2025-03-04,3416.95,1087
2249,1765,32,2025-09-14,2699.65,1113
2250,5833,103,2025-04-08,3087.46,1110
2251,4349,137,2024-11-23,2656.41,1135
2252,2488,81,2024-03-26,4326.18,1044
2253,5246,30,2024-09-24,3438.34,1178
2254,5257,22,2024-06-04,4149.76,1109
2255,2531,83,2025-02-15,1292.3,979
2256,5371,49,2026-05-23,4618.42,979
2257,6351,20,2024-09-27,2574.52,994
2258,943,57,2026-06-30,3299.43,972
2259,6044,124,2025-12-27,5894.35,1066
2260,2452,87,2025-01-22,1621.21,1194
2261,5958,71,2025-02-08,7609.96,1045
2262,2900,65,2025-03-27,7175.34,943
2263,2879,8,2025-01-27,5681.61,938
2264,6105,52,2026-06-30,4507.97,901
2265,1498,137,2026-06-08,6846.09,1078
2266,5807,8,2025-11-28,1532.68,1026
2267,5360,126,2026-02-23,3284.99,1010
2268,4676,38,2024-09-24,6549.62,1030
2269,4857,128,2025-04-09,2958.78,1194
2270,376,110,2024-07-06,694.4,918
2271,1615,46,2025-03-01,7262.41,1157
2272,5326,105,2026-06-30,3554.27,1101
2273,4468,3,2025-08-16,525.85,1072
2274,4475,73,2024-09-13,2060.14,949
2275,4642,135,2025-09-05,5500.69,1150
2276,3539,68,2026-02-02,4105.18,1107
2277,4317,121,2026-06-30,5486.14,1061
2278,173,34,2024-04-15,7047.14,1053
2279,3434,51,2025-03-03,3649.71,1163
2280,3711,111,2024-03-23,6302.68,937
2281,2611,18,2025-12-04,1717.39,1091
2282,4234,20,2026-06-24,625.99,1182
2283,6524,34,2026-03-14,6571.47,1023
2284,6038,138,2025-09-21,1738.78,1042
2285,5964,34,2024-11-12,4264.36,912
2286,628,92,2026-02-07,5335.32,980
2287,4224,88,2026-06-30,225.82,1185
2288,6342,101,2026-06-30,4387.45,977
2289,3901,28,2025-07-03,5095.67,972
2290,4037,93,2025-11-20,5404.53,1079
2291,163,68,2024-04-02,6456.82,961
2292,4437,122,2024-10-14,5811.63,908
2293,4127,38,2025-08-01,3347.43,1153
2294,3121,119,2026-03-23,4065.02,998
2295,6552,34,2024-05-22,1612.5,1167
2296,934,106,2025-03-20,3084.8,1200
2297,1392,40,2026-04-09,2466.06,1033
2298,4552,106,2026-06-30,1362.1,969
2299,1963,86,2026-06-30,4850.82,1081
2300,1235,53,2024-06-01,7633.4,1011
2301,3836,108,2024-02-26,1362.44,1139
2302,289,125,2025-04-06,1135.7,1174
2303,2532,89,2024-04-28,3765.85,1036
2304,6468,119,2026-02-07,2294.05,947
2305,2058,122,2024-01-25,6329.08,954
2306,6026,49,2025-10-28,1596.72,1035
2307,4258,64,2026-06-20,3142.68,1128
2308,364,132,2024-05-09,4416.24,1073
2309,5369,13,2024-06-19,6558.39,1013
2310,1996,13,2026-06-30,7177.65,951
2311,6804,87,2025-05-08,3297.86,903
2312,5042,123,2026-05-21,5569.19,1001
2313,6109,24,2026-03-10,7282.59,1179
2314,5143,111,2024-06-16,5347.26,923
2315,6065,73,2025-05-06,3195.81,1150
2316,6190,66,2026-06-30,7097.26,1177
2317,3551,86,2024-10-23,5083.92,941
2318,868,40,2025-04-21,2674.42,1074
2319,3871,114,2025-10-01,376.52,1070
2320,1944,101,2025-12-16,906.83,1185
2321,175,76,2024-04-11,216.36,1062
2322,1397,94,2024-06-23,4765.08,911
2323,734,26,2024-10-18,5755.69,1068
2324,1839,137,2026-06-30,5189.63,1128
2325,1287,47,2024-05-16,2400.57,1193
2326,348,101,2026-06-11,6063.66,1060
2327,3438,131,2025-05-17,926.95,1094
2328,3287,41,2026-06-25,4136.88,1083
2329,6586,94,2025-02-02,2904.45,1104
2330,5342,34,2024-09-28,7269.94,1163
2331,6126,74,2026-06-30,294.1,1057
2332,2046,51,2026-04-19,1575.81,928
2333,5107,63,2024-01-06,4258.01,1137
2334,4645,48,2024-03-23,5938.78,947
2335,6369,84,2026-06-30,6822.66,1077
2336,5499,81,2024-02-25,1144.82,1023
2337,662,61,2026-06-30,5890.59,1058
2338,2357,61,2024-10-20,243.52,1161
2339,2548,139,2025-01-26,3588.23,1131
2340,6603,41,2024-03-07,5641.87,1067
2341,2908,13,2026-04-14,6469.02,1088
2342,2882,91,2026-06-30,6859.28,1104
2343,2498,50,2026-06-30,3653.7,1047
2344,6835,95,2024-02-04,1655.6,1009
2345,5102,107,2026-06-30,6941.19,976
2346,5041,133,2026-04-28,6518.27,945
2347,5523,130,2026-06-16,4922.79,1173
2348,6174,119,2026-01-13,4743.31,1110
2349,531,8,2026-06-30,494.38,933
2350,6807,132,2024-09-01,633.72,1039
2351,1940,12,2026-05-11,4806.61,1164
2352,5378,79,2026-06-30,2192.98,1117
2353,5706,44,2024-10-15,4282.72,1098
2354,4442,45,2025-04-07,7241.29,992
2355,4073,16,2024-01-04,4086.77,955
2356,5220,83,2026-06-30,6373.26,996
2357,515,2,2025-02-07,7735.25,1042
2358,4269,117,2026-06-30,604.0,1091
2359,2603,139,2024-12-18,2219.14,1168
2360,156,85,2024-11-09,7125.08,946
2361,1726,113,2024-02-05,3088.22,1154
2362,3358,20,2025-10-03,4539.16,1117
2363,3423,126,2025-04-03,3065.69,1181
2364,951,132,2024-10-27,7964.64,961
2365,5949,107,2024-11-08,2088.87,956
2366,2330,126,2026-06-30,577.5,1096
2367,432,23,2025-04-02,1894.77,922
2368,6683,32,2026-06-30,3040.0,1043
2369,4522,65,2025-05-24,1859.1,930
2370,4230,128,2024-04-06,7086.55,1126
2371,4718,88,2025-07-11,2811.48,916
2372,6693,77,2026-06-30,1128.13,957
2373,4392,99,2024-10-15,4494.84,1196
2374,3902,18,2026-06-30,1182.33,1186
2375,6745,52,2025-09-08,2766.17,911
2376,6486,106,2025-02-10,6660.13,1079
2377,493,75,2026-05-08,3897.92,1077
2378,949,135,2026-06-30,5844.75,1078
2379,1874,111,2026-06-15,3396.39,1112
2380,6523,133,2024-06-15,2994.62,927
2381,4831,77,2026-06-30,2845.13,1100
2382,5964,113,2025-11-15,346.19,964
2383,3672,38,2024-09-18,1781.68,1141
2384,5310,14,2024-03-14,6456.55,1134
2385,6592,16,2025-11-28,5183.09,1029
2386,5044,97,2024-10-08,4208.28,1012
2387,2879,7,2025-05-27,7079.11,969
2388,1413,18,2024-02-05,3773.54,1109
2389,1536,92,2025-08-17,5974.23,1168
2390,6642,65,2024-08-04,7103.24,1087
2391,5639,71,2024-06-09,2092.97,1069
2392,4066,6,2025-06-15,3521.77,1151
2393,1979,84,2024-11-06,6042.01,986
2394,1862,138,2026-05-10,2932.74,967
2395,3097,94,2026-05-22,7301.53,1069
2396,193,70,2025-09-18,6853.7,1139
2397,2210,59,2024-05-11,1583.48,1155
2398,47,29,2025-05-26,1000.33,918
2399,5206,111,2025-11-17,2446.75,1116
2400,461,61,2025-10-23,7015.22,1070
2401,6039,137,2025-09-13,4764.14,1142
2402,5029,26,2024-10-07,6149.63,1158
2403,4667,23,2025-09-04,2664.65,1069
2404,5159,87,2024-09-25,1409.85,1086
2405,6486,138,2024-10-02,5791.28,1123
2406,1342,47,2026-06-30,3410.64,1178
2407,4584,78,2026-04-04,7635.7,1189
2408,2181,47,2025-04-02,4992.52,936
2409,6849,129,2024-11-04,1649.89,923
2410,3020,121,2024-03-07,5406.83,1086
2411,6259,23,2024-06-15,1901.01,940
2412,621,61,2026-05-12,764.7,1001
2413,3400,42,2024-04-12,7938.42,1010
2414,4714,102,2026-06-30,2338.07,1115
2415,3888,3,2025-01-18,1410.89,1068
2416,4901,43,2025-05-18,662.35,1048
2417,6477,138,2024-03-09,7527.67,963
2418,4333,68,2025-12-20,7942.46,924
2419,1270,118,2024-11-09,6492.78,1003
2420,740,128,2026-05-27,3784.94,1132
2421,6269,108,2024-03-09,7098.46,1072
2422,4186,95,2025-03-28,7287.01,1143
2423,6759,63,2024-05-10,7096.39,1180
2424,882,50,2026-06-30,3245.41,1156
2425,3323,49,2024-04-14,2726.52,1186
2426,5373,127,2025-10-28,7030.05,903
2427,281,124,2025-06-09,7871.69,1057
2428,5679,112,2026-06-30,3901.75,1052
2429,337,136,2025-03-04,2990.37,1130
2430,4027,134,2025-05-10,6400.16,1091
2431,2468,40,2026-06-08,5232.69,1140
2432,4390,86,2025-05-01,6502.2,1099
2433,3006,49,2024-03-12,1163.06,1050
2434,592,99,2025-05-18,6355.63,1157
2435,4157,121,2024-06-16,7360.51,1147
2436,5752,99,2024-10-12,1465.01,1076
2437,3393,68,2025-06-19,1042.92,993
2438,769,15,2024-02-16,3276.44,1109
2439,5215,137,2024-01-04,2615.53,1168
2440,161,24,2026-06-30,6285.49,935
2441,5477,79,2026-06-30,4836.04,1055
2442,2230,135,2025-03-06,681.55,967
2443,3078,119,2026-06-30,7321.43,958
2444,4550,122,2024-02-27,5681.91,1184
2445,164,77,2026-06-30,7166.4,932
2446,2314,127,2026-02-20,2097.39,1103
2447,2856,103,2024-04-20,3438.2,1013
2448,2823,36,2026-06-30,7753.84,1027
