farmer_id,supplier_id,registration_date,cooperative_name
2020,2020,2025-12-16,
2021,2021,2017-06-22,Enugu Farmers Cooperative
2022,2022,2015-01-19,
2023,2023,2015-04-06,Benue Farmers Cooperative
2024,2024,2019-08-25,Nakuru Farmers Cooperative
2025,2025,2025-07-23,Benue Farmers Cooperative
2026,2026,2015-04-24,
2027,2027,2023-05-23,Nakuru Farmers Cooperative
2028,2028,2017-07-14,Enugu Farmers Cooperative
2029,2029,2020-01-30,
2030,2030,2024-02-02,Uyo Farmers Cooperative
2031,2031,2018-03-14,Kumasi Farmers Cooperative
2032,2032,2019-09-21,
2033,2033,2024-09-18,Enugu Farmers Cooperative
2034,2034,2018-05-14,
2035,2035,2021-12-09,
2036,2036,2020-08-18,Nakuru Farmers Cooperative
2037,2037,2016-01-03,Enugu Farmers Cooperative
2038,2038,2019-11-24,
2039,2039,2023-10-26,Kumasi Farmers Cooperative
2040,2040,2015-10-30,Nakuru Farmers Cooperative
2041,2041,2025-08-24,
2042,2042,2015-12-13,Ibadan Farmers Cooperative
2043,2043,2015-07-27,
2044,2044,2021-08-10,Nakuru Farmers Cooperative
2045,2045,2020-12-29,
2046,2046,2023-01-03,Benue Farmers Cooperative
2047,2047,2024-05-30,Benue Farmers Cooperative
2048,2048,2021-09-13,Benue Farmers Cooperative
2049,2049,2015-11-23,Kumasi Farmers Cooperative
2050,2050,2015-05-03,
2051,2051,2022-12-30,
2052,2052,2025-11-08,Ibadan Farmers Cooperative
2053,2053,2018-01-27,
2054,2054,2024-07-03,
2055,2055,2020-08-01,Enugu Farmers Cooperative
2056,2056,2020-07-08,Benue Farmers Cooperative
2057,2057,2016-09-29,Nakuru Farmers Cooperative
2058,2058,2025-01-25,Ibadan Farmers Cooperative
2059,2059,2025-04-25,
2060,2060,2017-11-13,
2061,2061,2021-11-27,Kaduna Farmers Cooperative
2062,2062,2018-08-22,
2063,2063,2021-09-18,
2064,2064,2015-09-06,Uyo Farmers Cooperative
2065,2065,2024-06-15,
2066,2066,2023-02-15,
2067,2067,2026-05-23,
2068,2068,2020-03-20,
2069,2069,2023-05-27,
2070,2070,2024-12-16,Uyo Farmers Cooperative
2071,2071,2018-09-03,Benue Farmers Cooperative
2072,2072,2025-03-19,Benue Farmers Cooperative
2073,2073,2019-01-30,Nakuru Farmers Cooperative
2074,2074,2024-09-19,
2075,2075,2023-05-23,
2076,2076,2020-01-30,Uyo Farmers Cooperative
2077,2077,2017-03-19,
2078,2078,2017-06-16,Kaduna Farmers Cooperative
2079,2079,2023-04-05,Benue Farmers Cooperative
2080,2080,2021-05-28,Uyo Farmers Cooperative
2081,2081,2025-08-19,Kumasi Farmers Cooperative
2082,2082,2025-08-20,Kumasi Farmers Cooperative
2083,2083,2016-06-01,Kumasi Farmers Cooperative
2084,2084,2020-08-05,Kaduna Farmers Cooperative
2085,2085,2019-05-19,Nakuru Farmers Cooperative
2086,2086,2022-03-31,Benue Farmers Cooperative
2087,2087,2018-12-04,Ibadan Farmers Cooperative
2088,2088,2016-10-22,Kaduna Farmers Cooperative
2089,2089,2020-04-30,Benue Farmers Cooperative
2090,2090,2016-01-22,
2091,2091,2026-04-06,Benue Farmers Cooperative
2092,2092,2020-09-07,Uyo Farmers Cooperative
2093,2093,2015-03-09,Benue Farmers Cooperative
2094,2094,2018-11-28,
2095,2095,2015-11-11,
2096,2096,2018-07-16,Benue Farmers Cooperative
2097,2097,2020-10-21,
2098,2098,2018-09-08,Kaduna Farmers Cooperative
2099,2099,2015-04-05,Nakuru Farmers Cooperative
2100,2100,2023-01-15,
2101,2101,2019-06-20,
2102,2102,2021-08-12,
2103,2103,2017-08-25,Benue Farmers Cooperative
2104,2104,2022-05-01,Ibadan Farmers Cooperative
2105,2105,2017-03-16,Enugu Farmers Cooperative
2106,2106,2026-02-16,Kumasi Farmers Cooperative
2107,2107,2019-10-17,Kumasi Farmers Cooperative
2108,2108,2015-06-25,Benue Farmers Cooperative
2109,2109,2018-10-07,Kaduna Farmers Cooperative
2110,2110,2022-03-26,Benue Farmers Cooperative
2111,2111,2018-07-27,Kumasi Farmers Cooperative
2112,2112,2025-09-02,Nakuru Farmers Cooperative
2113,2113,2022-12-17,
2114,2114,2024-02-16,Kaduna Farmers Cooperative
2115,2115,2020-09-13,
2116,2116,2017-06-16,
2117,2117,2024-05-12,
2118,2118,2021-11-02,Kumasi Farmers Cooperative
2119,2119,2018-08-13,Nakuru Farmers Cooperative
2120,2120,2015-11-06,Nakuru Farmers Cooperative
2121,2121,2025-07-20,
2122,2122,2016-04-25,Benue Farmers Cooperative
2123,2123,2024-01-18,Uyo Farmers Cooperative
2124,2124,2019-11-17,
2125,2125,2021-12-16,
2126,2126,2020-04-27,
2127,2127,2023-05-06,
2128,2128,2019-03-18,Kaduna Farmers Cooperative
2129,2129,2015-04-07,Kumasi Farmers Cooperative
2130,2130,2026-02-27,
2131,2131,2017-08-11,
2132,2132,2022-04-20,Nakuru Farmers Cooperative
2133,2133,2025-08-23,Nakuru Farmers Cooperative
2134,2134,2023-05-18,
2135,2135,2020-04-28,
2136,2136,2018-03-28,Enugu Farmers Cooperative
2137,2137,2025-10-22,
2138,2138,2024-02-20,
2139,2139,2025-12-04,
2140,2140,2021-04-09,
2141,2141,2026-05-28,Enugu Farmers Cooperative
2142,2142,2018-10-18,
2143,2143,2019-08-06,Benue Farmers Cooperative
2144,2144,2020-06-06,Ibadan Farmers Cooperative
2145,2145,2015-01-08,Kumasi Farmers Cooperative
2146,2146,2025-11-22,
2147,2147,2021-01-20,Ibadan Farmers Cooperative
2148,2148,2023-09-07,
2149,2149,2017-12-27,Enugu Farmers Cooperative
2150,2150,2025-08-11,Ibadan Farmers Cooperative
2151,2151,2023-08-18,
2152,2152,2022-12-13,
2153,2153,2017-12-06,
2154,2154,2019-01-27,
2155,2155,2023-04-06,Kaduna Farmers Cooperative
2156,2156,2025-09-15,
2157,2157,2022-10-22,Nakuru Farmers Cooperative
2158,2158,2024-07-26,Nakuru Farmers Cooperative
2159,2159,2019-12-13,Nakuru Farmers Cooperative
2160,2160,2015-02-21,Nakuru Farmers Cooperative
2161,2161,2016-06-25,Nakuru Farmers Cooperative
2162,2162,2021-10-14,Uyo Farmers Cooperative
2163,2163,2017-10-22,
2164,2164,2020-10-28,
2165,2165,2017-06-08,Nakuru Farmers Cooperative
2166,2166,2016-01-03,
2167,2167,2017-06-19,Uyo Farmers Cooperative
2168,2168,2020-06-29,Ibadan Farmers Cooperative
2169,2169,2016-10-25,
2170,2170,2017-03-22,Kumasi Farmers Cooperative
2171,2171,2023-09-25,
2172,2172,2017-12-16,Enugu Farmers Cooperative
2173,2173,2015-10-27,Benue Farmers Cooperative
2174,2174,2023-11-25,Nakuru Farmers Cooperative
2175,2175,2025-08-15,Kaduna Farmers Cooperative
2176,2176,2025-02-23,Enugu Farmers Cooperative
2177,2177,2019-10-29,
2178,2178,2017-04-19,Kaduna Farmers Cooperative
2179,2179,2025-09-21,
2180,2180,2015-11-27,Kaduna Farmers Cooperative
2181,2181,2016-11-10,Nakuru Farmers Cooperative
2182,2182,2024-02-12,Ibadan Farmers Cooperative
2183,2183,2023-04-20,
2184,2184,2016-06-24,Kumasi Farmers Cooperative
2185,2185,2015-12-06,Ibadan Farmers Cooperative
2186,2186,2021-02-25,
2187,2187,2024-10-24,Nakuru Farmers Cooperative
2188,2188,2016-03-18,Benue Farmers Cooperative
2189,2189,2023-03-26,
2190,2190,2020-03-20,Ibadan Farmers Cooperative
2191,2191,2018-02-17,Enugu Farmers Cooperative
2192,2192,2020-11-12,Kumasi Farmers Cooperative
2193,2193,2018-08-13,
2194,2194,2026-01-08,Enugu Farmers Cooperative
2195,2195,2015-03-04,Uyo Farmers Cooperative
2196,2196,2024-05-10,
2197,2197,2019-09-10,Enugu Farmers Cooperative
2198,2198,2019-04-25,
2199,2199,2015-06-15,Kaduna Farmers Cooperative
2200,2200,2026-03-14,Ibadan Farmers Cooperative
2201,2201,2017-06-12,
2202,2202,2016-08-22,Benue Farmers Cooperative
2203,2203,2023-08-07,
2204,2204,2025-10-28,Benue Farmers Cooperative
2205,2205,2016-04-14,
2206,2206,2018-07-01,Enugu Farmers Cooperative
2207,2207,2018-03-23,Uyo Farmers Cooperative
2208,2208,2019-02-20,Ibadan Farmers Cooperative
2209,2209,2026-02-03,
2210,2210,2021-01-18,
2211,2211,2015-02-04,
2212,2212,2025-10-22,Nakuru Farmers Cooperative
2213,2213,2017-09-10,
2214,2214,2023-05-08,Kaduna Farmers Cooperative
2215,2215,2023-07-04,Kumasi Farmers Cooperative
2216,2216,2018-09-01,
2217,2217,2025-07-04,Kaduna Farmers Cooperative
2218,2218,2022-10-16,Kumasi Farmers Cooperative
2219,2219,2015-03-01,Kumasi Farmers Cooperative
2220,2220,2019-05-19,
2221,2221,2018-12-11,
2222,2222,2024-11-06,
2223,2223,2017-05-11,
2224,2224,2020-08-23,Enugu Farmers Cooperative
2225,2225,2024-11-27,
2226,2226,2019-09-26,Kumasi Farmers Cooperative
2227,2227,2018-10-27,Kumasi Farmers Cooperative
2228,2228,2016-04-05,Benue Farmers Cooperative
2229,2229,2016-07-07,
2230,2230,2018-10-22,
2231,2231,2021-03-27,
2232,2232,2020-12-07,Nakuru Farmers Cooperative
2233,2233,2021-08-16,
2234,2234,2019-12-09,Kumasi Farmers Cooperative
2235,2235,2017-04-25,Enugu Farmers Cooperative
2236,2236,2019-08-29,Nakuru Farmers Cooperative
2237,2237,2018-06-23,Nakuru Farmers Cooperative
2238,2238,2019-05-19,Uyo Farmers Cooperative
2239,2239,2022-07-05,Kumasi Farmers Cooperative
2240,2240,2023-08-24,Benue Farmers Cooperative
2241,2241,2026-06-16,
2242,2242,2018-10-26,Kaduna Farmers Cooperative
2243,2243,2015-12-12,Ibadan Farmers Cooperative
2244,2244,2018-08-29,Nakuru Farmers Cooperative
2245,2245,2016-12-09,Kumasi Farmers Cooperative
2246,2246,2026-06-14,Enugu Farmers Cooperative
2247,2247,2016-02-02,
2248,2248,2025-10-08,
2249,2249,2022-07-14,
2250,2250,2026-05-23,Ibadan Farmers Cooperative
2251,2251,2022-11-06,Benue Farmers Cooperative
2252,2252,2025-07-28,Kumasi Farmers Cooperative
2253,2253,2020-10-22,Enugu Farmers Cooperative
2254,2254,2015-08-06,Ibadan Farmers Cooperative
2255,2255,2016-02-07,
2256,2256,2018-12-04,
2257,2257,2022-01-03,Enugu Farmers Cooperative
2258,2258,2016-04-15,Enugu Farmers Cooperative
2259,2259,2022-04-29,
2260,2260,2022-11-06,Kumasi Farmers Cooperative
2261,2261,2018-01-19,
2262,2262,2018-03-26,Nakuru Farmers Cooperative
2263,2263,2020-11-15,
2264,2264,2026-01-11,
2265,2265,2022-05-24,Nakuru Farmers Cooperative
2266,2266,2017-08-09,
2267,2267,2026-01-05,Benue Farmers Cooperative
2268,2268,2024-10-15,
2269,2269,2021-08-24,Benue Farmers Cooperative
2270,2270,2020-11-30,Uyo Farmers Cooperative
2271,2271,2016-05-03,Uyo Farmers Cooperative
2272,2272,2025-03-29,Ibadan Farmers Cooperative
2273,2273,2021-02-07,Kaduna Farmers Cooperative
2274,2274,2022-02-10,
2275,2275,2022-12-21,Ibadan Farmers Cooperative
2276,2276,2021-02-05,
2277,2277,2018-11-20,Uyo Farmers Cooperative
2278,2278,2015-07-14,Benue Farmers Cooperative
2279,2279,2022-11-07,
2280,2280,2015-11-16,Enugu Farmers Cooperative
2281,2281,2020-04-16,
2282,2282,2024-01-20,Ibadan Farmers Cooperative
2283,2283,2026-02-06,Kumasi Farmers Cooperative
2284,2284,2025-12-05,Kumasi Farmers Cooperative
2285,2285,2022-01-26,Kumasi Farmers Cooperative
2286,2286,2017-11-04,Nakuru Farmers Cooperative
2287,2287,2021-04-24,Nakuru Farmers Cooperative
2288,2288,2017-06-21,
2289,2289,2024-12-26,
2290,2290,2024-06-16,Kaduna Farmers Cooperative
2291,2291,2022-02-06,Nakuru Farmers Cooperative
2292,2292,2021-01-02,
2293,2293,2020-02-19,
2294,2294,2026-06-17,
2295,2295,2018-04-19,
2296,2296,2018-01-07,Enugu Farmers Cooperative
2297,2297,2023-08-05,
2298,2298,2018-08-13,Benue Farmers Cooperative
2299,2299,2024-05-07,Kaduna Farmers Cooperative
2300,2300,2019-10-24,
2301,2301,2026-06-01,Kumasi Farmers Cooperative
2302,2302,2022-02-19,Enugu Farmers Cooperative
2303,2303,2016-01-10,Nakuru Farmers Cooperative
2304,2304,2018-06-10,
2305,2305,2024-08-08,Kaduna Farmers Cooperative
2306,2306,2022-04-23,Kaduna Farmers Cooperative
2307,2307,2023-09-19,
2308,2308,2016-01-26,Enugu Farmers Cooperative
2309,2309,2021-01-21,Ibadan Farmers Cooperative
2310,2310,2015-01-30,Kaduna Farmers Cooperative
2311,2311,2026-05-31,
2312,2312,2019-06-17,
2313,2313,2026-06-25,Benue Farmers Cooperative
2314,2314,2024-01-29,Ibadan Farmers Cooperative
2315,2315,2017-03-09,Kaduna Farmers Cooperative
2316,2316,2023-01-25,Uyo Farmers Cooperative
2317,2317,2018-06-25,
2318,2318,2020-01-20,Nakuru Farmers Cooperative
2319,2319,2019-04-03,Nakuru Farmers Cooperative
2320,2320,2025-11-09,Nakuru Farmers Cooperative
2321,2321,2016-09-10,Ibadan Farmers Cooperative
2322,2322,2025-01-29,Kumasi Farmers Cooperative
2323,2323,2018-07-29,
2324,2324,2015-05-24,
2325,2325,2023-08-22,
2326,2326,2015-02-19,
2327,2327,2015-12-19,
2328,2328,2025-05-13,Enugu Farmers Cooperative
2329,2329,2019-10-28,Enugu Farmers Cooperative
2330,2330,2023-08-25,
2331,2331,2022-02-04,
2332,2332,2020-11-08,Kumasi Farmers Cooperative
2333,2333,2019-05-28,Kumasi Farmers Cooperative
2334,2334,2026-01-29,Ibadan Farmers Cooperative
2335,2335,2023-11-28,Uyo Farmers Cooperative
2336,2336,2016-12-19,
2337,2337,2019-07-24,
2338,2338,2022-05-23,
2339,2339,2019-01-08,Kumasi Farmers Cooperative
2340,2340,2023-11-19,Uyo Farmers Cooperative
2341,2341,2023-12-28,
2342,2342,2015-02-01,Ibadan Farmers Cooperative
2343,2343,2024-10-25,
2344,2344,2019-02-02,Ibadan Farmers Cooperative
2345,2345,2022-07-01,Ibadan Farmers Cooperative
2346,2346,2022-02-04,
2347,2347,2021-03-22,Benue Farmers Cooperative
2348,2348,2019-10-14,
2349,2349,2019-12-21,Benue Farmers Cooperative
2350,2350,2015-12-13,
2351,2351,2023-08-24,Enugu Farmers Cooperative
2352,2352,2017-09-06,
2353,2353,2022-05-30,
2354,2354,2015-10-14,Nakuru Farmers Cooperative
2355,2355,2015-04-23,Ibadan Farmers Cooperative
2356,2356,2018-07-03,
2357,2357,2020-04-09,Benue Farmers Cooperative
2358,2358,2018-02-08,
2359,2359,2025-09-19,
2360,2360,2019-02-06,
2361,2361,2022-04-16,Ibadan Farmers Cooperative
2362,2362,2023-04-17,Ibadan Farmers Cooperative
2363,2363,2018-02-14,Uyo Farmers Cooperative
2364,2364,2021-07-23,
2365,2365,2017-09-22,Ibadan Farmers Cooperative
2366,2366,2019-05-21,Benue Farmers Cooperative
2367,2367,2015-01-11,
2368,2368,2024-05-08,Nakuru Farmers Cooperative
2369,2369,2019-11-02,Kumasi Farmers Cooperative
2370,2370,2019-05-25,Benue Farmers Cooperative
2371,2371,2019-08-16,
2372,2372,2020-11-11,Kumasi Farmers Cooperative
2373,2373,2015-11-27,Ibadan Farmers Cooperative
2374,2374,2017-09-30,
2375,2375,2018-11-12,
2376,2376,2021-07-05,Benue Farmers Cooperative
2377,2377,2015-11-14,Enugu Farmers Cooperative
2378,2378,2023-01-20,Uyo Farmers Cooperative
2379,2379,2018-07-17,Nakuru Farmers Cooperative
2380,2380,2017-11-27,Kaduna Farmers Cooperative
2381,2381,2024-06-09,Kaduna Farmers Cooperative
2382,2382,2025-08-05,
2383,2383,2018-08-22,Ibadan Farmers Cooperative
2384,2384,2015-10-16,
2385,2385,2020-12-28,
2386,2386,2019-12-09,
2387,2387,2015-05-01,Uyo Farmers Cooperative
2388,2388,2026-05-25,
2389,2389,2019-11-19,Nakuru Farmers Cooperative
2390,2390,2025-09-09,
2391,2391,2018-02-06,
2392,2392,2021-06-19,Kumasi Farmers Cooperative
2393,2393,2024-10-21,Kaduna Farmers Cooperative
2394,2394,2024-04-06,Uyo Farmers Cooperative
2395,2395,2025-05-04,Uyo Farmers Cooperative
2396,2396,2019-12-12,Nakuru Farmers Cooperative
2397,2397,2018-03-23,
2398,2398,2018-07-07,Ibadan Farmers Cooperative
2399,2399,2023-11-02,Uyo Farmers Cooperative
2400,2400,2024-05-13,Ibadan Farmers Cooperative
2401,2401,2018-12-01,
2402,2402,2016-12-26,Uyo Farmers Cooperative
2403,2403,2022-04-16,Kumasi Farmers Cooperative
2404,2404,2020-01-20,
2405,2405,2018-01-24,
2406,2406,2020-10-06,
2407,2407,2015-01-26,
2408,2408,2022-12-25,
2409,2409,2025-12-23,Ibadan Farmers Cooperative
2410,2410,2018-11-27,Kumasi Farmers Cooperative
2411,2411,2023-11-07,
2412,2412,2023-08-27,
2413,2413,2019-11-12,
2414,2414,2019-04-01,Nakuru Farmers Cooperative
2415,2415,2021-09-26,Benue Farmers Cooperative
2416,2416,2018-09-03,
2417,2417,2021-08-06,Kaduna Farmers Cooperative
2418,2418,2021-12-06,Nakuru Farmers Cooperative
2419,2419,2015-11-16,Nakuru Farmers Cooperative
2420,2420,2016-12-21,
2421,2421,2016-02-08,Uyo Farmers Cooperative
2422,2422,2019-02-28,Uyo Farmers Cooperative
2423,2423,2015-08-18,
2424,2424,2023-10-07,Benue Farmers Cooperative
2425,2425,2025-04-15,Nakuru Farmers Cooperative
2426,2426,2021-10-28,Kumasi Farmers Cooperative
2427,2427,2020-02-29,Kumasi Farmers Cooperative
2428,2428,2022-12-30,
2429,2429,2017-02-21,Kaduna Farmers Cooperative
2430,2430,2021-12-02,Benue Farmers Cooperative
2431,2431,2021-12-09,
2432,2432,2015-08-10,
2433,2433,2024-10-18,Kumasi Farmers Cooperative
2434,2434,2015-02-23,Enugu Farmers Cooperative
2435,2435,2019-10-12,Benue Farmers Cooperative
2436,2436,2019-10-02,Uyo Farmers Cooperative
2437,2437,2018-12-08,Benue Farmers Cooperative
2438,2438,2016-10-20,Kaduna Farmers Cooperative
2439,2439,2019-11-13,Benue Farmers Cooperative
2440,2440,2018-01-30,
2441,2441,2018-07-28,
2442,2442,2016-09-19,Benue Farmers Cooperative
2443,2443,2018-01-27,
2444,2444,2024-09-18,
2445,2445,2026-03-28,Benue Farmers Cooperative
2446,2446,2024-06-09,Kumasi Farmers Cooperative
2447,2447,2016-06-14,Benue Farmers Cooperative
2448,2448,2025-03-15,Enugu Farmers Cooperative
2449,2449,2018-05-12,
2450,2450,2015-11-22,Benue Farmers Cooperative
2451,2451,2020-11-10,
2452,2452,2025-08-28,Ibadan Farmers Cooperative
2453,2453,2025-12-16,
2454,2454,2018-09-18,Nakuru Farmers Cooperative
2455,2455,2015-10-01,
2456,2456,2022-02-06,
2457,2457,2017-06-17,
2458,2458,2021-12-06,Benue Farmers Cooperative
2459,2459,2018-09-27,Uyo Farmers Cooperative
2460,2460,2024-01-22,Uyo Farmers Cooperative
2461,2461,2026-04-28,
2462,2462,2015-09-16,
2463,2463,2020-02-27,
2464,2464,2025-07-17,Benue Farmers Cooperative
2465,2465,2022-03-23,Uyo Farmers Cooperative
2466,2466,2023-01-11,Ibadan Farmers Cooperative
2467,2467,2017-12-15,
2468,2468,2019-12-17,Ibadan Farmers Cooperative
2469,2469,2020-01-17,Nakuru Farmers Cooperative
2470,2470,2025-01-04,
2471,2471,2016-06-23,Enugu Farmers Cooperative
2472,2472,2018-12-05,
2473,2473,2016-05-16,
2474,2474,2016-05-28,Benue Farmers Cooperative
2475,2475,2024-02-02,Ibadan Farmers Cooperative
2476,2476,2025-02-05,
2477,2477,2022-04-02,Nakuru Farmers Cooperative
2478,2478,2017-07-06,Uyo Farmers Cooperative
2479,2479,2021-01-10,Nakuru Farmers Cooperative
2480,2480,2026-02-26,Uyo Farmers Cooperative
2481,2481,2016-07-22,Uyo Farmers Cooperative
2482,2482,2021-05-14,Nakuru Farmers Cooperative
2483,2483,2018-08-22,Nakuru Farmers Cooperative
2484,2484,2020-04-16,Benue Farmers Cooperative
2485,2485,2016-03-10,Kumasi Farmers Cooperative
2486,2486,2019-08-16,
2487,2487,2016-02-01,Nakuru Farmers Cooperative
2488,2488,2024-03-10,
2489,2489,2025-05-23,Nakuru Farmers Cooperative
2490,2490,2017-04-28,Enugu Farmers Cooperative
2491,2491,2020-01-09,Uyo Farmers Cooperative
2492,2492,2025-08-13,Kaduna Farmers Cooperative
2493,2493,2021-11-13,Kumasi Farmers Cooperative
2494,2494,2021-08-26,
2495,2495,2023-05-16,Ibadan Farmers Cooperative
2496,2496,2021-06-19,Enugu Farmers Cooperative
2497,2497,2022-02-11,Ibadan Farmers Cooperative
2498,2498,2016-01-17,Kaduna Farmers Cooperative
2499,2499,2017-03-31,Benue Farmers Cooperative
2500,2500,2026-01-13,
2501,2501,2020-07-15,Ibadan Farmers Cooperative
2502,2502,2017-05-25,Enugu Farmers Cooperative
2503,2503,2017-01-16,
2504,2504,2024-05-28,Benue Farmers Cooperative
2505,2505,2024-01-10,Uyo Farmers Cooperative
2506,2506,2018-03-24,Uyo Farmers Cooperative
2507,2507,2015-04-01,
2508,2508,2015-12-16,
2509,2509,2020-12-05,
2510,2510,2018-04-10,Nakuru Farmers Cooperative
2511,2511,2020-01-30,Enugu Farmers Cooperative
2512,2512,2015-01-15,
2513,2513,2015-10-05,Kumasi Farmers Cooperative
2514,2514,2016-09-25,
2515,2515,2024-07-31,Kaduna Farmers Cooperative
2516,2516,2018-06-11,Kaduna Farmers Cooperative
2517,2517,2016-09-18,
2518,2518,2017-05-24,Ibadan Farmers Cooperative
2519,2519,2026-06-28,Kaduna Farmers Cooperative
2520,2520,2025-12-10,Uyo Farmers Cooperative
2521,2521,2019-01-31,
2522,2522,2024-10-11,Enugu Farmers Cooperative
2523,2523,2024-02-24,Kumasi Farmers Cooperative
2524,2524,2023-08-14,Kaduna Farmers Cooperative
2525,2525,2024-02-23,
2526,2526,2024-07-23,Kaduna Farmers Cooperative
2527,2527,2017-08-09,Kaduna Farmers Cooperative
2528,2528,2025-03-31,Kaduna Farmers Cooperative
2529,2529,2018-08-01,Nakuru Farmers Cooperative
2530,2530,2022-03-26,Benue Farmers Cooperative
2531,2531,2016-03-22,
2532,2532,2022-08-05,Benue Farmers Cooperative
2533,2533,2021-07-03,Kumasi Farmers Cooperative
2534,2534,2015-08-30,Kumasi Farmers Cooperative
2535,2535,2015-01-26,
2536,2536,2017-04-27,
2537,2537,2017-11-06,Kumasi Farmers Cooperative
2538,2538,2022-05-24,Enugu Farmers Cooperative
2539,2539,2018-01-13,Kaduna Farmers Cooperative
2540,2540,2019-12-10,
2541,2541,2024-11-23,Kumasi Farmers Cooperative
2542,2542,2024-12-24,Uyo Farmers Cooperative
2543,2543,2018-05-22,
2544,2544,2019-11-27,Uyo Farmers Cooperative
2545,2545,2016-09-04,Benue Farmers Cooperative
2546,2546,2024-08-18,
2547,2547,2024-05-14,Ibadan Farmers Cooperative
2548,2548,2018-03-25,Kaduna Farmers Cooperative
2549,2549,2015-06-13,
2550,2550,2022-03-29,
2551,2551,2021-07-18,
2552,2552,2024-05-19,
2553,2553,2022-07-20,Kaduna Farmers Cooperative
2554,2554,2022-08-06,
2555,2555,2025-08-23,Nakuru Farmers Cooperative
2556,2556,2015-06-01,Ibadan Farmers Cooperative
2557,2557,2019-04-14,Benue Farmers Cooperative
2558,2558,2015-12-20,Uyo Farmers Cooperative
2559,2559,2026-04-22,Kumasi Farmers Cooperative
2560,2560,2021-03-22,Benue Farmers Cooperative
2561,2561,2019-09-20,Ibadan Farmers Cooperative
